source,target,direction,seed,method,delta_roc_auc,negative_adaptation_auc,global_importance_spearman,global_top3_overlap_fraction,global_importance_relative_l1_drift,patient_l1_drift_mean,patient_l2_drift_mean,patient_cosine_similarity_mean,patient_top3_overlap_mean,mean_absolute_probability_shift
cleveland,hungary,cleveland -> hungary,9,entropy_sfda,-0.0012043356081896,True,0.9761904761904764,0.6666666666666666,0.240230924819441,0.808387146477483,0.3403941683637945,0.99603143633141,0.9342403628117916,0.059863453862403
cleveland,hungary,cleveland -> hungary,9,reliability_gated_sfda,-1.1102230246251563e-16,False,1.0,1.0,0.0246488259314435,0.0824497132322538,0.0354975045559647,0.999977523593001,0.9965986394557824,0.0045874824994528
cleveland,hungary,cleveland -> hungary,9,conservative_candidate,0.0001003613006822,False,1.0,1.0,0.005575400855824,0.0222207227285054,0.0102623595375516,0.9999818915248846,0.9965986394557824,0.00312621335556
cleveland,switzerland,cleveland -> switzerland,0,pseudo_label_sfda,-1.1102230246251563e-16,False,1.0,1.0,0.0621254406216027,0.1867251927482638,0.0903055570738622,0.9994791896519836,0.989159891598916,0.0238889795765886
cleveland,switzerland,cleveland -> switzerland,0,entropy_sfda,-0.0021739130434782,True,1.0,1.0,0.0549703194060361,0.1854352734815443,0.0943089484340275,0.9990601463299326,0.989159891598916,0.0297897783812226
cleveland,switzerland,cleveland -> switzerland,0,reliability_gated_sfda,0.0010869565217391,False,1.0,1.0,0.022291906494243,0.0656554785288413,0.0296754096793912,0.9999490660563692,0.997289972899729,0.0042005579434032
cleveland,switzerland,cleveland -> switzerland,0,conservative_candidate,0.0,False,1.0,1.0,0.0038177136380649,0.0173361052738169,0.0081283070203843,0.9999872416093704,1.0,0.0022950443795056
cleveland,switzerland,cleveland -> switzerland,1,pseudo_label_sfda,-0.0010869565217391,True,0.9761904761904764,1.0,0.0516602113063807,0.1311827608456596,0.063888962112794,0.9998050791793218,0.981029810298103,0.0208630179456336
cleveland,switzerland,cleveland -> switzerland,1,entropy_sfda,-0.0032608695652173,True,0.9761904761904764,1.0,0.0782164782152526,0.1888283284511644,0.0892933249724749,0.9995641583504428,0.989159891598916,0.0340007224794083
cleveland,switzerland,cleveland -> switzerland,1,reliability_gated_sfda,-0.0032608695652173,True,1.0,1.0,0.0220414321685882,0.0569030125729542,0.0255523065446226,0.9999540842578386,0.9972899728997288,0.0038530510373231
