source,target,seed,method,delta_roc_auc,negative_adaptation_auc,brier_improvement,brier_worsened,expected_negative_adaptation_auc,negative_adaptation_flag_match,expected_brier_worsened,brier_worsened_flag_match,effect_tolerance
hungary,va_long_beach,9,reliability_gated_sfda,-0.0005263850506646,True,-0.0038438815084921,True,True,True,True,True,1e-08
hungary,va_long_beach,9,conservative_candidate,-0.000921173838663,True,0.0002649615635844,False,True,True,False,True,1e-08
switzerland,cleveland,0,pseudo_label_sfda,0.0052202140726441,False,-0.0575548317517078,True,False,True,True,True,1e-08
switzerland,cleveland,0,entropy_sfda,-0.0017985611510791,True,-0.0577585614521674,True,True,True,True,True,1e-08
switzerland,cleveland,0,reliability_gated_sfda,0.0,False,3.4747749677599407e-09,False,False,True,False,True,1e-08
switzerland,cleveland,0,conservative_candidate,0.0,False,3.4747749677599407e-09,False,False,True,False,True,1e-08
switzerland,cleveland,1,pseudo_label_sfda,0.0032900508861203,False,-0.0628688155097959,True,False,True,True,True,1e-08
switzerland,cleveland,1,entropy_sfda,-0.0041235304439374,True,-0.0612932395172209,True,True,True,True,True,1e-08
switzerland,cleveland,1,reliability_gated_sfda,0.0,False,-3.6125424873745255e-10,False,False,True,False,True,1e-08
switzerland,cleveland,1,conservative_candidate,0.0,False,-3.6125424873745255e-10,False,False,True,False,True,1e-08
switzerland,cleveland,2,pseudo_label_sfda,0.0053079487629408,False,-0.0521272326683709,True,False,True,True,True,1e-08
switzerland,cleveland,2,entropy_sfda,0.0029391121249341,False,-0.0521978406463672,True,False,True,True,True,1e-08
switzerland,cleveland,2,reliability_gated_sfda,0.0,False,7.853009742486705e-09,False,False,True,False,True,1e-08
switzerland,cleveland,2,conservative_candidate,0.0,False,7.853009742486705e-09,False,False,True,False,True,1e-08
switzerland,cleveland,3,pseudo_label_sfda,0.0024565713283032,False,-0.0525442866429373,True,False,True,True,True,1e-08
switzerland,cleveland,3,entropy_sfda,-0.0014914897350412,True,-0.044180834952045,True,True,True,True,True,1e-08
switzerland,cleveland,3,reliability_gated_sfda,0.0,False,2.5515526913544302e-09,False,False,True,False,True,1e-08
switzerland,cleveland,3,conservative_candidate,0.0,False,2.5515526913544302e-09,False,False,True,False,True,1e-08
switzerland,cleveland,4,pseudo_label_sfda,0.0036409896473065,False,-0.0589393920774992,True,False,True,True,True,1e-08
switzerland,cleveland,4,entropy_sfda,-0.0030268468152307,True,-0.0641727475518643,True,True,True,True,True,1e-08
switzerland,cleveland,4,reliability_gated_sfda,0.0,False,-5.158496407808855e-10,False,False,True,False,True,1e-08
switzerland,cleveland,4,conservative_candidate,0.0,False,-5.158496407808855e-10,False,False,True,False,True,1e-08
switzerland,cleveland,5,pseudo_label_sfda,-0.0003070714160379,True,-0.0513734768554678,True,True,True,True,True,1e-08
switzerland,cleveland,5,entropy_sfda,-0.0029829794700824,True,-0.0472107794929232,True,True,True,True,True,1e-08
switzerland,cleveland,5,reliability_gated_sfda,0.0,False,-1.7443940125705382e-08,True,False,True,True,True,1e-08
switzerland,cleveland,5,conservative_candidate,0.0,False,-1.7443940125705382e-08,True,False,True,True,True,1e-08
switzerland,cleveland,6,pseudo_label_sfda,0.0029391121249341,False,-0.0599492355708624,True,False,True,True,True,1e-08
switzerland,cleveland,6,entropy_sfda,-0.0066020354448149,True,-0.0504457797157721,True,True,True,True,True,1e-08
switzerland,cleveland,6,reliability_gated_sfda,0.0,False,-3.06719736276051e-08,True,False,True,True,True,1e-08
switzerland,cleveland,6,conservative_candidate,0.0,False,-3.06719736276051e-08,True,False,True,True,True,1e-08
switzerland,cleveland,7,pseudo_label_sfda,0.0036848569924546,False,-0.0542827315007998,True,False,True,True,True,1e-08
switzerland,cleveland,7,entropy_sfda,0.0009212142481136,False,-0.0550907386432074,True,False,True,True,True,1e-08
switzerland,cleveland,7,reliability_gated_sfda,0.0,False,-1.0288107532563371e-08,True,False,True,True,True,1e-08
switzerland,cleveland,7,conservative_candidate,0.0,False,-1.0288107532563371e-08,True,False,True,True,True,1e-08
switzerland,cleveland,8,pseudo_label_sfda,0.0054395507983857,False,-0.0517556036785676,True,False,True,True,True,1e-08
switzerland,cleveland,8,entropy_sfda,-0.0014476223898928,True,-0.0594439897246888,True,True,True,True,True,1e-08
switzerland,cleveland,8,reliability_gated_sfda,0.0,False,-1.6519220658040012e-08,True,False,True,True,True,1e-08
switzerland,cleveland,8,conservative_candidate,0.0,False,-1.6519220658040012e-08,True,False,True,True,True,1e-08
switzerland,cleveland,9,pseudo_label_sfda,-0.0040357957536411,True,-0.0587512435572144,True,True,True,True,True,1e-08
switzerland,cleveland,9,entropy_sfda,-0.0119757852254781,True,-0.0611542891617123,True,True,True,True,True,1e-08
switzerland,cleveland,9,reliability_gated_sfda,0.0,False,3.4118491087919984e-08,False,False,True,False,True,1e-08
switzerland,cleveland,9,conservative_candidate,0.0,False,3.4118491087919984e-08,False,False,True,False,True,1e-08
switzerland,hungary,0,pseudo_label_sfda,-0.0044660778803692,True,-0.0674876691622411,True,True,True,True,True,1e-08
switzerland,hungary,0,entropy_sfda,-0.0182155760738659,True,-0.0747227683636816,True,True,True,True,True,1e-08
switzerland,hungary,0,reliability_gated_sfda,0.0,False,-3.6506054124085814e-08,True,False,True,True,True,1e-08
switzerland,hungary,0,conservative_candidate,0.0,False,-3.6506054124085814e-08,True,False,True,True,True,1e-08
switzerland,hungary,1,pseudo_label_sfda,-0.0011039743075069,True,-0.0697824602765568,True,True,True,True,True,1e-08
switzerland,hungary,1,entropy_sfda,-0.0123946206342833,True,-0.0761947814784141,True,True,True,True,True,1e-08
switzerland,hungary,1,reliability_gated_sfda,0.0,False,2.1950970929829342e-08,False,False,True,False,True,1e-08
switzerland,hungary,1,conservative_candidate,0.0,False,2.1950970929829342e-08,False,False,True,False,True,1e-08
switzerland,hungary,2,pseudo_label_sfda,0.0036631874749097,False,-0.0594910843657259,True,False,True,True,True,1e-08
switzerland,hungary,2,entropy_sfda,-0.0016057808109192,True,-0.0655813430122442,True,True,True,True,True,1e-08
switzerland,hungary,2,reliability_gated_sfda,0.0,False,-1.679741473692431e-08,True,False,True,True,True,1e-08
switzerland,hungary,2,conservative_candidate,0.0,False,-1.679741473692431e-08,True,False,True,True,True,1e-08
switzerland,hungary,3,pseudo_label_sfda,0.0005519871537534,False,-0.0607434990031572,True,False,True,True,True,1e-08
switzerland,hungary,3,entropy_sfda,-0.0072260136491369,True,-0.0599679404267677,True,True,True,True,True,1e-08
switzerland,hungary,3,reliability_gated_sfda,0.0,False,6.92923635137177e-09,False,False,True,False,True,1e-08
switzerland,hungary,3,conservative_candidate,0.0,False,6.92923635137177e-09,False,False,True,False,True,1e-08
switzerland,hungary,4,pseudo_label_sfda,0.0016057808109192,False,-0.0724362416822146,True,False,True,True,True,1e-08
switzerland,hungary,4,entropy_sfda,-0.0018065034122843,True,-0.0752384169349662,True,True,True,True,True,1e-08
switzerland,hungary,4,reliability_gated_sfda,0.0,False,9.308680326558516e-09,False,False,True,False,True,1e-08
switzerland,hungary,4,conservative_candidate,0.0,False,9.308680326558516e-09,False,False,True,False,True,1e-08
switzerland,hungary,5,pseudo_label_sfda,0.0050682456844641,False,-0.0609293248195175,True,False,True,True,True,1e-08
switzerland,hungary,5,entropy_sfda,-0.0034122842232033,True,-0.0628438573502284,True,True,True,True,True,1e-08
switzerland,hungary,5,reliability_gated_sfda,0.0,False,-2.1420903328905894e-08,True,False,True,True,True,1e-08
switzerland,hungary,5,conservative_candidate,0.0,False,-2.1420903328905894e-08,True,False,True,True,True,1e-08
switzerland,hungary,6,pseudo_label_sfda,-0.0167101565636291,True,-0.0721995255939884,True,True,True,True,True,1e-08
switzerland,hungary,6,entropy_sfda,-0.0287033319951828,True,-0.0650226280426919,True,True,True,True,True,1e-08
switzerland,hungary,6,reliability_gated_sfda,0.0,False,9.633889241911222e-09,False,False,True,False,True,1e-08
switzerland,hungary,6,conservative_candidate,0.0,False,9.633889241911222e-09,False,False,True,False,True,1e-08
switzerland,hungary,7,pseudo_label_sfda,0.0028101164191086,False,-0.0630140745548702,True,False,True,True,True,1e-08
switzerland,hungary,7,entropy_sfda,-0.0029104777197912,True,-0.068719073649149,True,True,True,True,True,1e-08
switzerland,hungary,7,reliability_gated_sfda,0.0,False,6.274572528219835e-09,False,False,True,False,True,1e-08
switzerland,hungary,7,conservative_candidate,0.0,False,6.274572528219835e-09,False,False,True,False,True,1e-08
switzerland,hungary,8,pseudo_label_sfda,-0.0031112003211561,True,-0.0657828276472367,True,True,True,True,True,1e-08
switzerland,hungary,8,entropy_sfda,-0.0121437173825772,True,-0.0730916053159399,True,True,True,True,True,1e-08
switzerland,hungary,8,reliability_gated_sfda,0.0,False,1.869175025870362e-08,False,False,True,False,True,1e-08
switzerland,hungary,8,conservative_candidate,0.0,False,1.869175025870362e-08,False,False,True,False,True,1e-08
switzerland,hungary,9,pseudo_label_sfda,-0.0011039743075069,True,-0.0721042715621729,True,True,True,True,True,1e-08
switzerland,hungary,9,entropy_sfda,-0.0065234845443595,True,-0.0740112931237969,True,True,True,True,True,1e-08
switzerland,hungary,9,reliability_gated_sfda,0.0,False,2.225325423932389e-09,False,False,True,False,True,1e-08
switzerland,hungary,9,conservative_candidate,0.0,False,2.225325423932389e-09,False,False,True,False,True,1e-08
switzerland,va_long_beach,0,pseudo_label_sfda,0.0201342281879195,False,-0.0173172097184778,True,False,True,True,True,1e-08
switzerland,va_long_beach,0,entropy_sfda,0.0161863403079353,False,-0.0111815280293917,True,False,True,True,True,1e-08
switzerland,va_long_beach,0,reliability_gated_sfda,0.0,False,6.37834290939665e-09,False,False,True,False,True,1e-08
switzerland,va_long_beach,0,conservative_candidate,0.0,False,6.37834290939665e-09,False,False,True,False,True,1e-08
switzerland,va_long_beach,1,pseudo_label_sfda,0.0096065271746282,False,-0.0184405657689676,True,False,True,True,True,1e-08
switzerland,va_long_beach,1,entropy_sfda,0.0075009869719701,False,-0.012089615012097,True,False,True,True,True,1e-08
switzerland,va_long_beach,1,reliability_gated_sfda,0.0,False,1.1973033231527095e-08,False,False,True,False,True,1e-08
switzerland,va_long_beach,1,conservative_candidate,0.0,False,1.1973033231527095e-08,False,False,True,False,True,1e-08
switzerland,va_long_beach,2,pseudo_label_sfda,0.0143439926306092,False,-0.0164709853968849,True,False,True,True,True,1e-08
switzerland,va_long_beach,2,entropy_sfda,0.0114488748519541,False,-0.0097036017040209,True,False,True,True,True,1e-08
switzerland,va_long_beach,2,reliability_gated_sfda,0.0,False,-3.648612717510602e-09,False,False,True,False,True,1e-08
switzerland,va_long_beach,2,conservative_candidate,0.0,False,-3.648612717510602e-09,False,False,True,False,True,1e-08
switzerland,va_long_beach,3,pseudo_label_sfda,0.0069746019213053,False,-0.0160743039937292,True,False,True,True,True,1e-08
switzerland,va_long_beach,3,entropy_sfda,0.0063166206079747,False,-0.0089393508334318,True,False,True,True,True,1e-08
switzerland,va_long_beach,3,reliability_gated_sfda,0.0,False,2.1878014400122936e-09,False,False,True,False,True,1e-08
switzerland,va_long_beach,3,conservative_candidate,0.0,False,2.1878014400122936e-09,False,False,True,False,True,1e-08
switzerland,va_long_beach,4,pseudo_label_sfda,0.0125016449532833,False,-0.0180711715584646,True,False,True,True,True,1e-08
switzerland,va_long_beach,4,entropy_sfda,0.0107908935386236,False,-0.0114377559707047,True,False,True,True,True,1e-08
switzerland,va_long_beach,4,reliability_gated_sfda,0.0,False,-5.936346386681279e-09,False,False,True,False,True,1e-08
switzerland,va_long_beach,4,conservative_candidate,0.0,False,-5.936346386681279e-09,False,False,True,False,True,1e-08
switzerland,va_long_beach,5,pseudo_label_sfda,0.0075009869719699,False,-0.0163855736617165,True,False,True,True,True,1e-08
switzerland,va_long_beach,5,entropy_sfda,0.0050006579813133,False,-0.0087950781125088,True,False,True,True,True,1e-08
switzerland,va_long_beach,5,reliability_gated_sfda,0.0,False,9.062269074044949e-09,False,False,True,False,True,1e-08
switzerland,va_long_beach,5,conservative_candidate,0.0,False,9.062269074044949e-09,False,False,True,False,True,1e-08
switzerland,va_long_beach,6,pseudo_label_sfda,0.0130280300039478,False,-0.0194192024205795,True,False,True,True,True,1e-08
switzerland,va_long_beach,6,entropy_sfda,0.0078957757599684,False,-0.0116027763187009,True,False,True,True,True,1e-08
switzerland,va_long_beach,6,reliability_gated_sfda,0.0,False,5.276566961143202e-10,False,False,True,False,True,1e-08
switzerland,va_long_beach,6,conservative_candidate,0.0,False,5.276566961143202e-10,False,False,True,False,True,1e-08
switzerland,va_long_beach,7,pseudo_label_sfda,0.0127648374786156,False,-0.0177066917845746,True,False,True,True,True,1e-08
switzerland,va_long_beach,7,entropy_sfda,0.0106592972759573,False,-0.0102256804817564,True,False,True,True,True,1e-08
switzerland,va_long_beach,7,reliability_gated_sfda,0.0,False,3.3777741409446456e-08,False,False,True,False,True,1e-08
switzerland,va_long_beach,7,conservative_candidate,0.0,False,3.3777741409446456e-08,False,False,True,False,True,1e-08
switzerland,va_long_beach,8,pseudo_label_sfda,0.0173707066719304,False,-0.0175088879474851,True,False,True,True,True,1e-08
switzerland,va_long_beach,8,entropy_sfda,0.0144097907619423,False,-0.0110031764017076,True,False,True,True,True,1e-08
switzerland,va_long_beach,8,reliability_gated_sfda,0.0,False,1.151129244703064e-08,False,False,True,False,True,1e-08
switzerland,va_long_beach,8,conservative_candidate,0.0,False,1.151129244703064e-08,False,False,True,False,True,1e-08
switzerland,va_long_beach,9,pseudo_label_sfda,0.0103961047506252,False,-0.0179975445298036,True,False,True,True,True,1e-08
switzerland,va_long_beach,9,entropy_sfda,0.005658639294644,False,-0.011294314934806,True,False,True,True,True,1e-08
switzerland,va_long_beach,9,reliability_gated_sfda,0.0,False,9.17668971367469e-09,False,False,True,False,True,1e-08
switzerland,va_long_beach,9,conservative_candidate,0.0,False,9.17668971367469e-09,False,False,True,False,True,1e-08
va_long_beach,cleveland,0,pseudo_label_sfda,0.0,False,-1.116674083756486e-08,True,False,True,True,True,1e-08
va_long_beach,cleveland,0,entropy_sfda,-0.007764520091244,True,-0.0470703090712977,True,True,True,True,True,1e-08
va_long_beach,cleveland,0,reliability_gated_sfda,0.000482540796631,False,0.0012692882000575,False,False,True,False,True,1e-08
va_long_beach,cleveland,0,conservative_candidate,-0.0003948061063343,True,-3.7877134451330674e-05,True,True,True,True,True,1e-08
va_long_beach,cleveland,1,pseudo_label_sfda,0.0004386734514828,False,-0.0043259901997496,True,False,True,True,True,1e-08
va_long_beach,cleveland,1,entropy_sfda,-0.0055272854886821,True,-0.0769501584236917,True,True,True,True,True,1e-08
va_long_beach,cleveland,1,reliability_gated_sfda,0.0002193367257413,False,0.0001367519478874,False,False,True,False,True,1e-08
va_long_beach,cleveland,1,conservative_candidate,0.0007018775223723,False,0.0012315442843577,False,False,True,False,True,1e-08
va_long_beach,cleveland,2,pseudo_label_sfda,-0.0004386734514828,True,-0.003386177385712,True,True,True,True,True,1e-08
va_long_beach,cleveland,2,entropy_sfda,-0.0007018775223724,True,-0.0500677844074288,True,True,True,True,True,1e-08
va_long_beach,cleveland,2,reliability_gated_sfda,8.77346902964371e-05,False,-3.3740056736952795e-05,True,False,True,True,True,1e-08
va_long_beach,cleveland,2,conservative_candidate,-8.773469029654812e-05,True,0.0004841529044469,False,True,True,False,True,1e-08
va_long_beach,cleveland,3,pseudo_label_sfda,8.773469029632608e-05,False,-0.0036172727134307,True,False,True,True,True,1e-08
va_long_beach,cleveland,3,entropy_sfda,0.0009212142481135,False,-0.0659938166932323,True,False,True,True,True,1e-08
va_long_beach,cleveland,3,reliability_gated_sfda,0.000350938761186,False,-0.0005374063923607,True,False,True,True,True,1e-08
va_long_beach,cleveland,3,conservative_candidate,0.0005702754869273,False,-0.0004604784708031,True,False,True,True,True,1e-08
va_long_beach,cleveland,4,pseudo_label_sfda,4.386734514827406e-05,False,-0.0023944152225232,True,False,True,True,True,1e-08
va_long_beach,cleveland,4,entropy_sfda,0.007281979294613,False,-0.0341633374343888,True,False,True,True,True,1e-08
va_long_beach,cleveland,4,reliability_gated_sfda,0.0006580101772241,False,-0.0005368335597788,True,False,True,True,True,1e-08
va_long_beach,cleveland,4,conservative_candidate,-0.0002193367257413,True,-0.0001984306517781,True,True,True,True,True,1e-08
va_long_beach,cleveland,5,pseudo_label_sfda,0.0,False,-2.2945745303815104e-10,False,False,True,False,True,1e-08
va_long_beach,cleveland,5,entropy_sfda,-8.773469029654812e-05,True,-0.0379197085484855,True,True,True,True,True,1e-08
va_long_beach,cleveland,5,reliability_gated_sfda,-8.773469029654812e-05,True,0.0006377459760551,False,True,True,False,True,1e-08
va_long_beach,cleveland,5,conservative_candidate,0.0,False,0.0006248412945942,False,False,True,False,True,1e-08
va_long_beach,cleveland,6,pseudo_label_sfda,-0.0019740305316724,True,-0.0047702490070239,True,True,True,True,True,1e-08
va_long_beach,cleveland,6,entropy_sfda,-0.0161431830145639,True,-0.0655843200101907,True,True,True,True,True,1e-08
va_long_beach,cleveland,6,reliability_gated_sfda,0.000175469380593,False,-0.0002816166613398,True,False,True,True,True,1e-08
va_long_beach,cleveland,6,conservative_candidate,-8.773469029654812e-05,True,0.0006792567063038,False,True,True,False,True,1e-08
va_long_beach,cleveland,7,pseudo_label_sfda,0.0009212142481137,False,-0.0003070226099732,True,False,True,True,True,1e-08
va_long_beach,cleveland,7,entropy_sfda,0.002763642744341,False,-0.0374879115485791,True,False,True,True,True,1e-08
va_long_beach,cleveland,7,reliability_gated_sfda,-0.0002193367257413,True,6.156529285339385e-05,False,True,True,False,True,1e-08
va_long_beach,cleveland,7,conservative_candidate,-0.0003070714160379,True,0.0001823518712732,False,True,True,False,True,1e-08
va_long_beach,cleveland,8,pseudo_label_sfda,-0.0005702754869275,True,-0.0038993534651536,True,True,True,True,True,1e-08
va_long_beach,cleveland,8,entropy_sfda,-0.0066678364625373,True,-0.0625134230542359,True,True,True,True,True,1e-08
va_long_beach,cleveland,8,reliability_gated_sfda,0.0003070714160378,False,0.0008703343241541,False,False,True,False,True,1e-08
va_long_beach,cleveland,8,conservative_candidate,-0.0002632040708896,True,0.0002984568465707,False,True,True,False,True,1e-08
va_long_beach,cleveland,9,pseudo_label_sfda,-0.0011844183190032,True,-0.0031321266935062,True,True,True,True,True,1e-08
va_long_beach,cleveland,9,entropy_sfda,-0.0088612037199509,True,-0.0436026454156238,True,True,True,True,True,1e-08
va_long_beach,cleveland,9,reliability_gated_sfda,-0.0003070714160378,True,-0.0003023239343942,True,True,True,True,True,1e-08
va_long_beach,cleveland,9,conservative_candidate,-0.0001316020354447,True,-0.0001232565609241,True,True,True,True,True,1e-08
va_long_beach,hungary,0,pseudo_label_sfda,0.0,False,-2.3040970797971742e-09,False,False,True,False,True,1e-08
va_long_beach,hungary,0,entropy_sfda,0.0082296266559614,False,-0.0137775108681001,True,False,True,True,True,1e-08
va_long_beach,hungary,0,reliability_gated_sfda,-0.0001003613006824,True,0.0014783671933155,False,True,True,False,True,1e-08
va_long_beach,hungary,0,conservative_candidate,-0.0009534323564833,True,-0.0003267093048134,True,True,True,True,True,1e-08
va_long_beach,hungary,1,pseudo_label_sfda,0.0031613809714973,False,-0.0011207000081209,True,False,True,True,True,1e-08
va_long_beach,hungary,1,entropy_sfda,0.0029606583701324,False,-0.0684499401095393,True,False,True,True,True,1e-08
va_long_beach,hungary,1,reliability_gated_sfda,0.0007527097551185,False,1.2793208282763093e-05,False,False,True,False,True,1e-08
va_long_beach,hungary,1,conservative_candidate,-0.0005519871537534,True,0.0005106658413504,False,True,True,False,True,1e-08
va_long_beach,hungary,2,pseudo_label_sfda,0.0,False,7.893229680977497e-10,False,False,True,False,True,1e-08
va_long_beach,hungary,2,entropy_sfda,0.0076776395022077,False,-0.0453600675684301,True,False,True,True,True,1e-08
va_long_beach,hungary,2,reliability_gated_sfda,0.0005018065034122,False,0.0003960116669199,False,False,True,False,True,1e-08
va_long_beach,hungary,2,conservative_candidate,-0.0003512645523886,True,-0.0001063936360395,True,True,True,True,True,1e-08
va_long_beach,hungary,3,pseudo_label_sfda,0.0,False,8.944955887102424e-09,False,False,True,False,True,1e-08
va_long_beach,hungary,3,entropy_sfda,0.0221798474508231,False,-0.0446742226863404,True,False,True,True,True,1e-08
va_long_beach,hungary,3,reliability_gated_sfda,0.0006021678040948,False,0.0008264857921651,False,False,True,False,True,1e-08
va_long_beach,hungary,3,conservative_candidate,-0.0001003613006822,True,-0.0008055287240955,True,True,True,True,True,1e-08
va_long_beach,hungary,4,pseudo_label_sfda,0.0024588518667203,False,-0.0004770301461413,True,False,True,True,True,1e-08
va_long_beach,hungary,4,entropy_sfda,0.0099859494179046,False,-0.0362682976799482,True,False,True,True,True,1e-08
va_long_beach,hungary,4,reliability_gated_sfda,0.0016057808109193,False,-0.0010714745812722,True,False,True,True,True,1e-08
va_long_beach,hungary,4,conservative_candidate,-0.0002007226013648,True,-0.0006170136565634,True,True,True,True,True,1e-08
va_long_beach,hungary,5,pseudo_label_sfda,0.0,False,-7.247724614911632e-09,False,False,True,False,True,1e-08
va_long_beach,hungary,5,entropy_sfda,0.010537936571658,False,-0.0376569909806234,True,False,True,True,True,1e-08
va_long_beach,hungary,5,reliability_gated_sfda,-0.0012545162585305,True,0.0005141459994375,False,True,True,False,True,1e-08
va_long_beach,hungary,5,conservative_candidate,-0.0014050582095542,True,0.0004347172910634,False,True,True,False,True,1e-08
va_long_beach,hungary,6,pseudo_label_sfda,0.0,False,-7.182330147292859e-09,False,False,True,False,True,1e-08
va_long_beach,hungary,6,entropy_sfda,-0.009484142914492,True,-0.0547964660183569,True,True,True,True,True,1e-08
va_long_beach,hungary,6,reliability_gated_sfda,0.0005018065034122,False,0.000733037076869,False,False,True,False,True,1e-08
va_long_beach,hungary,6,conservative_candidate,0.000200722601365,False,0.0006441079885632,False,False,True,False,True,1e-08
va_long_beach,hungary,7,pseudo_label_sfda,0.0,False,1.0163210717450966e-08,False,False,True,False,True,1e-08
va_long_beach,hungary,7,entropy_sfda,0.0085307105580086,False,-0.0389606414675853,True,False,True,True,True,1e-08
va_long_beach,hungary,7,reliability_gated_sfda,0.0002007226013649,False,-0.0004678664518786,True,False,True,True,True,1e-08
va_long_beach,hungary,7,conservative_candidate,-0.0003010839020474,True,-0.0002302201389743,True,True,True,True,True,1e-08
va_long_beach,hungary,8,pseudo_label_sfda,0.0019068647129666,False,-0.0021432278034342,True,False,True,True,True,1e-08
va_long_beach,hungary,8,entropy_sfda,0.0023584905660377,False,-0.0383128626572855,True,False,True,True,True,1e-08
va_long_beach,hungary,8,reliability_gated_sfda,0.0003010839020474,False,0.0011530483615386,False,False,True,False,True,1e-08
va_long_beach,hungary,8,conservative_candidate,0.0001505419510237,False,0.0004892342794825,False,False,True,False,True,1e-08
va_long_beach,hungary,9,pseudo_label_sfda,0.0012545162585306,False,-0.0014092791287766,True,False,True,True,True,1e-08
va_long_beach,hungary,9,entropy_sfda,0.0037635487755922,False,-0.0444807842028948,True,False,True,True,True,1e-08
va_long_beach,hungary,9,reliability_gated_sfda,0.0001003613006826,False,-0.0005671245029666,True,False,True,True,True,1e-08
va_long_beach,hungary,9,conservative_candidate,0.0005018065034123,False,-0.0004374410529348,True,False,True,True,True,1e-08
va_long_beach,switzerland,0,pseudo_label_sfda,0.0,False,-3.79759798607715e-09,False,False,True,False,True,1e-08
va_long_beach,switzerland,0,entropy_sfda,0.0043478260869564,False,0.0228954125045685,False,False,True,False,True,1e-08
va_long_beach,switzerland,0,reliability_gated_sfda,0.0,False,9.744463629902944e-05,False,False,True,False,True,1e-08
va_long_beach,switzerland,0,conservative_candidate,0.0,False,-0.0005104331329217,True,False,True,True,True,1e-08
va_long_beach,switzerland,1,pseudo_label_sfda,0.0,False,-4.4092397372130784e-09,False,False,True,False,True,1e-08
va_long_beach,switzerland,1,entropy_sfda,0.0108695652173912,False,0.0207875500954451,False,False,True,False,True,1e-08
va_long_beach,switzerland,1,reliability_gated_sfda,0.0,False,-4.4092397372130784e-09,False,False,True,False,True,1e-08
va_long_beach,switzerland,1,conservative_candidate,0.0,False,-4.4092397372130784e-09,False,False,True,False,True,1e-08
va_long_beach,switzerland,2,pseudo_label_sfda,0.0,False,3.7059163515706924e-09,False,False,True,False,True,1e-08
va_long_beach,switzerland,2,entropy_sfda,0.0043478260869564,False,0.0201981993141092,False,False,True,False,True,1e-08
va_long_beach,switzerland,2,reliability_gated_sfda,0.0,False,0.0003676510664004,False,False,True,False,True,1e-08
va_long_beach,switzerland,2,conservative_candidate,-0.0010869565217391,True,-0.0004376331250533,True,True,True,True,True,1e-08
va_long_beach,switzerland,3,pseudo_label_sfda,0.0,False,4.943429415815714e-09,False,False,True,False,True,1e-08
va_long_beach,switzerland,3,entropy_sfda,0.0141304347826086,False,0.0230109377854781,False,False,True,False,True,1e-08
va_long_beach,switzerland,3,reliability_gated_sfda,0.001086956521739,False,0.0012411298078715,False,False,True,False,True,1e-08
va_long_beach,switzerland,3,conservative_candidate,0.0,False,0.0007104978308479,False,False,True,False,True,1e-08
va_long_beach,switzerland,4,pseudo_label_sfda,0.0,False,-1.1910795821856723e-09,False,False,True,False,True,1e-08
va_long_beach,switzerland,4,entropy_sfda,0.009782608695652,False,0.0201685281174298,False,False,True,False,True,1e-08
va_long_beach,switzerland,4,reliability_gated_sfda,-0.0032608695652174,True,0.0004226307826132,False,True,True,False,True,1e-08
va_long_beach,switzerland,4,conservative_candidate,-1.1102230246251563e-16,False,-0.0001484145948065,True,False,True,True,True,1e-08
va_long_beach,switzerland,5,pseudo_label_sfda,0.0,False,2.939058010853479e-09,False,False,True,False,True,1e-08
va_long_beach,switzerland,5,entropy_sfda,0.0021739130434782,False,0.0144961568101275,False,False,True,False,True,1e-08
va_long_beach,switzerland,5,reliability_gated_sfda,0.0,False,2.939058010853479e-09,False,False,True,False,True,1e-08
va_long_beach,switzerland,5,conservative_candidate,0.0,False,2.939058010853479e-09,False,False,True,False,True,1e-08
va_long_beach,switzerland,6,pseudo_label_sfda,0.0,False,5.384354295756566e-09,False,False,True,False,True,1e-08
va_long_beach,switzerland,6,entropy_sfda,-0.0032608695652174,True,0.0181412739757123,False,True,True,False,True,1e-08
va_long_beach,switzerland,6,reliability_gated_sfda,-0.0010869565217391,True,0.0001912289448312,False,True,True,False,True,1e-08
va_long_beach,switzerland,6,conservative_candidate,-0.0021739130434783,True,-0.0006429611802071,True,True,True,True,True,1e-08
va_long_beach,switzerland,7,pseudo_label_sfda,0.0,False,-1.0094699104401528e-09,False,False,True,False,True,1e-08
va_long_beach,switzerland,7,entropy_sfda,0.0097826086956521,False,0.0163408065920935,False,False,True,False,True,1e-08
va_long_beach,switzerland,7,reliability_gated_sfda,0.0,False,-1.0094699104401528e-09,False,False,True,False,True,1e-08
va_long_beach,switzerland,7,conservative_candidate,0.0,False,-1.0094699104401528e-09,False,False,True,False,True,1e-08
va_long_beach,switzerland,8,pseudo_label_sfda,0.0,False,3.262422054728375e-09,False,False,True,False,True,1e-08
va_long_beach,switzerland,8,entropy_sfda,0.0065217391304348,False,0.0235318343844661,False,False,True,False,True,1e-08
va_long_beach,switzerland,8,reliability_gated_sfda,0.0,False,6.168590144119135e-05,False,False,True,False,True,1e-08
va_long_beach,switzerland,8,conservative_candidate,-0.001086956521739,True,-0.0004628525991892,True,True,True,True,True,1e-08
va_long_beach,switzerland,9,pseudo_label_sfda,0.0,False,1.0414982348772026e-09,False,False,True,False,True,1e-08
va_long_beach,switzerland,9,entropy_sfda,-0.0054347826086955,True,0.0169719972950267,False,True,True,False,True,1e-08
va_long_beach,switzerland,9,reliability_gated_sfda,0.0,False,1.0414982348772026e-09,False,False,True,False,True,1e-08
va_long_beach,switzerland,9,conservative_candidate,0.0,False,1.0414982348772026e-09,False,False,True,False,True,1e-08
