source,target,seed,model_state,feature,mean_abs_shap,importance_rank
hungary,cleveland,3,entropy_sfda,thalach,0.476171546692502,5
hungary,cleveland,3,entropy_sfda,exang,0.7789324477757558,2
hungary,cleveland,3,entropy_sfda,oldpeak,1.0142172149969604,1
hungary,cleveland,3,pseudo_label_sfda,age,0.09925741176566617,6
hungary,cleveland,3,pseudo_label_sfda,sex,0.744361021472971,4
hungary,cleveland,3,pseudo_label_sfda,cp,0.7890339434245719,2
hungary,cleveland,3,pseudo_label_sfda,trestbps,0.08163016567140408,8
hungary,cleveland,3,pseudo_label_sfda,restecg,0.09142934900294315,7
hungary,cleveland,3,pseudo_label_sfda,thalach,0.4443437267531312,5
hungary,cleveland,3,pseudo_label_sfda,exang,0.7595708698231002,3
hungary,cleveland,3,pseudo_label_sfda,oldpeak,1.0190357830400023,1
hungary,cleveland,3,reliability_gated_sfda,age,0.10012216292776581,6
hungary,cleveland,3,reliability_gated_sfda,sex,0.6448494481297806,3
hungary,cleveland,3,reliability_gated_sfda,cp,0.6844164481816712,2
hungary,cleveland,3,reliability_gated_sfda,trestbps,0.07193303102144825,8
hungary,cleveland,3,reliability_gated_sfda,restecg,0.07318498615003355,7
hungary,cleveland,3,reliability_gated_sfda,thalach,0.3266666574963052,5
hungary,cleveland,3,reliability_gated_sfda,exang,0.6255108646237024,4
hungary,cleveland,3,reliability_gated_sfda,oldpeak,0.8460601118912693,1
hungary,cleveland,3,source_only,age,0.10312170406462307,6
hungary,cleveland,3,source_only,sex,0.634336784531181,3
hungary,cleveland,3,source_only,cp,0.6720595769042444,2
hungary,cleveland,3,source_only,trestbps,0.0709028710040998,8
hungary,cleveland,3,source_only,restecg,0.07248305423090998,7
hungary,cleveland,3,source_only,thalach,0.312327179028084,5
hungary,cleveland,3,source_only,exang,0.6107884491532549,4
hungary,cleveland,3,source_only,oldpeak,0.8270221623675068,1
hungary,cleveland,4,conservative_candidate,age,0.06220792353125561,8
hungary,cleveland,4,conservative_candidate,sex,0.440372957702013,4
hungary,cleveland,4,conservative_candidate,cp,0.707518814643384,2
hungary,cleveland,4,conservative_candidate,trestbps,0.1292353228842816,7
hungary,cleveland,4,conservative_candidate,restecg,0.14078117879115273,6
hungary,cleveland,4,conservative_candidate,thalach,0.2193092105805677,5
hungary,cleveland,4,conservative_candidate,exang,0.4911591802530064,3
hungary,cleveland,4,conservative_candidate,oldpeak,0.9194614540404416,1
hungary,cleveland,4,entropy_sfda,age,0.07550485345777795,8
hungary,cleveland,4,entropy_sfda,sex,0.4998998055203815,4
hungary,cleveland,4,entropy_sfda,cp,0.8459212574585289,2
hungary,cleveland,4,entropy_sfda,trestbps,0.17257843347936377,6
hungary,cleveland,4,entropy_sfda,restecg,0.152405947775706,7
hungary,cleveland,4,entropy_sfda,thalach,0.3442926257879476,5
hungary,cleveland,4,entropy_sfda,exang,0.6443732796181546,3
hungary,cleveland,4,entropy_sfda,oldpeak,1.1533304292481183,1
hungary,cleveland,4,pseudo_label_sfda,age,0.06475436298073674,8
hungary,cleveland,4,pseudo_label_sfda,sex,0.5116137749190433,4
hungary,cleveland,4,pseudo_label_sfda,cp,0.854126477371225,2
hungary,cleveland,4,pseudo_label_sfda,trestbps,0.16572598302306565,6
hungary,cleveland,4,pseudo_label_sfda,restecg,0.15388434323199432,7
hungary,cleveland,4,pseudo_label_sfda,thalach,0.30646297634692965,5
hungary,cleveland,4,pseudo_label_sfda,exang,0.6061575327425113,3
hungary,cleveland,4,pseudo_label_sfda,oldpeak,1.1294531014628044,1
hungary,cleveland,4,reliability_gated_sfda,age,0.06077589409699791,8
hungary,cleveland,4,reliability_gated_sfda,sex,0.45020656031594847,4
hungary,cleveland,4,reliability_gated_sfda,cp,0.7227992159206875,2
hungary,cleveland,4,reliability_gated_sfda,trestbps,0.1351485198594955,7
hungary,cleveland,4,reliability_gated_sfda,restecg,0.14167261023762887,6
hungary,cleveland,4,reliability_gated_sfda,thalach,0.22739755966248784,5
hungary,cleveland,4,reliability_gated_sfda,exang,0.5028728237221933,3
hungary,cleveland,4,reliability_gated_sfda,oldpeak,0.9400480545737563,1
hungary,cleveland,4,source_only,age,0.06202454993708005,8
hungary,cleveland,4,source_only,sex,0.4427318277687338,4
hungary,cleveland,4,source_only,cp,0.7068831947660565,2
hungary,cleveland,4,source_only,trestbps,0.128947050214523,7
hungary,cleveland,4,source_only,restecg,0.14289570997527523,6
hungary,cleveland,4,source_only,thalach,0.21618822858462927,5
hungary,cleveland,4,source_only,exang,0.49029338099800124,3
hungary,cleveland,4,source_only,oldpeak,0.9170760896222869,1
hungary,cleveland,5,conservative_candidate,age,0.0638538624176128,7
hungary,cleveland,5,conservative_candidate,sex,0.49096725257144314,3
hungary,cleveland,5,conservative_candidate,cp,0.6046503760556847,2
hungary,cleveland,5,conservative_candidate,trestbps,0.06093966762194092,8
hungary,cleveland,5,conservative_candidate,restecg,0.17416880489480696,6
hungary,cleveland,5,conservative_candidate,thalach,0.264187317389208,5
hungary,cleveland,5,conservative_candidate,exang,0.4614697659000902,4
hungary,cleveland,5,conservative_candidate,oldpeak,0.8470588029967775,1
hungary,cleveland,5,entropy_sfda,age,0.08744035395693718,7
hungary,cleveland,5,entropy_sfda,sex,0.5443430873742112,4
hungary,cleveland,5,entropy_sfda,cp,0.6804204489636195,2
hungary,cleveland,5,entropy_sfda,trestbps,0.073060454957098,8
hungary,cleveland,5,entropy_sfda,restecg,0.18495501424554772,6
hungary,cleveland,5,entropy_sfda,thalach,0.37438414121360175,5
hungary,cleveland,5,entropy_sfda,exang,0.5798384265685239,3
hungary,cleveland,5,entropy_sfda,oldpeak,1.0482469640008294,1
hungary,cleveland,5,pseudo_label_sfda,age,0.07045613235691035,8
hungary,cleveland,5,pseudo_label_sfda,sex,0.5586381088754027,4
hungary,cleveland,5,pseudo_label_sfda,cp,0.7131715735025618,2
hungary,cleveland,5,pseudo_label_sfda,trestbps,0.07642297934212106,7
hungary,cleveland,5,pseudo_label_sfda,restecg,0.19595227681220242,6
hungary,cleveland,5,pseudo_label_sfda,thalach,0.3506968066698746,5
hungary,cleveland,5,pseudo_label_sfda,exang,0.5658670191963514,3
hungary,cleveland,5,pseudo_label_sfda,oldpeak,1.0413607024824363,1
hungary,cleveland,5,reliability_gated_sfda,age,0.06271208263933654,7
hungary,cleveland,5,reliability_gated_sfda,sex,0.4997243259975029,3
hungary,cleveland,5,reliability_gated_sfda,cp,0.6171442628968753,2
hungary,cleveland,5,reliability_gated_sfda,trestbps,0.06264566108061875,8
hungary,cleveland,5,reliability_gated_sfda,restecg,0.1771354862940636,6
hungary,cleveland,5,reliability_gated_sfda,thalach,0.2719311585984878,5
hungary,cleveland,5,reliability_gated_sfda,exang,0.4714147068019157,4
hungary,cleveland,5,reliability_gated_sfda,oldpeak,0.8640183118838977,1
hungary,cleveland,5,source_only,age,0.06504174307827824,7
hungary,cleveland,5,source_only,sex,0.4933445578173614,3
hungary,cleveland,5,source_only,cp,0.6057724193485435,2
hungary,cleveland,5,source_only,trestbps,0.0612399058619924,8
hungary,cleveland,5,source_only,restecg,0.17466815738868052,6
hungary,cleveland,5,source_only,thalach,0.26192124688186413,5
hungary,cleveland,5,source_only,exang,0.46082772283811774,4
hungary,cleveland,5,source_only,oldpeak,0.8454313996699777,1
hungary,cleveland,6,conservative_candidate,age,0.12007226306397967,7
hungary,cleveland,6,conservative_candidate,sex,0.44647121414689733,4
hungary,cleveland,6,conservative_candidate,cp,0.6627549808917117,2
hungary,cleveland,6,conservative_candidate,trestbps,0.11988228615665367,8
hungary,cleveland,6,conservative_candidate,restecg,0.17671228754841306,5
hungary,cleveland,6,conservative_candidate,thalach,0.12243017952323644,6
hungary,cleveland,6,conservative_candidate,exang,0.551526251823792,3
hungary,cleveland,6,conservative_candidate,oldpeak,0.9386275837031921,1
hungary,cleveland,6,entropy_sfda,age,0.10532444781276451,8
hungary,cleveland,6,entropy_sfda,sex,0.5160564539443837,4
hungary,cleveland,6,entropy_sfda,cp,0.80533913311615,2
hungary,cleveland,6,entropy_sfda,trestbps,0.1355549443567712,7
hungary,cleveland,6,entropy_sfda,restecg,0.19145641482639567,6
hungary,cleveland,6,entropy_sfda,thalach,0.2536733340811624,5
hungary,cleveland,6,entropy_sfda,exang,0.7065159120034463,3
hungary,cleveland,6,entropy_sfda,oldpeak,1.206036518841195,1
hungary,cleveland,6,pseudo_label_sfda,age,0.12701175391647912,8
hungary,cleveland,6,pseudo_label_sfda,sex,0.5185147584861655,4
hungary,cleveland,6,pseudo_label_sfda,cp,0.8028771853735607,2
hungary,cleveland,6,pseudo_label_sfda,trestbps,0.14023308057327236,7
hungary,cleveland,6,pseudo_label_sfda,restecg,0.18600155205255306,6
hungary,cleveland,6,pseudo_label_sfda,thalach,0.20895278422168084,5
hungary,cleveland,6,pseudo_label_sfda,exang,0.6695035412268276,3
hungary,cleveland,6,pseudo_label_sfda,oldpeak,1.1552290341020761,1
hungary,cleveland,6,reliability_gated_sfda,age,0.12180231058072577,8
hungary,cleveland,6,reliability_gated_sfda,sex,0.4558435251856401,4
hungary,cleveland,6,reliability_gated_sfda,cp,0.6772595550329684,2
hungary,cleveland,6,reliability_gated_sfda,trestbps,0.12223926877523017,7
hungary,cleveland,6,reliability_gated_sfda,restecg,0.17798807901180833,5
hungary,cleveland,6,reliability_gated_sfda,thalach,0.1312366694345664,6
hungary,cleveland,6,reliability_gated_sfda,exang,0.5650080085882653,3
hungary,cleveland,6,reliability_gated_sfda,oldpeak,0.958339987482519,1
hungary,cleveland,6,source_only,age,0.11918562257327381,7
hungary,cleveland,6,source_only,sex,0.4477534042210272,4
hungary,cleveland,6,source_only,cp,0.6606366515737889,2
hungary,cleveland,6,source_only,trestbps,0.11871485327095367,8
hungary,cleveland,6,source_only,restecg,0.17820375046762715,5
hungary,cleveland,6,source_only,thalach,0.11948787776996121,6
hungary,cleveland,6,source_only,exang,0.5541024628055371,3
hungary,cleveland,6,source_only,oldpeak,0.9338696444585378,1
hungary,cleveland,7,conservative_candidate,age,0.05559140350976985,8
hungary,cleveland,7,conservative_candidate,sex,0.5860161801597269,3
hungary,cleveland,7,conservative_candidate,cp,0.6391949499469318,2
hungary,cleveland,7,conservative_candidate,trestbps,0.10594948810289331,7
hungary,cleveland,7,conservative_candidate,restecg,0.21398708426321908,6
hungary,cleveland,7,conservative_candidate,thalach,0.32668360075206426,5
hungary,cleveland,7,conservative_candidate,exang,0.5090024890777695,4
hungary,cleveland,7,conservative_candidate,oldpeak,0.8438598019971509,1
hungary,cleveland,7,entropy_sfda,age,0.06797012527537237,8
hungary,cleveland,7,entropy_sfda,sex,0.6688242327089947,3
hungary,cleveland,7,entropy_sfda,cp,0.7277324185919911,2
hungary,cleveland,7,entropy_sfda,trestbps,0.1683281868142567,7
hungary,cleveland,7,entropy_sfda,restecg,0.24428844906903635,6
hungary,cleveland,7,entropy_sfda,thalach,0.4646738067456819,5
hungary,cleveland,7,entropy_sfda,exang,0.6478328561723823,4
hungary,cleveland,7,entropy_sfda,oldpeak,1.0750013554096836,1
hungary,cleveland,7,pseudo_label_sfda,age,0.059988526812802166,8
hungary,cleveland,7,pseudo_label_sfda,sex,0.6920430616109875,3
hungary,cleveland,7,pseudo_label_sfda,cp,0.7633522765328854,2
hungary,cleveland,7,pseudo_label_sfda,trestbps,0.1450899043564445,7
hungary,cleveland,7,pseudo_label_sfda,restecg,0.2471815631175235,6
hungary,cleveland,7,pseudo_label_sfda,thalach,0.43786365142946587,5
hungary,cleveland,7,pseudo_label_sfda,exang,0.6274919479888658,4
hungary,cleveland,7,pseudo_label_sfda,oldpeak,1.061403009803849,1
hungary,cleveland,7,reliability_gated_sfda,age,0.054831011090661956,8
hungary,cleveland,7,reliability_gated_sfda,sex,0.5985981896273768,3
hungary,cleveland,7,reliability_gated_sfda,cp,0.6525291325847185,2
hungary,cleveland,7,reliability_gated_sfda,trestbps,0.11026114355730467,7
hungary,cleveland,7,reliability_gated_sfda,restecg,0.21628118125092574,6
hungary,cleveland,7,reliability_gated_sfda,thalach,0.3367598352833918,5
hungary,cleveland,7,reliability_gated_sfda,exang,0.5199430708346193,4
hungary,cleveland,7,reliability_gated_sfda,oldpeak,0.8626978365587618,1
hungary,cleveland,7,source_only,age,0.056113433240801,8
hungary,cleveland,7,source_only,sex,0.5884293838474813,3
hungary,cleveland,7,source_only,cp,0.6398453589026638,2
hungary,cleveland,7,source_only,trestbps,0.10699513462766318,7
hungary,cleveland,7,source_only,restecg,0.21582194138848387,6
hungary,cleveland,7,source_only,thalach,0.3247078807714085,5
hungary,cleveland,7,source_only,exang,0.5093531467684425,4
hungary,cleveland,7,source_only,oldpeak,0.8400061876749737,1
hungary,cleveland,8,conservative_candidate,age,0.10439566116996732,6
hungary,cleveland,8,conservative_candidate,sex,0.4784526176590829,3
hungary,cleveland,8,conservative_candidate,cp,0.6831059138101697,2
hungary,cleveland,8,conservative_candidate,trestbps,0.07142147080832166,7
hungary,cleveland,8,conservative_candidate,restecg,0.029288371385569965,8
hungary,cleveland,8,conservative_candidate,thalach,0.2095094944224401,5
hungary,cleveland,8,conservative_candidate,exang,0.4283983124168006,4
hungary,cleveland,8,conservative_candidate,oldpeak,0.8170166380408377,1
hungary,cleveland,8,entropy_sfda,age,0.14221062228658382,6
hungary,cleveland,8,entropy_sfda,sex,0.5526590570346406,4
hungary,cleveland,8,entropy_sfda,cp,0.7905593021201676,2
hungary,cleveland,8,entropy_sfda,trestbps,0.07871099750791048,7
hungary,cleveland,8,entropy_sfda,restecg,0.04162526233682693,8
hungary,cleveland,8,entropy_sfda,thalach,0.31776748159623674,5
hungary,cleveland,8,entropy_sfda,exang,0.5562697347290445,3
hungary,cleveland,8,entropy_sfda,oldpeak,1.0663029796170322,1
hungary,cleveland,8,pseudo_label_sfda,age,0.11534046109538312,6
hungary,cleveland,8,pseudo_label_sfda,sex,0.5625657868746778,3
hungary,cleveland,8,pseudo_label_sfda,cp,0.8183706536159655,2
hungary,cleveland,8,pseudo_label_sfda,trestbps,0.07743512853736471,7
hungary,cleveland,8,pseudo_label_sfda,restecg,0.034901018460394874,8
hungary,cleveland,8,pseudo_label_sfda,thalach,0.2890742813727262,5
hungary,cleveland,8,pseudo_label_sfda,exang,0.5333657874280077,4
hungary,cleveland,8,pseudo_label_sfda,oldpeak,1.0197243620411005,1
hungary,cleveland,8,reliability_gated_sfda,age,0.10314486335414355,6
hungary,cleveland,8,reliability_gated_sfda,sex,0.4885215714217314,3
hungary,cleveland,8,reliability_gated_sfda,cp,0.6989084581282892,2
hungary,cleveland,8,reliability_gated_sfda,trestbps,0.07214460020937503,7
hungary,cleveland,8,reliability_gated_sfda,restecg,0.029096746618210878,8
hungary,cleveland,8,reliability_gated_sfda,thalach,0.21644978132252596,5
hungary,cleveland,8,reliability_gated_sfda,exang,0.4381050985835173,4
hungary,cleveland,8,reliability_gated_sfda,oldpeak,0.8346786715655831,1
hungary,cleveland,8,source_only,age,0.1077861641735382,6
hungary,cleveland,8,source_only,sex,0.4808408122866264,3
hungary,cleveland,8,source_only,cp,0.68349803993367,2
hungary,cleveland,8,source_only,trestbps,0.07136203091547984,7
hungary,cleveland,8,source_only,restecg,0.02994351531282868,8
hungary,cleveland,8,source_only,thalach,0.20496455631941163,5
hungary,cleveland,8,source_only,exang,0.4270494545351948,4
hungary,cleveland,8,source_only,oldpeak,0.812843795718238,1
hungary,cleveland,9,conservative_candidate,age,0.10135324199786927,6
hungary,cleveland,9,conservative_candidate,sex,0.5830867602259363,3
hungary,cleveland,9,conservative_candidate,cp,0.6436873011136575,2
hungary,cleveland,9,conservative_candidate,trestbps,0.08189054683460573,7
hungary,cleveland,9,conservative_candidate,restecg,0.07777984307006171,8
hungary,cleveland,9,conservative_candidate,thalach,0.1992887094503164,5
hungary,cleveland,9,conservative_candidate,exang,0.5024291118330294,4
hungary,cleveland,9,conservative_candidate,oldpeak,0.9539730414124237,1
hungary,cleveland,9,entropy_sfda,age,0.14212522988997953,6
hungary,cleveland,9,entropy_sfda,sex,0.6639628988366402,3
hungary,cleveland,9,entropy_sfda,cp,0.7439874065328173,2
hungary,cleveland,9,entropy_sfda,trestbps,0.09995833433520585,8
hungary,cleveland,9,entropy_sfda,restecg,0.10056920063780062,7
hungary,cleveland,9,entropy_sfda,thalach,0.2937865200738358,5
hungary,cleveland,9,entropy_sfda,exang,0.6387559482612626,4
hungary,cleveland,9,entropy_sfda,oldpeak,1.1677950615610424,1
hungary,cleveland,9,pseudo_label_sfda,age,0.1200135668936391,6
hungary,cleveland,9,pseudo_label_sfda,sex,0.6903442348624048,3
hungary,cleveland,9,pseudo_label_sfda,cp,0.7821530727025086,2
hungary,cleveland,9,pseudo_label_sfda,trestbps,0.10784977969297406,7
hungary,cleveland,9,pseudo_label_sfda,restecg,0.09796450454061663,8
hungary,cleveland,9,pseudo_label_sfda,thalach,0.28218282209002343,5
hungary,cleveland,9,pseudo_label_sfda,exang,0.628451782312527,4
hungary,cleveland,9,pseudo_label_sfda,oldpeak,1.1740797587667313,1
hungary,cleveland,9,reliability_gated_sfda,age,0.10039108140801734,6
hungary,cleveland,9,reliability_gated_sfda,sex,0.5959223519950004,3
hungary,cleveland,9,reliability_gated_sfda,cp,0.658925421361658,2
hungary,cleveland,9,reliability_gated_sfda,trestbps,0.08433676471206795,7
hungary,cleveland,9,reliability_gated_sfda,restecg,0.07883787822892167,8
hungary,cleveland,9,reliability_gated_sfda,thalach,0.20597378752676912,5
hungary,cleveland,9,reliability_gated_sfda,exang,0.5143734816670811,4
hungary,cleveland,9,reliability_gated_sfda,oldpeak,0.9725400420173191,1
hungary,cleveland,9,source_only,age,0.10387780931324882,6
hungary,cleveland,9,source_only,sex,0.5862380352160177,3
hungary,cleveland,9,source_only,cp,0.645244270938882,2
hungary,cleveland,9,source_only,trestbps,0.08179745844113114,7
hungary,cleveland,9,source_only,restecg,0.07703741161032074,8
hungary,cleveland,9,source_only,thalach,0.19752846391742476,5
hungary,cleveland,9,source_only,exang,0.5028250312106838,4
hungary,cleveland,9,source_only,oldpeak,0.9521833345610587,1
hungary,switzerland,0,conservative_candidate,age,0.05162235736426689,8
hungary,switzerland,0,conservative_candidate,sex,0.2159080612359614,5
hungary,switzerland,0,conservative_candidate,cp,0.38641028193405796,3
hungary,switzerland,0,conservative_candidate,trestbps,0.10096585375779282,7
hungary,switzerland,0,conservative_candidate,restecg,0.12129943527478147,6
hungary,switzerland,0,conservative_candidate,thalach,0.26831606400532393,4
hungary,switzerland,0,conservative_candidate,exang,0.7079647669220358,2
hungary,switzerland,0,conservative_candidate,oldpeak,0.9701612411082033,1
hungary,switzerland,0,entropy_sfda,age,0.050170237063127336,8
hungary,switzerland,0,entropy_sfda,sex,0.23352569345066823,5
hungary,switzerland,0,entropy_sfda,cp,0.4275710811714639,3
hungary,switzerland,0,entropy_sfda,trestbps,0.10558112050459634,7
hungary,switzerland,0,entropy_sfda,restecg,0.12876557741916123,6
hungary,switzerland,0,entropy_sfda,thalach,0.3057141976006995,4
hungary,switzerland,0,entropy_sfda,exang,0.7828153598357023,2
hungary,switzerland,0,entropy_sfda,oldpeak,1.068201234427894,1
hungary,switzerland,0,pseudo_label_sfda,age,0.049983286014871585,8
hungary,switzerland,0,pseudo_label_sfda,sex,0.2289712726426258,5
hungary,switzerland,0,pseudo_label_sfda,cp,0.4156599586941463,3
hungary,switzerland,0,pseudo_label_sfda,trestbps,0.09955584613144455,7
hungary,switzerland,0,pseudo_label_sfda,restecg,0.12675697197645477,6
hungary,switzerland,0,pseudo_label_sfda,thalach,0.29764893078018073,4
hungary,switzerland,0,pseudo_label_sfda,exang,0.7386468452651326,2
hungary,switzerland,0,pseudo_label_sfda,oldpeak,1.033903561911084,1
hungary,switzerland,0,reliability_gated_sfda,age,0.051818128226597454,8
hungary,switzerland,0,reliability_gated_sfda,sex,0.2196955872146882,5
hungary,switzerland,0,reliability_gated_sfda,cp,0.39512266021400994,3
hungary,switzerland,0,reliability_gated_sfda,trestbps,0.10137661381972936,7
hungary,switzerland,0,reliability_gated_sfda,restecg,0.1237552500485132,6
hungary,switzerland,0,reliability_gated_sfda,thalach,0.2715559575415209,4
hungary,switzerland,0,reliability_gated_sfda,exang,0.7277742775717402,2
hungary,switzerland,0,reliability_gated_sfda,oldpeak,0.9922806956479705,1
hungary,switzerland,0,source_only,age,0.052245994789404684,8
hungary,switzerland,0,source_only,sex,0.21770134651503428,5
hungary,switzerland,0,source_only,cp,0.38750306417577807,3
hungary,switzerland,0,source_only,trestbps,0.101230485997034,7
hungary,switzerland,0,source_only,restecg,0.12202797563296053,6
hungary,switzerland,0,source_only,thalach,0.2698480325894869,4
hungary,switzerland,0,source_only,exang,0.7074839214726192,2
hungary,switzerland,0,source_only,oldpeak,0.9710962877162104,1
hungary,switzerland,1,conservative_candidate,age,0.1715128885400368,6
hungary,switzerland,1,conservative_candidate,sex,0.22128620315286354,5
hungary,switzerland,1,conservative_candidate,cp,0.4225265713866679,3
hungary,switzerland,1,conservative_candidate,trestbps,0.06617177255277526,8
hungary,switzerland,1,conservative_candidate,restecg,0.11060207460844144,7
hungary,switzerland,1,conservative_candidate,thalach,0.23931371825709333,4
hungary,switzerland,1,conservative_candidate,exang,0.6001919243272728,2
hungary,switzerland,1,conservative_candidate,oldpeak,0.9166782318303982,1
hungary,switzerland,1,entropy_sfda,age,0.1783130984730655,6
hungary,switzerland,1,entropy_sfda,sex,0.24133946822636299,5
hungary,switzerland,1,entropy_sfda,cp,0.46967200622292865,3
hungary,switzerland,1,entropy_sfda,trestbps,0.06655971045374896,8
hungary,switzerland,1,entropy_sfda,restecg,0.12896755739584626,7
hungary,switzerland,1,entropy_sfda,thalach,0.2737708611913571,4
hungary,switzerland,1,entropy_sfda,exang,0.6582484703238417,2
hungary,switzerland,1,entropy_sfda,oldpeak,1.0088264201502732,1
hungary,switzerland,1,pseudo_label_sfda,age,0.17176343033438532,6
hungary,switzerland,1,pseudo_label_sfda,sex,0.23139372320700913,5
hungary,switzerland,1,pseudo_label_sfda,cp,0.44506781508036836,3
hungary,switzerland,1,pseudo_label_sfda,trestbps,0.06542530061480228,8
hungary,switzerland,1,pseudo_label_sfda,restecg,0.12070634136377734,7
hungary,switzerland,1,pseudo_label_sfda,thalach,0.2551726533811751,4
hungary,switzerland,1,pseudo_label_sfda,exang,0.6237659769935336,2
hungary,switzerland,1,pseudo_label_sfda,oldpeak,0.959732185882645,1
hungary,switzerland,1,reliability_gated_sfda,age,0.17297759680531738,6
hungary,switzerland,1,reliability_gated_sfda,sex,0.2256276763067486,5
hungary,switzerland,1,reliability_gated_sfda,cp,0.43096936095081934,3
hungary,switzerland,1,reliability_gated_sfda,trestbps,0.0669336768370727,8
hungary,switzerland,1,reliability_gated_sfda,restecg,0.11322113538418356,7
hungary,switzerland,1,reliability_gated_sfda,thalach,0.24582997745099833,4
hungary,switzerland,1,reliability_gated_sfda,exang,0.6179657655397082,2
hungary,switzerland,1,reliability_gated_sfda,oldpeak,0.9400718768195409,1
hungary,switzerland,1,source_only,age,0.17069497995260285,6
hungary,switzerland,1,source_only,sex,0.22236739762356444,5
hungary,switzerland,1,source_only,cp,0.4243756662675641,3
hungary,switzerland,1,source_only,trestbps,0.06657608145870628,8
hungary,switzerland,1,source_only,restecg,0.10992110721157422,7
hungary,switzerland,1,source_only,thalach,0.2403942714331717,4
hungary,switzerland,1,source_only,exang,0.6029126183167706,2
hungary,switzerland,1,source_only,oldpeak,0.9180655520772789,1
hungary,switzerland,2,conservative_candidate,age,0.09885413082490664,6
hungary,switzerland,2,conservative_candidate,sex,0.21151166773454202,5
hungary,switzerland,2,conservative_candidate,cp,0.43069827353816453,3
hungary,switzerland,2,conservative_candidate,trestbps,0.07952897832350332,8
hungary,switzerland,2,conservative_candidate,restecg,0.08058079920247255,7
hungary,switzerland,2,conservative_candidate,thalach,0.3784715956705433,4
hungary,switzerland,2,conservative_candidate,exang,0.6112434866467142,2
hungary,switzerland,2,conservative_candidate,oldpeak,0.860122109574031,1
hungary,switzerland,2,entropy_sfda,age,0.08360908622285576,8
hungary,switzerland,2,entropy_sfda,sex,0.22477508520298614,5
hungary,switzerland,2,entropy_sfda,cp,0.47431624996569577,3
hungary,switzerland,2,entropy_sfda,trestbps,0.0861863933155328,7
hungary,switzerland,2,entropy_sfda,restecg,0.08897419648014983,6
hungary,switzerland,2,entropy_sfda,thalach,0.4246566042198035,4
hungary,switzerland,2,entropy_sfda,exang,0.6669291400812506,2
hungary,switzerland,2,entropy_sfda,oldpeak,0.9474348549738647,1
hungary,switzerland,2,pseudo_label_sfda,age,0.08949293284790542,6
hungary,switzerland,2,pseudo_label_sfda,sex,0.22404010969448865,5
hungary,switzerland,2,pseudo_label_sfda,cp,0.46250122738803945,3
hungary,switzerland,2,pseudo_label_sfda,trestbps,0.07722448148552657,8
hungary,switzerland,2,pseudo_label_sfda,restecg,0.08502142900142937,7
hungary,switzerland,2,pseudo_label_sfda,thalach,0.40700062352225064,4
hungary,switzerland,2,pseudo_label_sfda,exang,0.6545352002954096,2
hungary,switzerland,2,pseudo_label_sfda,oldpeak,0.9308250501933621,1
hungary,switzerland,2,reliability_gated_sfda,age,0.10137970220274857,6
hungary,switzerland,2,reliability_gated_sfda,sex,0.21538412163972975,5
hungary,switzerland,2,reliability_gated_sfda,cp,0.4399669309543124,3
hungary,switzerland,2,reliability_gated_sfda,trestbps,0.08296510085134151,7
hungary,switzerland,2,reliability_gated_sfda,restecg,0.08229708122903463,8
hungary,switzerland,2,reliability_gated_sfda,thalach,0.3823273393090784,4
hungary,switzerland,2,reliability_gated_sfda,exang,0.6330591833930674,2
hungary,switzerland,2,reliability_gated_sfda,oldpeak,0.8862049188919183,1
hungary,switzerland,2,source_only,age,0.10124284337744174,6
hungary,switzerland,2,source_only,sex,0.21245299043073282,5
hungary,switzerland,2,source_only,cp,0.43216575508389116,3
hungary,switzerland,2,source_only,trestbps,0.08035955160507945,8
hungary,switzerland,2,source_only,restecg,0.08040878620629037,7
hungary,switzerland,2,source_only,thalach,0.37878810573460125,4
hungary,switzerland,2,source_only,exang,0.6147301445404688,2
hungary,switzerland,2,source_only,oldpeak,0.8635993051698537,1
hungary,switzerland,3,conservative_candidate,age,0.1366903986919073,6
hungary,switzerland,3,conservative_candidate,sex,0.22016472043848134,5
hungary,switzerland,3,conservative_candidate,cp,0.33226584834395967,3
hungary,switzerland,3,conservative_candidate,trestbps,0.09193264723497978,7
hungary,switzerland,3,conservative_candidate,restecg,0.07417635259510022,8
hungary,switzerland,3,conservative_candidate,thalach,0.3312989150597979,4
hungary,switzerland,3,conservative_candidate,exang,0.6993689798727268,2
hungary,switzerland,3,conservative_candidate,oldpeak,0.8119216052875892,1
hungary,switzerland,3,entropy_sfda,age,0.13536054840239475,6
hungary,switzerland,3,entropy_sfda,sex,0.23400478853230797,5
hungary,switzerland,3,entropy_sfda,cp,0.36193648846972615,4
hungary,switzerland,3,entropy_sfda,trestbps,0.10751235108004835,7
hungary,switzerland,3,entropy_sfda,restecg,0.08588973022107699,8
hungary,switzerland,3,entropy_sfda,thalach,0.3644237181671509,3
hungary,switzerland,3,entropy_sfda,exang,0.7697712118790402,2
hungary,switzerland,3,entropy_sfda,oldpeak,0.8893892171118802,1
hungary,switzerland,3,pseudo_label_sfda,age,0.12957905402134468,6
hungary,switzerland,3,pseudo_label_sfda,sex,0.2257730283176269,5
hungary,switzerland,3,pseudo_label_sfda,cp,0.35044378434380397,3
hungary,switzerland,3,pseudo_label_sfda,trestbps,0.10071989167595234,7
hungary,switzerland,3,pseudo_label_sfda,restecg,0.07841330961034652,8
hungary,switzerland,3,pseudo_label_sfda,thalach,0.3501805399726259,4
