source,target,seed,source_epochs,method,accuracy,balanced_accuracy,precision,sensitivity,specificity,f1,mcc,roc_auc,pr_auc,brier,tn,fp,fn,tp
cleveland,va_long_beach,0,34,conservative_candidate,0.75,0.6516646927227266,0.8193548387096774,0.8523489932885906,0.45098039215686275,0.8355263157894737,0.3166070647818646,0.722266087643111,0.8775076174005368,0.17875573767128267,23,28,22,127
cleveland,hungary,1,34,source_only,0.7993197278911565,0.7978221597751907,0.6942148760330579,0.7924528301886793,0.8031914893617021,0.7400881057268722,0.581169915757731,0.88031914893617,0.843666557239936,0.13577963411808014,151,37,22,84
cleveland,hungary,1,34,pseudo_label_sfda,0.8061224489795918,0.7990264953833802,0.7130434782608696,0.7735849056603774,0.824468085106383,0.7420814479638009,0.588431736791661,0.8790144520272983,0.8419618789697474,0.13843455758854234,155,33,24,82
cleveland,hungary,1,34,entropy_sfda,0.8197278911564626,0.8055499799277399,0.7476635514018691,0.7547169811320755,0.8563829787234043,0.7511737089201878,0.6098617846919162,0.8777599357687677,0.8390898435291246,0.1367395139630002,161,27,26,80
cleveland,hungary,1,34,reliability_gated_sfda,0.8027210884353742,0.8004817342432757,0.7,0.7924528301886793,0.8085106382978723,0.7433628318584071,0.5871035182320469,0.8800180650341228,0.8434662042202941,0.13604082310811735,152,36,22,84
cleveland,hungary,1,34,conservative_candidate,0.8061224489795918,0.8031413087113609,0.7058823529411765,0.7924528301886793,0.8138297872340425,0.7466666666666667,0.5930816253631543,0.8797169811320755,0.8432119633331152,0.13546233772537328,153,35,22,84
cleveland,switzerland,1,34,source_only,0.7804878048780488,0.65,0.9583333333333334,0.8,0.5,0.8720379146919431,0.17873008824606015,0.7326086956521739,0.9734935481553044,0.1487627923488617,4,4,23,92
cleveland,switzerland,1,34,pseudo_label_sfda,0.7886178861788617,0.6543478260869565,0.9587628865979382,0.808695652173913,0.5,0.8773584905660378,0.1864454911778977,0.7315217391304347,0.9731457220683479,0.1398264006802796,4,4,22,93
cleveland,switzerland,1,34,entropy_sfda,0.7967479674796748,0.6005434782608696,0.95,0.8260869565217391,0.375,0.8837209302325582,0.12717855807198916,0.7293478260869566,0.9729849422730357,0.13544138621980753,3,5,20,95
cleveland,switzerland,1,34,reliability_gated_sfda,0.7723577235772358,0.6456521739130434,0.9578947368421052,0.7913043478260869,0.5,0.8666666666666667,0.1713168427447863,0.7293478260869566,0.9732394068010712,0.1510695864954462,4,4,24,91
cleveland,switzerland,1,34,conservative_candidate,0.7804878048780488,0.65,0.9583333333333334,0.8,0.5,0.8720379146919431,0.17873008824606015,0.7293478260869566,0.9729395520487925,0.14761625803743442,4,4,23,92
cleveland,va_long_beach,1,34,source_only,0.75,0.6516646927227266,0.8193548387096774,0.8523489932885906,0.45098039215686275,0.8355263157894737,0.3166070647818646,0.7298986708777471,0.8869484968082141,0.17564663290977478,23,28,22,127
cleveland,va_long_beach,1,34,pseudo_label_sfda,0.76,0.6583761021186998,0.821656050955414,0.8657718120805369,0.45098039215686275,0.8431372549019608,0.3360576716027745,0.727003553099092,0.8861136408974091,0.17663724045788654,23,28,20,129
cleveland,va_long_beach,1,34,entropy_sfda,0.76,0.6583761021186998,0.821656050955414,0.8657718120805369,0.45098039215686275,0.8431372549019608,0.3360576716027745,0.7291090933017503,0.8872080850225198,0.1773326014253746,23,28,20,129
cleveland,va_long_beach,1,34,reliability_gated_sfda,0.75,0.6516646927227266,0.8193548387096774,0.8523489932885906,0.45098039215686275,0.8355263157894737,0.3166070647818646,0.7310830372417424,0.887323182618124,0.1766679375014211,23,28,22,127
cleveland,va_long_beach,1,34,conservative_candidate,0.75,0.6516646927227266,0.8193548387096774,0.8523489932885906,0.45098039215686275,0.8355263157894737,0.3166070647818646,0.7288459007764181,0.8865384485272351,0.17558216318831568,23,28,22,127
cleveland,hungary,2,34,source_only,0.8027210884353742,0.7984243275792855,0.7033898305084746,0.7830188679245284,0.8138297872340425,0.7410714285714286,0.584653749629388,0.8765054195102369,0.829643943359995,0.1385558545589447,153,35,23,83
cleveland,hungary,2,34,pseudo_label_sfda,0.8197278911564626,0.8076073865917303,0.7431192660550459,0.7641509433962265,0.851063829787234,0.7534883720930232,0.611588766413377,0.876756322761943,0.8292594733384401,0.13888117261079658,160,28,25,81
cleveland,hungary,2,34,entropy_sfda,0.8163265306122449,0.7967181854676837,0.7549019607843137,0.7264150943396226,0.8670212765957447,0.7403846153846154,0.5986256438652958,0.8753010839020474,0.8272319429515738,0.13711732597554996,163,25,29,77
cleveland,hungary,2,34,reliability_gated_sfda,0.7993197278911565,0.79370734644721,0.7008547008547008,0.7735849056603774,0.8138297872340425,0.7354260089686099,0.5762316365683036,0.8761541549578483,0.8290801398898017,0.1386898366215516,153,35,24,82
cleveland,hungary,2,34,conservative_candidate,0.8027210884353742,0.796366920915295,0.7068965517241379,0.7735849056603774,0.8191489361702128,0.7387387387387387,0.5823077701655898,0.875853071055801,0.8288326283718381,0.13840407612556038,154,34,24,82
cleveland,switzerland,2,34,source_only,0.7642276422764228,0.6413043478260869,0.9574468085106383,0.782608695652174,0.5,0.861244019138756,0.16417858509099698,0.7478260869565218,0.9770384769176663,0.1554579734802246,4,4,25,90
cleveland,switzerland,2,34,pseudo_label_sfda,0.7723577235772358,0.6456521739130434,0.9578947368421052,0.7913043478260869,0.5,0.8666666666666667,0.1713168427447863,0.7445652173913043,0.9762538801923899,0.151510770471144,4,4,24,91
cleveland,switzerland,2,34,entropy_sfda,0.7886178861788617,0.6543478260869565,0.9587628865979382,0.808695652173913,0.5,0.8773584905660378,0.1864454911778977,0.7510869565217391,0.9776712697241452,0.14483272976509798,4,4,22,93
cleveland,switzerland,2,34,reliability_gated_sfda,0.7642276422764228,0.6413043478260869,0.9574468085106383,0.782608695652174,0.5,0.861244019138756,0.16417858509099698,0.75,0.977463478345049,0.15879134640979725,4,4,25,90
cleveland,switzerland,2,34,conservative_candidate,0.7723577235772358,0.6456521739130434,0.9578947368421052,0.7913043478260869,0.5,0.8666666666666667,0.1713168427447863,0.7478260869565218,0.9770384769176663,0.15344638497959337,4,4,24,91
cleveland,va_long_beach,2,34,source_only,0.755,0.6550203974207133,0.8205128205128205,0.8590604026845637,0.45098039215686275,0.839344262295082,0.3262183798157361,0.7131859455191472,0.8797158234462253,0.17956161499023438,23,28,21,128
cleveland,va_long_beach,2,34,pseudo_label_sfda,0.76,0.6583761021186998,0.821656050955414,0.8657718120805369,0.45098039215686275,0.8431372549019608,0.3360576716027745,0.7141071193578102,0.878775494841804,0.17972614644344864,23,28,20,129
cleveland,va_long_beach,2,34,entropy_sfda,0.76,0.6583761021186998,0.821656050955414,0.8657718120805369,0.45098039215686275,0.8431372549019608,0.3360576716027745,0.7134491380444795,0.8785363008707117,0.17998018782628122,23,28,20,129
cleveland,va_long_beach,2,34,reliability_gated_sfda,0.755,0.6550203974207133,0.8205128205128205,0.8590604026845637,0.45098039215686275,0.839344262295082,0.3262183798157361,0.713843926832478,0.879923403332293,0.18063908318802718,23,28,21,128
cleveland,va_long_beach,2,34,conservative_candidate,0.76,0.6583761021186998,0.821656050955414,0.8657718120805369,0.45098039215686275,0.8431372549019608,0.3360576716027745,0.7133175417818133,0.8796915089838379,0.17898260846007447,23,28,20,129
cleveland,hungary,3,34,source_only,0.7925170068027211,0.7925030108390205,0.6829268292682927,0.7924528301886793,0.7925531914893617,0.7336244541484717,0.5694316244062086,0.8740465676435166,0.8285416486673262,0.14281512796878815,149,39,22,84
cleveland,hungary,3,34,pseudo_label_sfda,0.8095238095238095,0.7934564431955038,0.7358490566037735,0.7358490566037735,0.851063829787234,0.7358490566037735,0.5869128863910076,0.8718386190285026,0.8262081289065247,0.14269177224956753,160,28,28,78
cleveland,hungary,3,34,entropy_sfda,0.8197278911564626,0.8014351665997591,0.7572815533980582,0.7358490566037735,0.8670212765957447,0.7464114832535885,0.6067649342285645,0.8706844640706544,0.8234590773385897,0.14197815197262234,163,25,28,78
cleveland,hungary,3,34,reliability_gated_sfda,0.7959183673469388,0.7951625853071056,0.6885245901639344,0.7924528301886793,0.7978723404255319,0.7368421052631579,0.5752796609400899,0.8737956643918104,0.8272441622917287,0.14309372271997364,150,38,22,84
cleveland,hungary,3,34,conservative_candidate,0.7959183673469388,0.7951625853071056,0.6885245901639344,0.7924528301886793,0.7978723404255319,0.7368421052631579,0.5752796609400899,0.8736451224407868,0.8270651646420614,0.14283065186450408,150,38,22,84
cleveland,switzerland,3,34,source_only,0.7723577235772358,0.6456521739130434,0.9578947368421052,0.7913043478260869,0.5,0.8666666666666667,0.1713168427447863,0.7608695652173912,0.9802214693525183,0.15165184438228607,4,4,24,91
cleveland,switzerland,3,34,pseudo_label_sfda,0.7886178861788617,0.6543478260869565,0.9587628865979382,0.808695652173913,0.5,0.8773584905660378,0.1864454911778977,0.7608695652173912,0.9802090542288016,0.1452732507842151,4,4,22,93
cleveland,switzerland,3,34,entropy_sfda,0.7967479674796748,0.6586956521739131,0.9591836734693877,0.8173913043478261,0.5,0.8826291079812206,0.1944938600044083,0.7630434782608696,0.9804032626936867,0.14537292015819725,4,4,21,94
cleveland,switzerland,3,34,reliability_gated_sfda,0.7723577235772358,0.6456521739130434,0.9578947368421052,0.7913043478260869,0.5,0.8666666666666667,0.1713168427447863,0.7608695652173912,0.9802214693525183,0.1546204463546645,4,4,24,91
cleveland,switzerland,3,34,conservative_candidate,0.7804878048780488,0.65,0.9583333333333334,0.8,0.5,0.8720379146919431,0.17873008824606015,0.7608695652173912,0.9802214693525183,0.1496882512063817,4,4,23,92
cleveland,va_long_beach,3,34,source_only,0.75,0.6516646927227266,0.8193548387096774,0.8523489932885906,0.45098039215686275,0.8355263157894737,0.3166070647818646,0.7245032241084354,0.8815667531652595,0.17874565720558167,23,28,22,127
cleveland,va_long_beach,3,34,pseudo_label_sfda,0.755,0.6550203974207133,0.8205128205128205,0.8590604026845637,0.45098039215686275,0.839344262295082,0.3262183798157361,0.7277931306750889,0.8819505353716692,0.17910485269367135,23,28,21,128
cleveland,va_long_beach,3,34,entropy_sfda,0.755,0.6550203974207133,0.8205128205128205,0.8590604026845637,0.45098039215686275,0.839344262295082,0.3262183798157361,0.7302934596657454,0.8832136867708675,0.1805596995283634,23,28,21,128
cleveland,va_long_beach,3,34,reliability_gated_sfda,0.75,0.6516646927227266,0.8193548387096774,0.8523489932885906,0.45098039215686275,0.8355263157894737,0.3166070647818646,0.725161205421766,0.8816130635168686,0.17961928244369615,23,28,22,127
cleveland,va_long_beach,3,34,conservative_candidate,0.755,0.6550203974207133,0.8205128205128205,0.8590604026845637,0.45098039215686275,0.839344262295082,0.3262183798157361,0.7264771680484275,0.882197224578194,0.1780982168034366,23,28,21,128
cleveland,hungary,4,34,source_only,0.8027210884353742,0.796366920915295,0.7068965517241379,0.7735849056603774,0.8191489361702128,0.7387387387387387,0.5823077701655898,0.8766057808109193,0.8356169693754021,0.14282217621803284,154,34,24,82
cleveland,hungary,4,34,pseudo_label_sfda,0.8095238095238095,0.7996286631874749,0.7232142857142857,0.7641509433962265,0.8351063829787234,0.7431192660550459,0.5925165756698846,0.8775592131674026,0.8360327854392142,0.14400166560284522,157,31,25,81
cleveland,hungary,4,34,entropy_sfda,0.8095238095238095,0.7934564431955038,0.7358490566037735,0.7358490566037735,0.851063829787234,0.7358490566037735,0.5869128863910076,0.8759534323564833,0.8335172523098908,0.14193034376523128,160,28,28,78
cleveland,hungary,4,34,reliability_gated_sfda,0.8027210884353742,0.796366920915295,0.7068965517241379,0.7735849056603774,0.8191489361702128,0.7387387387387387,0.5823077701655898,0.8765556001605781,0.8349338768803948,0.1431931937166547,154,34,24,82
cleveland,hungary,4,34,conservative_candidate,0.8027210884353742,0.796366920915295,0.7068965517241379,0.7735849056603774,0.8191489361702128,0.7387387387387387,0.5823077701655898,0.8766559614612606,0.8354543273270136,0.1425438876011728,154,34,24,82
cleveland,switzerland,4,34,source_only,0.7560975609756098,0.5788043478260869,0.9473684210526315,0.782608695652174,0.375,0.8571428571428571,0.09269008282833588,0.7695652173913043,0.9807985186873374,0.14902323484420776,3,5,25,90
cleveland,switzerland,4,34,pseudo_label_sfda,0.7642276422764228,0.5831521739130434,0.9479166666666666,0.7913043478260869,0.375,0.8625592417061612,0.09907863587553334,0.7706521739130435,0.9808960044422159,0.13552954600964537,3,5,24,91
cleveland,switzerland,4,34,entropy_sfda,0.7723577235772358,0.5875,0.9484536082474226,0.8,0.375,0.8679245283018868,0.10569621154803355,0.7717391304347827,0.9810817330832682,0.13658415651733113,3,5,23,92
cleveland,switzerland,4,34,reliability_gated_sfda,0.7560975609756098,0.5788043478260869,0.9473684210526315,0.782608695652174,0.375,0.8571428571428571,0.09269008282833588,0.7684782608695653,0.9807090823395925,0.1516926598990433,3,5,25,90
cleveland,switzerland,4,34,conservative_candidate,0.7560975609756098,0.5788043478260869,0.9473684210526315,0.782608695652174,0.375,0.8571428571428571,0.09269008282833588,0.7695652173913043,0.980780785618388,0.14680901040365382,3,5,25,90
cleveland,va_long_beach,4,34,source_only,0.75,0.6516646927227266,0.8193548387096774,0.8523489932885906,0.45098039215686275,0.8355263157894737,0.3166070647818646,0.7266087643110937,0.8812349713056832,0.180572047829628,23,28,22,127
cleveland,va_long_beach,4,34,pseudo_label_sfda,0.75,0.6516646927227266,0.8193548387096774,0.8523489932885906,0.45098039215686275,0.8355263157894737,0.3166070647818646,0.7273983418870905,0.8812175932033602,0.17982665963318836,23,28,22,127
cleveland,va_long_beach,4,34,entropy_sfda,0.75,0.6516646927227266,0.8193548387096774,0.8523489932885906,0.45098039215686275,0.8355263157894737,0.3166070647818646,0.7254243979470983,0.8806390109020694,0.18147699002227896,23,28,22,127
cleveland,va_long_beach,4,34,reliability_gated_sfda,0.75,0.6516646927227266,0.8193548387096774,0.8523489932885906,0.45098039215686275,0.8355263157894737,0.3166070647818646,0.7266087643110937,0.8813814873851135,0.1816475495357835,23,28,22,127
cleveland,va_long_beach,4,34,conservative_candidate,0.75,0.6516646927227266,0.8193548387096774,0.8523489932885906,0.45098039215686275,0.8355263157894737,0.3166070647818646,0.725950782997763,0.8811260540520738,0.17992703731539023,23,28,22,127
cleveland,hungary,5,34,source_only,0.7891156462585034,0.7919008430349257,0.6746031746031746,0.8018867924528302,0.7819148936170213,0.7327586206896551,0.5664444015105774,0.8764552388598956,0.8358323171302178,0.14542914927005768,147,41,21,85
cleveland,hungary,5,34,pseudo_label_sfda,0.7959183673469388,0.7931051786431152,0.6916666666666667,0.7830188679245284,0.8031914893617021,0.7345132743362832,0.5726906563115207,0.875652348454436,0.8341188077939352,0.14474965838269918,151,37,23,83
cleveland,hungary,5,34,entropy_sfda,0.8061224489795918,0.7969690887193899,0.7168141592920354,0.7641509433962265,0.8297872340425532,0.7397260273972602,0.5862658402678668,0.8747992773986351,0.8323385246580212,0.1416543472035694,156,32,25,81
cleveland,hungary,5,34,reliability_gated_sfda,0.7891156462585034,0.7919008430349257,0.6746031746031746,0.8018867924528302,0.7819148936170213,0.7327586206896551,0.5664444015105774,0.8764050582095543,0.8357178705510606,0.14561748443043906,147,41,21,85
cleveland,hungary,5,34,conservative_candidate,0.7891156462585034,0.7919008430349257,0.6746031746031746,0.8018867924528302,0.7819148936170213,0.7327586206896551,0.5664444015105774,0.8765054195102369,0.8359193163905139,0.1452330021562803,147,41,21,85
cleveland,switzerland,5,34,source_only,0.7804878048780488,0.5918478260869565,0.9489795918367347,0.808695652173913,0.375,0.8732394366197183,0.11256665185186644,0.7652173913043478,0.9797758493668107,0.14305350184440613,3,5,22,93
cleveland,switzerland,5,34,pseudo_label_sfda,0.7886178861788617,0.5961956521739131,0.9494949494949495,0.8173913043478261,0.375,0.8785046728971962,0.11971708524959485,0.7673913043478261,0.9799577040184501,0.13699306976889758,3,5,21,94
cleveland,switzerland,5,34,entropy_sfda,0.7804878048780488,0.5918478260869565,0.9489795918367347,0.808695652173913,0.375,0.8732394366197183,0.11256665185186644,0.7673913043478261,0.9802386871832461,0.13804868800341225,3,5,22,93
cleveland,switzerland,5,34,reliability_gated_sfda,0.7723577235772358,0.5875,0.9484536082474226,0.8,0.375,0.8679245283018868,0.10569621154803355,0.7641304347826087,0.9796834779700915,0.14531021232342747,3,5,23,92
cleveland,switzerland,5,34,conservative_candidate,0.7804878048780488,0.5918478260869565,0.9489795918367347,0.808695652173913,0.375,0.8732394366197183,0.11256665185186644,0.7652173913043478,0.9797758493668107,0.14164004072321265,3,5,22,93
cleveland,va_long_beach,5,34,source_only,0.755,0.6550203974207133,0.8205128205128205,0.8590604026845637,0.45098039215686275,0.839344262295082,0.3262183798157361,0.7143703118831426,0.8758917802978015,0.18085376918315887,23,28,21,128
cleveland,va_long_beach,5,34,pseudo_label_sfda,0.755,0.6550203974207133,0.8205128205128205,0.8590604026845637,0.45098039215686275,0.839344262295082,0.3262183798157361,0.7171338333991315,0.8772080288421467,0.18153583616448682,23,28,21,128
cleveland,va_long_beach,5,34,entropy_sfda,0.755,0.6550203974207133,0.8205128205128205,0.8590604026845637,0.45098039215686275,0.839344262295082,0.3262183798157361,0.7177918147124622,0.8779705351713025,0.18184267054873615,23,28,21,128
cleveland,va_long_beach,5,34,reliability_gated_sfda,0.755,0.6550203974207133,0.8205128205128205,0.8590604026845637,0.45098039215686275,0.839344262295082,0.3262183798157361,0.7143703118831425,0.8758518619097485,0.18161800319618654,23,28,21,128
cleveland,va_long_beach,5,34,conservative_candidate,0.755,0.6550203974207133,0.8205128205128205,0.8590604026845637,0.45098039215686275,0.839344262295082,0.3262183798157361,0.7137123305698119,0.8756373481077131,0.18014601987122647,23,28,21,128
cleveland,hungary,6,34,source_only,0.7959183673469388,0.7951625853071056,0.6885245901639344,0.7924528301886793,0.7978723404255319,0.7368421052631579,0.5752796609400899,0.878311922922521,0.8433960951349725,0.13735707104206085,150,38,22,84
cleveland,hungary,6,34,pseudo_label_sfda,0.8197278911564626,0.8096647932557206,0.7387387387387387,0.7735849056603774,0.8457446808510638,0.7557603686635944,0.6134323151527619,0.8781613809714973,0.8422106550928229,0.1354610144127828,159,29,24,82
cleveland,hungary,6,34,entropy_sfda,0.8231292517006803,0.8061521477318345,0.7596153846153846,0.7452830188679245,0.8670212765957447,0.7523809523809524,0.6149016993477194,0.8778101164191088,0.8411301837077823,0.13451160550201366,163,25,27,79
cleveland,hungary,6,34,reliability_gated_sfda,0.7993197278911565,0.7978221597751907,0.6942148760330579,0.7924528301886793,0.8031914893617021,0.7400881057268722,0.581169915757731,0.8784122842232036,0.8434248656224934,0.13733041231835533,151,37,22,84
cleveland,hungary,6,34,conservative_candidate,0.7993197278911565,0.7978221597751907,0.6942148760330579,0.7924528301886793,0.8031914893617021,0.7400881057268722,0.581169915757731,0.8785628261742272,0.8435226280370154,0.1369611244171574,151,37,22,84
cleveland,switzerland,6,34,source_only,0.7723577235772358,0.6456521739130434,0.9578947368421052,0.7913043478260869,0.5,0.8666666666666667,0.1713168427447863,0.7510869565217391,0.977906993158758,0.15482552349567413,4,4,24,91
cleveland,switzerland,6,34,pseudo_label_sfda,0.7723577235772358,0.6456521739130434,0.9578947368421052,0.7913043478260869,0.5,0.8666666666666667,0.1713168427447863,0.7456521739130435,0.9772175931512325,0.1540975409669362,4,4,24,91
cleveland,switzerland,6,34,entropy_sfda,0.7723577235772358,0.6456521739130434,0.9578947368421052,0.7913043478260869,0.5,0.8666666666666667,0.1713168427447863,0.7467391304347826,0.9775811858662802,0.15082072945295175,4,4,24,91
cleveland,switzerland,6,34,reliability_gated_sfda,0.7642276422764228,0.6413043478260869,0.9574468085106383,0.782608695652174,0.5,0.861244019138756,0.16417858509099698,0.7478260869565216,0.9776042450624051,0.15793692958385963,4,4,25,90
cleveland,switzerland,6,34,conservative_candidate,0.7723577235772358,0.6456521739130434,0.9578947368421052,0.7913043478260869,0.5,0.8666666666666667,0.1713168427447863,0.75,0.9778155911769968,0.15393810683615416,4,4,24,91
cleveland,va_long_beach,6,34,source_only,0.755,0.6550203974207133,0.8205128205128205,0.8590604026845637,0.45098039215686275,0.839344262295082,0.3262183798157361,0.7298986708777472,0.8855548439879728,0.18009886145591736,23,28,21,128
cleveland,va_long_beach,6,34,pseudo_label_sfda,0.755,0.6550203974207133,0.8205128205128205,0.8590604026845637,0.45098039215686275,0.839344262295082,0.3262183798157361,0.7304250559284117,0.8852971062084867,0.18059643713774703,23,28,21,128
cleveland,va_long_beach,6,34,entropy_sfda,0.755,0.6550203974207133,0.8205128205128205,0.8590604026845637,0.45098039215686275,0.839344262295082,0.3262183798157361,0.7322674036057376,0.8853014126571165,0.18149338190112196,23,28,21,128
cleveland,va_long_beach,6,34,reliability_gated_sfda,0.755,0.6550203974207133,0.8205128205128205,0.8590604026845637,0.45098039215686275,0.839344262295082,0.3262183798157361,0.7300302671404131,0.8856635234553851,0.18117089248725068,23,28,21,128
cleveland,va_long_beach,6,34,conservative_candidate,0.755,0.6550203974207133,0.8205128205128205,0.8590604026845637,0.45098039215686275,0.839344262295082,0.3262183798157361,0.729898670877747,0.8855375389871358,0.17970121822735663,23,28,21,128
cleveland,hungary,7,34,source_only,0.7891156462585034,0.7857286230429547,0.6833333333333333,0.7735849056603774,0.7978723404255319,0.7256637168141593,0.5582777943909945,0.8763548775592132,0.8361611791252006,0.13714317977428436,150,38,24,82
cleveland,hungary,7,34,pseudo_label_sfda,0.8197278911564626,0.8055499799277399,0.7476635514018691,0.7547169811320755,0.8563829787234043,0.7511737089201878,0.6098617846919162,0.8756523484544361,0.834604919084434,0.13597940678132306,161,27,26,80
cleveland,hungary,7,34,entropy_sfda,0.8163265306122449,0.7967181854676837,0.7549019607843137,0.7264150943396226,0.8670212765957447,0.7403846153846154,0.5986256438652958,0.8748996386993175,0.8325103312742987,0.13496320353749278,163,25,29,77
cleveland,hungary,7,34,reliability_gated_sfda,0.7925170068027211,0.7883881975110398,0.6890756302521008,0.7735849056603774,0.8031914893617021,0.7288888888888889,0.5642178614404979,0.8760537936571656,0.8356391765111439,0.137523551723943,151,37,24,82
cleveland,hungary,7,34,conservative_candidate,0.7891156462585034,0.7857286230429547,0.6833333333333333,0.7735849056603774,0.7978723404255319,0.7256637168141593,0.5582777943909945,0.8763548775592133,0.8363066924351144,0.1370271797982445,150,38,24,82
cleveland,switzerland,7,34,source_only,0.7723577235772358,0.6456521739130434,0.9578947368421052,0.7913043478260869,0.5,0.8666666666666667,0.1713168427447863,0.7271739130434782,0.9716049834151977,0.16138018667697906,4,4,24,91
cleveland,switzerland,7,34,pseudo_label_sfda,0.7804878048780488,0.65,0.9583333333333334,0.8,0.5,0.8720379146919431,0.17873008824606015,0.7271739130434782,0.9719062536295113,0.1612508917029967,4,4,23,92
cleveland,switzerland,7,34,entropy_sfda,0.7804878048780488,0.65,0.9583333333333334,0.8,0.5,0.8720379146919431,0.17873008824606015,0.7293478260869565,0.9729379132806566,0.15673776009693358,4,4,23,92
cleveland,switzerland,7,34,reliability_gated_sfda,0.7723577235772358,0.6456521739130434,0.9578947368421052,0.7913043478260869,0.5,0.8666666666666667,0.1713168427447863,0.7293478260869566,0.9724143190071419,0.16424268440560122,4,4,24,91
cleveland,switzerland,7,34,conservative_candidate,0.7723577235772358,0.6456521739130434,0.9578947368421052,0.7913043478260869,0.5,0.8666666666666667,0.1713168427447863,0.7271739130434782,0.9716049834151977,0.1594744302780626,4,4,24,91
cleveland,va_long_beach,7,34,source_only,0.75,0.6516646927227266,0.8193548387096774,0.8523489932885906,0.45098039215686275,0.8355263157894737,0.3166070647818646,0.7247664166337676,0.8845729463481903,0.1846555769443512,23,28,22,127
cleveland,va_long_beach,7,34,pseudo_label_sfda,0.75,0.6516646927227266,0.8193548387096774,0.8523489932885906,0.45098039215686275,0.8355263157894737,0.3166070647818646,0.7267403605737597,0.8850490819089869,0.18555032449220107,23,28,22,127
cleveland,va_long_beach,7,34,entropy_sfda,0.755,0.6550203974207133,0.8205128205128205,0.8590604026845637,0.45098039215686275,0.839344262295082,0.3262183798157361,0.7264771680484273,0.8848846939649748,0.18527692477524077,23,28,21,128
cleveland,va_long_beach,7,34,reliability_gated_sfda,0.75,0.6516646927227266,0.8193548387096774,0.8523489932885906,0.45098039215686275,0.8355263157894737,0.3166070647818646,0.7245032241084354,0.8843065099854175,0.18562031758790618,23,28,22,127
cleveland,va_long_beach,7,34,conservative_candidate,0.75,0.6516646927227266,0.8193548387096774,0.8523489932885906,0.45098039215686275,0.8355263157894737,0.3166070647818646,0.7243716278457691,0.8842168799716356,0.18415209394810497,23,28,22,127
cleveland,hungary,8,34,source_only,0.7925170068027211,0.7883881975110398,0.6890756302521008,0.7735849056603774,0.8031914893617021,0.7288888888888889,0.5642178614404979,0.8716378964271377,0.8305587645054813,0.1457849144935608,151,37,24,82
cleveland,hungary,8,34,pseudo_label_sfda,0.8061224489795918,0.7949116820553994,0.7207207207207207,0.7547169811320755,0.8351063829787234,0.7373271889400922,0.5842070517181626,0.8716378964271377,0.8303557663190694,0.14599186159833155,157,31,26,80
cleveland,hungary,8,34,entropy_sfda,0.8163265306122449,0.8028904054596548,0.7407407407407407,0.7547169811320755,0.851063829787234,0.7476635514018691,0.6033634796052881,0.8705841027699719,0.8275822868718069,0.1441097561197937,160,28,26,80
cleveland,hungary,8,34,reliability_gated_sfda,0.7993197278911565,0.79370734644721,0.7008547008547008,0.7735849056603774,0.8138297872340425,0.7354260089686099,0.5762316365683036,0.871688077077479,0.8304360003893478,0.14601507947752365,153,35,24,82
cleveland,hungary,8,34,conservative_candidate,0.7993197278911565,0.79370734644721,0.7008547008547008,0.7735849056603774,0.8138297872340425,0.7354260089686099,0.5762316365683036,0.871487354476114,0.8303227000794694,0.14557475807937104,153,35,24,82
cleveland,switzerland,8,34,source_only,0.7723577235772358,0.6456521739130434,0.9578947368421052,0.7913043478260869,0.5,0.8666666666666667,0.1713168427447863,0.7717391304347826,0.9813541498621078,0.1489996612071991,4,4,24,91
cleveland,switzerland,8,34,pseudo_label_sfda,0.7967479674796748,0.6005434782608696,0.95,0.8260869565217391,0.375,0.8837209302325582,0.12717855807198916,0.7706521739130434,0.9812550081243416,0.14054473226570113,3,5,20,95
cleveland,switzerland,8,34,entropy_sfda,0.7967479674796748,0.6005434782608696,0.95,0.8260869565217391,0.375,0.8837209302325582,0.12717855807198916,0.7695652173913043,0.9812176832237369,0.14165471543908062,3,5,20,95
cleveland,switzerland,8,34,reliability_gated_sfda,0.7723577235772358,0.6456521739130434,0.9578947368421052,0.7913043478260869,0.5,0.8666666666666667,0.1713168427447863,0.7717391304347827,0.9813693833691517,0.15166348003570274,4,4,24,91
cleveland,switzerland,8,34,conservative_candidate,0.7642276422764228,0.5831521739130434,0.9479166666666666,0.7913043478260869,0.375,0.8625592417061612,0.09907863587553334,0.7728260869565218,0.9814475114210287,0.14688580560315576,3,5,24,91
cleveland,va_long_beach,8,34,source_only,0.755,0.6550203974207133,0.8205128205128205,0.8590604026845637,0.45098039215686275,0.839344262295082,0.3262183798157361,0.7191077773391236,0.8775791970977076,0.18002119660377502,23,28,21,128
cleveland,va_long_beach,8,34,pseudo_label_sfda,0.76,0.6583761021186998,0.821656050955414,0.8657718120805369,0.45098039215686275,0.8431372549019608,0.3360576716027745,0.7234504540071061,0.8793166330116331,0.18184137694575778,23,28,20,129
cleveland,va_long_beach,8,34,entropy_sfda,0.755,0.6550203974207133,0.8205128205128205,0.8590604026845637,0.45098039215686275,0.839344262295082,0.3262183798157361,0.7231872614817739,0.8795308648484415,0.18305982230446566,23,28,21,128
cleveland,va_long_beach,8,34,reliability_gated_sfda,0.745,0.6483089880247401,0.8181818181818182,0.8456375838926175,0.45098039215686275,0.8316831683168316,0.3072107532701852,0.7197657586524542,0.8773617290400191,0.18098011374728804,23,28,23,126
