source,target,seed,source_epochs,method,accuracy,balanced_accuracy,precision,sensitivity,specificity,f1,mcc,roc_auc,pr_auc,brier,tn,fp,fn,tp,source_roc_auc,source_pr_auc,source_balanced_accuracy,source_brier,delta_roc_auc,delta_pr_auc,delta_balanced_accuracy,brier_improvement,negative_adaptation_auc,brier_worsened
cleveland,va_long_beach,4,34,conservative_candidate,0.75,0.6516646927227266,0.8193548387096774,0.8523489932885906,0.45098039215686275,0.8355263157894737,0.3166070647818646,0.725950782997763,0.8811260540520738,0.17992703731539023,23,28,22,127,0.7266087643110937,0.8812349713056832,0.6516646927227266,0.180572047829628,-0.0006579813133307244,-0.00010891725360939741,0.0,0.0006450105142377649,True,False
cleveland,hungary,5,34,pseudo_label_sfda,0.7959183673469388,0.7931051786431152,0.6916666666666667,0.7830188679245284,0.8031914893617021,0.7345132743362832,0.5726906563115207,0.875652348454436,0.8341188077939352,0.14474965838269918,151,37,23,83,0.8764552388598956,0.8358323171302178,0.7919008430349257,0.14542914927005768,-0.0008028904054596664,-0.0017135093362825593,0.001204335608189555,0.000679490887358497,True,False
cleveland,hungary,5,34,entropy_sfda,0.8061224489795918,0.7969690887193899,0.7168141592920354,0.7641509433962265,0.8297872340425532,0.7397260273972602,0.5862658402678668,0.8747992773986351,0.8323385246580212,0.1416543472035694,156,32,25,81,0.8764552388598956,0.8358323171302178,0.7919008430349257,0.14542914927005768,-0.0016559614612605689,-0.0034937924721966107,0.005068245684464179,0.003774802066488281,True,False
cleveland,hungary,5,34,reliability_gated_sfda,0.7891156462585034,0.7919008430349257,0.6746031746031746,0.8018867924528302,0.7819148936170213,0.7327586206896551,0.5664444015105774,0.8764050582095543,0.8357178705510606,0.14561748443043906,147,41,21,85,0.8764552388598956,0.8358323171302178,0.7919008430349257,0.14542914927005768,-5.018065034134711e-05,-0.00011444657915715695,0.0,-0.00018833516038138653,True,True
cleveland,hungary,5,34,conservative_candidate,0.7891156462585034,0.7919008430349257,0.6746031746031746,0.8018867924528302,0.7819148936170213,0.7327586206896551,0.5664444015105774,0.8765054195102369,0.8359193163905139,0.1452330021562803,147,41,21,85,0.8764552388598956,0.8358323171302178,0.7919008430349257,0.14542914927005768,5.018065034123609e-05,8.69992602960945e-05,0.0,0.00019614711377738403,False,False
cleveland,switzerland,5,34,pseudo_label_sfda,0.7886178861788617,0.5961956521739131,0.9494949494949495,0.8173913043478261,0.375,0.8785046728971962,0.11971708524959485,0.7673913043478261,0.9799577040184501,0.13699306976889758,3,5,21,94,0.7652173913043478,0.9797758493668107,0.5918478260869565,0.14305350184440613,0.0021739130434782483,0.0001818546516393349,0.004347826086956608,0.006060432075508548,False,False
cleveland,switzerland,5,34,entropy_sfda,0.7804878048780488,0.5918478260869565,0.9489795918367347,0.808695652173913,0.375,0.8732394366197183,0.11256665185186644,0.7673913043478261,0.9802386871832461,0.13804868800341225,3,5,22,93,0.7652173913043478,0.9797758493668107,0.5918478260869565,0.14305350184440613,0.0021739130434782483,0.000462837816435413,0.0,0.0050048138409938825,False,False
cleveland,switzerland,5,34,reliability_gated_sfda,0.7723577235772358,0.5875,0.9484536082474226,0.8,0.375,0.8679245283018868,0.10569621154803355,0.7641304347826087,0.9796834779700915,0.14531021232342747,3,5,23,92,0.7652173913043478,0.9797758493668107,0.5918478260869565,0.14305350184440613,-0.0010869565217391797,-9.237139671924854e-05,-0.004347826086956497,-0.0022567104790213455,True,True
cleveland,switzerland,5,34,conservative_candidate,0.7804878048780488,0.5918478260869565,0.9489795918367347,0.808695652173913,0.375,0.8732394366197183,0.11256665185186644,0.7652173913043478,0.9797758493668107,0.14164004072321265,3,5,22,93,0.7652173913043478,0.9797758493668107,0.5918478260869565,0.14305350184440613,0.0,0.0,0.0,0.0014134611211934767,False,False
cleveland,va_long_beach,5,34,pseudo_label_sfda,0.755,0.6550203974207133,0.8205128205128205,0.8590604026845637,0.45098039215686275,0.839344262295082,0.3262183798157361,0.7171338333991315,0.8772080288421467,0.18153583616448682,23,28,21,128,0.7143703118831426,0.8758917802978015,0.6550203974207133,0.18085376918315887,0.0027635215159889093,0.0013162485443451999,0.0,-0.0006820669813279445,False,True
cleveland,va_long_beach,5,34,entropy_sfda,0.755,0.6550203974207133,0.8205128205128205,0.8590604026845637,0.45098039215686275,0.839344262295082,0.3262183798157361,0.7177918147124622,0.8779705351713025,0.18184267054873615,23,28,21,128,0.7143703118831426,0.8758917802978015,0.6550203974207133,0.18085376918315887,0.0034215028293196337,0.0020787548735010652,0.0,-0.0009889013655772771,False,True
cleveland,va_long_beach,5,34,reliability_gated_sfda,0.755,0.6550203974207133,0.8205128205128205,0.8590604026845637,0.45098039215686275,0.839344262295082,0.3262183798157361,0.7143703118831425,0.8758518619097485,0.18161800319618654,23,28,21,128,0.7143703118831426,0.8758917802978015,0.6550203974207133,0.18085376918315887,-1.1102230246251565e-16,-3.991838805295078e-05,0.0,-0.0007642340130276648,False,True
cleveland,va_long_beach,5,34,conservative_candidate,0.755,0.6550203974207133,0.8205128205128205,0.8590604026845637,0.45098039215686275,0.839344262295082,0.3262183798157361,0.7137123305698119,0.8756373481077131,0.18014601987122647,23,28,21,128,0.7143703118831426,0.8758917802978015,0.6550203974207133,0.18085376918315887,-0.0006579813133307244,-0.0002544321900883606,0.0,0.0007077493119324041,True,False
cleveland,hungary,6,34,pseudo_label_sfda,0.8197278911564626,0.8096647932557206,0.7387387387387387,0.7735849056603774,0.8457446808510638,0.7557603686635944,0.6134323151527619,0.8781613809714973,0.8422106550928229,0.1354610144127828,159,29,24,82,0.878311922922521,0.8433960951349725,0.7951625853071056,0.13735707104206085,-0.00015054195102370826,-0.0011854400421495992,0.014502207948615009,0.0018960566292780534,True,False
cleveland,hungary,6,34,entropy_sfda,0.8231292517006803,0.8061521477318345,0.7596153846153846,0.7452830188679245,0.8670212765957447,0.7523809523809524,0.6149016993477194,0.8778101164191088,0.8411301837077823,0.13451160550201366,163,25,27,79,0.878311922922521,0.8433960951349725,0.7951625853071056,0.13735707104206085,-0.0005018065034122499,-0.002265911427190237,0.010989562424728927,0.002845465540047193,True,False
cleveland,hungary,6,34,reliability_gated_sfda,0.7993197278911565,0.7978221597751907,0.6942148760330579,0.7924528301886793,0.8031914893617021,0.7400881057268722,0.581169915757731,0.8784122842232036,0.8434248656224934,0.13733041231835533,151,37,22,84,0.878311922922521,0.8433960951349725,0.7951625853071056,0.13735707104206085,0.0001003613006825832,2.8770487520923815e-05,0.0026595744680850686,2.665872370552491e-05,False,False
cleveland,hungary,6,34,conservative_candidate,0.7993197278911565,0.7978221597751907,0.6942148760330579,0.7924528301886793,0.8031914893617021,0.7400881057268722,0.581169915757731,0.8785628261742272,0.8435226280370154,0.1369611244171574,151,37,22,84,0.878311922922521,0.8433960951349725,0.7951625853071056,0.13735707104206085,0.00025090325170618044,0.00012653290204289735,0.0026595744680850686,0.0003959466249034427,False,False
cleveland,switzerland,6,34,pseudo_label_sfda,0.7723577235772358,0.6456521739130434,0.9578947368421052,0.7913043478260869,0.5,0.8666666666666667,0.1713168427447863,0.7456521739130435,0.9772175931512325,0.1540975409669362,4,4,24,91,0.7510869565217391,0.977906993158758,0.6456521739130434,0.15482552349567413,-0.005434782608695565,-0.0006894000075254869,0.0,0.0007279825287379305,True,False
cleveland,switzerland,6,34,entropy_sfda,0.7723577235772358,0.6456521739130434,0.9578947368421052,0.7913043478260869,0.5,0.8666666666666667,0.1713168427447863,0.7467391304347826,0.9775811858662802,0.15082072945295175,4,4,24,91,0.7510869565217391,0.977906993158758,0.6456521739130434,0.15482552349567413,-0.004347826086956497,-0.0003258072924777755,0.0,0.004004794042722387,True,False
cleveland,switzerland,6,34,reliability_gated_sfda,0.7642276422764228,0.6413043478260869,0.9574468085106383,0.782608695652174,0.5,0.861244019138756,0.16417858509099698,0.7478260869565216,0.9776042450624051,0.15793692958385963,4,4,25,90,0.7510869565217391,0.977906993158758,0.6456521739130434,0.15482552349567413,-0.003260869565217428,-0.00030274809635288946,-0.004347826086956497,-0.0031114060881854977,True,True
cleveland,switzerland,6,34,conservative_candidate,0.7723577235772358,0.6456521739130434,0.9578947368421052,0.7913043478260869,0.5,0.8666666666666667,0.1713168427447863,0.75,0.9778155911769968,0.15393810683615416,4,4,24,91,0.7510869565217391,0.977906993158758,0.6456521739130434,0.15482552349567413,-0.0010869565217390686,-9.140198176116332e-05,0.0,0.0008874166595199684,True,False
cleveland,va_long_beach,6,34,pseudo_label_sfda,0.755,0.6550203974207133,0.8205128205128205,0.8590604026845637,0.45098039215686275,0.839344262295082,0.3262183798157361,0.7304250559284117,0.8852971062084867,0.18059643713774703,23,28,21,128,0.7298986708777472,0.8855548439879728,0.6550203974207133,0.18009886145591736,0.0005263850506644907,-0.0002577377794861224,0.0,-0.0004975756818296762,False,True
cleveland,va_long_beach,6,34,entropy_sfda,0.755,0.6550203974207133,0.8205128205128205,0.8590604026845637,0.45098039215686275,0.839344262295082,0.3262183798157361,0.7322674036057376,0.8853014126571165,0.18149338190112196,23,28,21,128,0.7298986708777472,0.8855548439879728,0.6550203974207133,0.18009886145591736,0.0023687327279904302,-0.000253431330856313,0.0,-0.0013945204452046056,False,True
cleveland,va_long_beach,6,34,reliability_gated_sfda,0.755,0.6550203974207133,0.8205128205128205,0.8590604026845637,0.45098039215686275,0.839344262295082,0.3262183798157361,0.7300302671404131,0.8856635234553851,0.18117089248725068,23,28,21,128,0.7298986708777472,0.8855548439879728,0.6550203974207133,0.18009886145591736,0.00013159626266590063,0.00010867946741233148,0.0,-0.0010720310313333259,False,True
cleveland,va_long_beach,6,34,conservative_candidate,0.755,0.6550203974207133,0.8205128205128205,0.8590604026845637,0.45098039215686275,0.839344262295082,0.3262183798157361,0.729898670877747,0.8855375389871358,0.17970121822735663,23,28,21,128,0.7298986708777472,0.8855548439879728,0.6550203974207133,0.18009886145591736,-2.220446049250313e-16,-1.7305000836964624e-05,0.0,0.000397643228560729,False,False
cleveland,hungary,7,34,pseudo_label_sfda,0.8197278911564626,0.8055499799277399,0.7476635514018691,0.7547169811320755,0.8563829787234043,0.7511737089201878,0.6098617846919162,0.8756523484544361,0.834604919084434,0.13597940678132306,161,27,26,80,0.8763548775592132,0.8361611791252006,0.7857286230429547,0.13714317977428436,-0.0007025291047770832,-0.0015562600407665883,0.019821356884785257,0.0011637729929613039,True,False
cleveland,hungary,7,34,entropy_sfda,0.8163265306122449,0.7967181854676837,0.7549019607843137,0.7264150943396226,0.8670212765957447,0.7403846153846154,0.5986256438652958,0.8748996386993175,0.8325103312742987,0.13496320353749278,163,25,29,77,0.8763548775592132,0.8361611791252006,0.7857286230429547,0.13714317977428436,-0.0014552388598956245,-0.0036508478509018616,0.010989562424729038,0.0021799762367915865,True,False
cleveland,hungary,7,34,reliability_gated_sfda,0.7925170068027211,0.7883881975110398,0.6890756302521008,0.7735849056603774,0.8031914893617021,0.7288888888888889,0.5642178614404979,0.8760537936571656,0.8356391765111439,0.137523551723943,151,37,24,82,0.8763548775592132,0.8361611791252006,0.7857286230429547,0.13714317977428436,-0.00030108390204752755,-0.0005220026140566603,0.0026595744680851796,-0.00038037194965864773,True,True
cleveland,hungary,7,34,conservative_candidate,0.7891156462585034,0.7857286230429547,0.6833333333333333,0.7735849056603774,0.7978723404255319,0.7256637168141593,0.5582777943909945,0.8763548775592133,0.8363066924351144,0.1370271797982445,150,38,24,82,0.8763548775592132,0.8361611791252006,0.7857286230429547,0.13714317977428436,1.1102230246251565e-16,0.00014551330991374734,0.0,0.00011599997603986556,False,False
cleveland,switzerland,7,34,pseudo_label_sfda,0.7804878048780488,0.65,0.9583333333333334,0.8,0.5,0.8720379146919431,0.17873008824606015,0.7271739130434782,0.9719062536295113,0.1612508917029967,4,4,23,92,0.7271739130434782,0.9716049834151977,0.6456521739130434,0.16138018667697906,0.0,0.000301270214313587,0.004347826086956608,0.000129294973982369,False,False
cleveland,switzerland,7,34,entropy_sfda,0.7804878048780488,0.65,0.9583333333333334,0.8,0.5,0.8720379146919431,0.17873008824606015,0.7293478260869565,0.9729379132806566,0.15673776009693358,4,4,23,92,0.7271739130434782,0.9716049834151977,0.6456521739130434,0.16138018667697906,0.0021739130434782483,0.001332929865458854,0.004347826086956608,0.004642426580045489,False,False
cleveland,switzerland,7,34,reliability_gated_sfda,0.7723577235772358,0.6456521739130434,0.9578947368421052,0.7913043478260869,0.5,0.8666666666666667,0.1713168427447863,0.7293478260869566,0.9724143190071419,0.16424268440560122,4,4,24,91,0.7271739130434782,0.9716049834151977,0.6456521739130434,0.16138018667697906,0.0021739130434783593,0.0008093355919441825,0.0,-0.0028624977286221542,False,True
cleveland,switzerland,7,34,conservative_candidate,0.7723577235772358,0.6456521739130434,0.9578947368421052,0.7913043478260869,0.5,0.8666666666666667,0.1713168427447863,0.7271739130434782,0.9716049834151977,0.1594744302780626,4,4,24,91,0.7271739130434782,0.9716049834151977,0.6456521739130434,0.16138018667697906,0.0,0.0,0.0,0.0019057563989164639,False,False
cleveland,va_long_beach,7,34,pseudo_label_sfda,0.75,0.6516646927227266,0.8193548387096774,0.8523489932885906,0.45098039215686275,0.8355263157894737,0.3166070647818646,0.7267403605737597,0.8850490819089869,0.18555032449220107,23,28,22,127,0.7247664166337676,0.8845729463481903,0.6516646927227266,0.1846555769443512,0.001973943939992062,0.00047613556079662,0.0,-0.0008947475478498779,False,True
cleveland,va_long_beach,7,34,entropy_sfda,0.755,0.6550203974207133,0.8205128205128205,0.8590604026845637,0.45098039215686275,0.839344262295082,0.3262183798157361,0.7264771680484273,0.8848846939649748,0.18527692477524077,23,28,21,128,0.7247664166337676,0.8845729463481903,0.6516646927227266,0.1846555769443512,0.0017107514146597058,0.0003117476167845412,0.003355704697986628,-0.0006213478308895737,False,True
cleveland,va_long_beach,7,34,reliability_gated_sfda,0.75,0.6516646927227266,0.8193548387096774,0.8523489932885906,0.45098039215686275,0.8355263157894737,0.3166070647818646,0.7245032241084354,0.8843065099854175,0.18562031758790618,23,28,22,127,0.7247664166337676,0.8845729463481903,0.6516646927227266,0.1846555769443512,-0.00026319252533224535,-0.0002664363627727928,0.0,-0.0009647406435549788,True,True
cleveland,va_long_beach,7,34,conservative_candidate,0.75,0.6516646927227266,0.8193548387096774,0.8523489932885906,0.45098039215686275,0.8355263157894737,0.3166070647818646,0.7243716278457691,0.8842168799716356,0.18415209394810497,23,28,22,127,0.7247664166337676,0.8845729463481903,0.6516646927227266,0.1846555769443512,-0.00039478878799847905,-0.00035606637655472007,0.0,0.000503482996246224,True,False
cleveland,hungary,8,34,pseudo_label_sfda,0.8061224489795918,0.7949116820553994,0.7207207207207207,0.7547169811320755,0.8351063829787234,0.7373271889400922,0.5842070517181626,0.8716378964271377,0.8303557663190694,0.14599186159833155,157,31,26,80,0.8716378964271377,0.8305587645054813,0.7883881975110398,0.1457849144935608,0.0,-0.0002029981864118957,0.006523484544359581,-0.0002069471047707605,False,True
cleveland,hungary,8,34,entropy_sfda,0.8163265306122449,0.8028904054596548,0.7407407407407407,0.7547169811320755,0.851063829787234,0.7476635514018691,0.6033634796052881,0.8705841027699719,0.8275822868718069,0.1441097561197937,160,28,26,80,0.8716378964271377,0.8305587645054813,0.7883881975110398,0.1457849144935608,-0.0010537936571658468,-0.002976477633674368,0.014502207948615009,0.0016751583737670828,True,False
cleveland,hungary,8,34,reliability_gated_sfda,0.7993197278911565,0.79370734644721,0.7008547008547008,0.7735849056603774,0.8138297872340425,0.7354260089686099,0.5762316365683036,0.871688077077479,0.8304360003893478,0.14601507947752365,153,35,24,82,0.8716378964271377,0.8305587645054813,0.7883881975110398,0.1457849144935608,5.018065034123609e-05,-0.00012276411613343363,0.005319148936170137,-0.00023016498396286056,False,True
cleveland,hungary,8,34,conservative_candidate,0.7993197278911565,0.79370734644721,0.7008547008547008,0.7735849056603774,0.8138297872340425,0.7354260089686099,0.5762316365683036,0.871487354476114,0.8303227000794694,0.14557475807937104,153,35,24,82,0.8716378964271377,0.8305587645054813,0.7883881975110398,0.1457849144935608,-0.00015054195102370826,-0.00023606442601187272,0.005319148936170137,0.00021015641418975495,True,False
cleveland,switzerland,8,34,pseudo_label_sfda,0.7967479674796748,0.6005434782608696,0.95,0.8260869565217391,0.375,0.8837209302325582,0.12717855807198916,0.7706521739130434,0.9812550081243416,0.14054473226570113,3,5,20,95,0.7717391304347826,0.9813541498621078,0.6456521739130434,0.1489996612071991,-0.0010869565217391797,-9.914173776615076e-05,-0.04510869565217379,0.008454928941497963,True,False
cleveland,switzerland,8,34,entropy_sfda,0.7967479674796748,0.6005434782608696,0.95,0.8260869565217391,0.375,0.8837209302325582,0.12717855807198916,0.7695652173913043,0.9812176832237369,0.14165471543908062,3,5,20,95,0.7717391304347826,0.9813541498621078,0.6456521739130434,0.1489996612071991,-0.0021739130434782483,-0.00013646663837085793,-0.04510869565217379,0.007344945768118477,True,False
cleveland,switzerland,8,34,reliability_gated_sfda,0.7723577235772358,0.6456521739130434,0.9578947368421052,0.7913043478260869,0.5,0.8666666666666667,0.1713168427447863,0.7717391304347827,0.9813693833691517,0.15166348003570274,4,4,24,91,0.7717391304347826,0.9813541498621078,0.6456521739130434,0.1489996612071991,1.1102230246251565e-16,1.5233507043910244e-05,0.0,-0.002663818828503639,False,True
cleveland,switzerland,8,34,conservative_candidate,0.7642276422764228,0.5831521739130434,0.9479166666666666,0.7913043478260869,0.375,0.8625592417061612,0.09907863587553334,0.7728260869565218,0.9814475114210287,0.14688580560315576,3,5,24,91,0.7717391304347826,0.9813541498621078,0.6456521739130434,0.1489996612071991,0.0010869565217391797,9.336155892092357e-05,-0.0625,0.002113855604043341,False,False
cleveland,va_long_beach,8,34,pseudo_label_sfda,0.76,0.6583761021186998,0.821656050955414,0.8657718120805369,0.45098039215686275,0.8431372549019608,0.3360576716027745,0.7234504540071061,0.8793166330116331,0.18184137694575778,23,28,20,129,0.7191077773391236,0.8775791970977076,0.6550203974207133,0.18002119660377502,0.004342676667982492,0.0017374359139255002,0.003355704697986517,-0.0018201803419827522,False,True
cleveland,va_long_beach,8,34,entropy_sfda,0.755,0.6550203974207133,0.8205128205128205,0.8590604026845637,0.45098039215686275,0.839344262295082,0.3262183798157361,0.7231872614817739,0.8795308648484415,0.18305982230446566,23,28,21,128,0.7191077773391236,0.8775791970977076,0.6550203974207133,0.18002119660377502,0.004079484142650358,0.0019516677507338542,0.0,-0.0030386257006906336,False,True
cleveland,va_long_beach,8,34,reliability_gated_sfda,0.745,0.6483089880247401,0.8181818181818182,0.8456375838926175,0.45098039215686275,0.8316831683168316,0.3072107532701852,0.7197657586524542,0.8773617290400191,0.18098011374728804,23,28,23,126,0.7191077773391236,0.8775791970977076,0.6550203974207133,0.18002119660377502,0.0006579813133306134,-0.00021746805768851907,-0.006711409395973145,-0.0009589171435130106,False,True
cleveland,va_long_beach,8,34,conservative_candidate,0.755,0.6550203974207133,0.8205128205128205,0.8590604026845637,0.45098039215686275,0.839344262295082,0.3262183798157361,0.720423739965785,0.8778880931272692,0.1793104092735131,23,28,21,128,0.7191077773391236,0.8775791970977076,0.6550203974207133,0.18002119660377502,0.0013159626266614488,0.00030889602956163387,0.0,0.0007107873302619194,False,False
cleveland,hungary,9,34,pseudo_label_sfda,0.8163265306122449,0.8028904054596548,0.7407407407407407,0.7547169811320755,0.851063829787234,0.7476635514018691,0.6033634796052881,0.8816238458450423,0.8394509474887664,0.1346063898654341,160,28,26,80,0.8824267362505019,0.8408003202367744,0.8058008831794461,0.13468697667121887,-0.0008028904054596664,-0.0013493727480080597,-0.002910477719791249,8.058680578476585e-05,True,False
cleveland,hungary,9,34,entropy_sfda,0.8231292517006803,0.8020373344038538,0.77,0.7264150943396226,0.8776595744680851,0.7475728155339806,0.6122398821998126,0.8812224006423123,0.8375156740827925,0.13258828244653362,165,23,29,77,0.8824267362505019,0.8408003202367744,0.8058008831794461,0.13468697667121887,-0.0012043356081896661,-0.0032846461539819405,-0.0037635487755922625,0.0020986942246852547,True,False
cleveland,hungary,9,34,reliability_gated_sfda,0.8061224489795918,0.8010839020473706,0.7094017094017094,0.7830188679245284,0.8191489361702128,0.7443946188340808,0.590703881669199,0.8824267362505018,0.8406912721464364,0.13480362282285424,154,34,23,83,0.8824267362505019,0.8408003202367744,0.8058008831794461,0.13468697667121887,-1.1102230246251565e-16,-0.00010904809033807084,-0.004716981132075526,-0.00011664615163536896,False,True
cleveland,hungary,9,34,conservative_candidate,0.8061224489795918,0.8010839020473706,0.7094017094017094,0.7830188679245284,0.8191489361702128,0.7443946188340808,0.590703881669199,0.8825270975511842,0.8409584538345772,0.13418337961115256,154,34,23,83,0.8824267362505019,0.8408003202367744,0.8058008831794461,0.13468697667121887,0.00010036130068225013,0.000158133597802812,-0.004716981132075526,0.0005035970600663076,False,False
cleveland,switzerland,9,34,pseudo_label_sfda,0.7642276422764228,0.6413043478260869,0.9574468085106383,0.782608695652174,0.5,0.861244019138756,0.16417858509099698,0.7402173913043478,0.9763602084247894,0.15327117033532792,4,4,25,90,0.7402173913043478,0.9763199214433399,0.6951086956521739,0.15909817814826965,0.0,4.0286981449533243e-05,-0.05380434782608701,0.005827007812941737,False,False
cleveland,switzerland,9,34,entropy_sfda,0.8048780487804879,0.6630434782608696,0.9595959595959596,0.8260869565217391,0.5,0.8878504672897196,0.20291031398236414,0.7391304347826086,0.9763774998740806,0.14410329202717242,4,4,20,95,0.7402173913043478,0.9763199214433399,0.6951086956521739,0.15909817814826965,-0.0010869565217391797,5.757843074072344e-05,-0.0320652173913043,0.014994886121097228,True,False
cleveland,switzerland,9,34,reliability_gated_sfda,0.7398373983739838,0.6864130434782609,0.9662921348314607,0.7478260869565218,0.625,0.8431372549019608,0.20557284416589586,0.7402173913043478,0.9763199214433399,0.16215661934644918,5,3,29,86,0.7402173913043478,0.9763199214433399,0.6951086956521739,0.15909817814826965,0.0,0.0,-0.008695652173912993,-0.0030584411981795234,False,True
cleveland,switzerland,9,34,conservative_candidate,0.7479674796747967,0.6326086956521739,0.9565217391304348,0.7652173913043478,0.5,0.8502415458937198,0.15063335603943892,0.7391304347826086,0.9761025301389921,0.15622709616922048,4,4,27,88,0.7402173913043478,0.9763199214433399,0.6951086956521739,0.15909817814826965,-0.0010869565217391797,-0.00021739130434783593,-0.0625,0.0028710819790491726,True,False
cleveland,va_long_beach,9,34,pseudo_label_sfda,0.75,0.6516646927227266,0.8193548387096774,0.8523489932885906,0.45098039215686275,0.8355263157894737,0.3166070647818646,0.7335833662323991,0.8872302691292886,0.18010063271275428,23,28,22,127,0.7341097512830637,0.8875668559781245,0.6516646927227266,0.1802748292684555,-0.0005263850506646017,-0.00033658684883586254,0.0,0.0001741965557012226,True,False
cleveland,va_long_beach,9,34,entropy_sfda,0.755,0.6550203974207133,0.8205128205128205,0.8590604026845637,0.45098039215686275,0.839344262295082,0.3262183798157361,0.7360836952230557,0.8874873687810295,0.18074091589096933,23,28,21,128,0.7341097512830637,0.8875668559781245,0.6516646927227266,0.1802748292684555,0.001973943939992062,-7.948719709494068e-05,0.003355704697986628,-0.0004660866225138227,False,True
cleveland,va_long_beach,9,34,reliability_gated_sfda,0.75,0.6516646927227266,0.8193548387096774,0.8523489932885906,0.45098039215686275,0.8355263157894737,0.3166070647818646,0.7343729438083958,0.8872112928678457,0.18142998599255175,23,28,22,127,0.7341097512830637,0.8875668559781245,0.6516646927227266,0.1802748292684555,0.00026319252533213433,-0.0003555631102787338,0.0,-0.0011551567240962457,False,True
cleveland,va_long_beach,9,34,conservative_candidate,0.75,0.6516646927227266,0.8193548387096774,0.8523489932885906,0.45098039215686275,0.8355263157894737,0.3166070647818646,0.733583366232399,0.8869925772717467,0.17969506070559219,23,28,22,127,0.7341097512830637,0.8875668559781245,0.6516646927227266,0.1802748292684555,-0.0005263850506647128,-0.0005742787063777177,0.0,0.0005797685628633198,True,False
hungary,cleveland,0,32,pseudo_label_sfda,0.7887788778877888,0.7791059835058782,0.8440366972477065,0.6618705035971223,0.8963414634146342,0.7419354838709677,0.5795812843404229,0.8622126688892788,0.847668155663841,0.1578469933234426,147,17,47,92,0.8605457097736445,0.8449391823096956,0.7688629584137567,0.15545833110809326,0.0016669591156343033,0.0027289733541454586,0.010243025092121494,-0.0023886622153493353,False,True
hungary,cleveland,0,32,entropy_sfda,0.768976897689769,0.7575232496929286,0.8349514563106796,0.6187050359712231,0.8963414634146342,0.7107438016528925,0.5418039335337894,0.8618178627829444,0.8479634475672247,0.16327315771456244,147,17,53,86,0.8605457097736445,0.8449391823096956,0.7688629584137567,0.15545833110809326,0.0012721530092998368,0.0030242652575291906,-0.011339708720828123,-0.007814826606469177,False,True
hungary,cleveland,0,32,reliability_gated_sfda,0.7788778877887789,0.7688629584137567,0.8333333333333334,0.6474820143884892,0.8902439024390244,0.728744939271255,0.5594497826272304,0.8604579750833481,0.8447009886745013,0.15520176704792224,146,18,49,90,0.8605457097736445,0.8449391823096956,0.7688629584137567,0.15545833110809326,-8.77346902964371e-05,-0.00023819363519428371,0.0,0.00025656406017102174,True,False
hungary,cleveland,0,32,conservative_candidate,0.7788778877887789,0.7688629584137567,0.8333333333333334,0.6474820143884892,0.8902439024390244,0.728744939271255,0.5594497826272304,0.8603263730479033,0.8448151173797566,0.15567303970921306,146,18,49,90,0.8605457097736445,0.8449391823096956,0.7688629584137567,0.15545833110809326,-0.00021933672574125929,-0.00012406492993899398,0.0,-0.00021470860111980072,True,True
hungary,switzerland,0,32,pseudo_label_sfda,0.5853658536585366,0.6038043478260869,0.9571428571428572,0.5826086956521739,0.625,0.7243243243243244,0.10338380181136576,0.7467391304347827,0.9721626167795927,0.25903360536269304,5,3,48,67,0.75,0.972446651707126,0.5951086956521738,0.2678054869174957,-0.003260869565217317,-0.000284034927533261,0.008695652173913104,0.008771881554802685,True,False
hungary,switzerland,0,32,entropy_sfda,0.5691056910569106,0.5951086956521738,0.9558823529411765,0.5652173913043478,0.625,0.7103825136612022,0.09434270710850802,0.7467391304347827,0.9721561866255523,0.2652756710032171,5,3,50,65,0.75,0.972446651707126,0.5951086956521738,0.2678054869174957,-0.003260869565217317,-0.00029046508157370976,0.0,0.0025298159142786436,True,False
hungary,switzerland,0,32,reliability_gated_sfda,0.5691056910569106,0.5951086956521738,0.9558823529411765,0.5652173913043478,0.625,0.7103825136612022,0.09434270710850802,0.7510869565217392,0.9725577319070764,0.2725463522141518,5,3,50,65,0.75,0.972446651707126,0.5951086956521738,0.2678054869174957,0.0010869565217391797,0.00011108019995043072,0.0,-0.004740865296656072,False,True
hungary,switzerland,0,32,conservative_candidate,0.5691056910569106,0.5951086956521738,0.9558823529411765,0.5652173913043478,0.625,0.7103825136612022,0.09434270710850802,0.75,0.972446651707126,0.26865206423962845,5,3,50,65,0.75,0.972446651707126,0.5951086956521738,0.2678054869174957,0.0,0.0,0.0,-0.0008465773221327244,False,True
hungary,va_long_beach,0,32,pseudo_label_sfda,0.655,0.6846295565205949,0.8773584905660378,0.6241610738255033,0.7450980392156863,0.7294117647058823,0.3224724261010569,0.7475325700750098,0.8909904580291137,0.22594040290215978,38,13,56,93,0.7477957626003421,0.8908737798147408,0.6846295565205949,0.22986628115177155,-0.00026319252533224535,0.0001166782143728895,0.0,0.0039258782496117695,True,False
hungary,va_long_beach,0,32,entropy_sfda,0.65,0.6812738518226082,0.8761904761904762,0.6174496644295302,0.7450980392156863,0.7244094488188977,0.3164367597349208,0.746742992499013,0.8911484942175117,0.2420723519056256,38,13,57,92,0.7477957626003421,0.8908737798147408,0.6846295565205949,0.22986628115177155,-0.0010527701013290924,0.00027471440277093695,-0.003355704697986628,-0.012206070753854048,True,True
