seed,target,variant,source_roc_auc,source_pr_auc,source_balanced_accuracy,source_brier,roc_auc,pr_auc,balanced_accuracy,brier,delta_roc_auc,delta_pr_auc,delta_balanced_accuracy,brier_improvement,negative_adaptation_auc,brier_worsened
7,va_long_beach,no_prior,0.7312146335044085,0.8873999065832696,0.6516646927227266,0.18247690796852112,0.7310830372417422,0.8873153267109708,0.6516646927227266,0.1836006113367582,-0.00013159626266634472,-8.45798722988178e-05,0.0,-0.0011237033682370834,True,True
8,hungary,no_pseudo,0.875451625853071,0.8331041413551281,0.8016860698514653,0.13970597088336945,0.8756523484544358,0.8331485516785953,0.8016860698514653,0.1395454248016156,0.00020072260136483333,4.441032346713669e-05,0.0,0.00016054608175383733,False,False
8,hungary,no_entropy,0.875451625853071,0.8331041413551281,0.8016860698514653,0.13970597088336945,0.8756523484544361,0.8331485878744854,0.8016860698514653,0.14001039090065362,0.00020072260136505538,4.44465193573107e-05,0.0,-0.0003044200172841738,False,True
8,hungary,no_anchor,0.875451625853071,0.8331041413551281,0.8016860698514653,0.13970597088336945,0.8755519871537536,0.8331579378583139,0.8016860698514653,0.1399650739660596,0.0001003613006825832,5.379650318582119e-05,0.0,-0.00025910308269014304,False,True
8,hungary,no_prior,0.875451625853071,0.8331041413551281,0.8016860698514653,0.13970597088336945,0.8756523484544361,0.8331485878744854,0.8016860698514653,0.1399325600804759,0.00020072260136505538,4.44465193573107e-05,0.0,-0.00022658919710644154,False,True
8,switzerland,no_pseudo,0.7597826086956522,0.9800655180821114,0.65,0.15335696935653687,0.7608695652173914,0.9801588796410323,0.65,0.15094365118131378,0.0010869565217391797,9.336155892092357e-05,0.0,0.0024133181752230837,False,False
8,switzerland,no_entropy,0.7597826086956522,0.9800655180821114,0.65,0.15335696935653687,0.7619565217391304,0.9803437967615121,0.6456521739130434,0.15609867755209192,0.0021739130434782483,0.00027827867940066753,-0.004347826086956608,-0.0027417081955550537,False,True
8,switzerland,no_anchor,0.7597826086956522,0.9800655180821114,0.65,0.15335696935653687,0.7608695652173914,0.9802309883008775,0.6413043478260869,0.15814265509200276,0.0010869565217391797,0.00016547021876611723,-0.008695652173913104,-0.004785685735465894,False,True
8,switzerland,no_prior,0.7597826086956522,0.9800655180821114,0.65,0.15335696935653687,0.7608695652173914,0.9802309883008775,0.6456521739130434,0.1563006982041109,0.0010869565217391797,0.00016547021876611723,-0.004347826086956608,-0.0029437288475740453,False,True
8,va_long_beach,no_pseudo,0.7285827082510857,0.8809344165520648,0.6550203974207133,0.17635402083396912,0.7285827082510856,0.8808998758768846,0.6550203974207133,0.17580618251041488,-1.1102230246251565e-16,-3.454067518027237e-05,0.0,0.0005478383235542339,False,False
8,va_long_beach,no_entropy,0.7285827082510857,0.8809344165520648,0.6550203974207133,0.17635402083396912,0.7284511119884196,0.8808644202404713,0.6550203974207133,0.1772063749884323,-0.00013159626266612268,-6.999631159354536e-05,0.0,-0.0008523541544631918,True,True
