seed,target,variant,source_roc_auc,roc_auc,delta_roc_auc,source_brier,brier,brier_improvement,delta_balanced_accuracy,negative_adaptation_auc,brier_worsened
2,switzerland,candidate_no_entropy,0.7565217391304347,0.7543478260869566,-0.0021739130434781373,0.1607487052679062,0.15934042750066293,0.0014082777672432545,0.004347826086956497,True,False
2,switzerland,candidate_no_anchor,0.7565217391304347,0.7543478260869566,-0.0021739130434781373,0.1607487052679062,0.1565004563644013,0.004248248903504892,0.004347826086956497,True,False
2,switzerland,candidate_no_prior,0.7565217391304347,0.7532608695652174,-0.003260869565217317,0.1607487052679062,0.15935487600285175,0.001393829265054436,0.004347826086956497,True,False
2,switzerland,unit_reliability,0.7565217391304347,0.7543478260869566,-0.0021739130434781373,0.1607487052679062,0.1587069172704902,0.0020417879974160003,0.004347826086956497,True,False
2,switzerland,no_missingness_factor,0.7565217391304347,0.7543478260869566,-0.0021739130434781373,0.1607487052679062,0.1590656416437152,0.001683063624190989,0.004347826086956497,True,False
2,switzerland,no_class_support_factor,0.7565217391304347,0.7543478260869566,-0.0021739130434781373,0.1607487052679062,0.1588074885803911,0.001941216687515096,0.004347826086956497,True,False
2,switzerland,no_confidence_factor,0.7565217391304347,0.7543478260869566,-0.0021739130434781373,0.1607487052679062,0.15901992490082423,0.0017287803670819613,0.004347826086956497,True,False
2,va_long_beach,candidate_full,0.7154230819844715,0.7150282931964732,-0.000394788787998257,0.17846263945102692,0.17797734348311892,0.00048529596790800045,0.0,True,False
2,va_long_beach,candidate_no_entropy,0.7154230819844715,0.7152914857218055,-0.00013159626266601165,0.17846263945102692,0.17798538508526923,0.00047725436575768443,0.0,True,False
2,va_long_beach,candidate_no_anchor,0.7154230819844715,0.71581787077247,0.0003947887879985901,0.17846263945102692,0.17761762232835815,0.0008450171226687675,0.003355704697986517,False,False
2,va_long_beach,candidate_no_prior,0.7154230819844715,0.7148966969338071,-0.0005263850506643797,0.17846263945102692,0.17803890521721366,0.0004237342338132555,0.0,True,False
2,va_long_beach,unit_reliability,0.7154230819844715,0.7155546782471377,0.0001315962626662337,0.17846263945102692,0.17794894327665303,0.0005136961743738844,0.0,False,False
2,va_long_beach,no_missingness_factor,0.7154230819844715,0.7150282931964732,-0.000394788787998257,0.17846263945102692,0.17797613455605263,0.00048650489497428784,0.0,True,False
2,va_long_beach,no_class_support_factor,0.7154230819844715,0.7152914857218055,-0.00013159626266601165,0.17846263945102692,0.17796154191679528,0.000501097534231637,0.0,True,False
2,va_long_beach,no_confidence_factor,0.7154230819844715,0.7150282931964732,-0.000394788787998257,0.17846263945102692,0.17797582523987426,0.000486814211152653,0.0,True,False
3,hungary,candidate_full,0.8733942191890808,0.8730429546366921,-0.0003512645523886526,0.13829657435417175,0.1381618594162377,0.000134714937934044,0.0,True,False
3,hungary,candidate_no_entropy,0.8733942191890808,0.8733440385387394,-5.018065034134711e-05,0.13829657435417175,0.13824581904172614,5.07553124456106e-05,0.0,True,False
3,hungary,candidate_no_anchor,0.8733942191890808,0.8721898835808912,-0.001204335608189555,0.13829657435417175,0.1380707136831831,0.00022586067098864793,0.0,True,False
3,hungary,candidate_no_prior,0.8733942191890808,0.8729425933360097,-0.0004516258530711248,0.13829657435417175,0.13819040532533633,0.00010616902883542334,0.0,True,False
3,hungary,unit_reliability,0.8733942191890808,0.8729425933360097,-0.0004516258530711248,0.13829657435417175,0.1381273636173196,0.0001692107368521656,0.0,True,False
3,hungary,no_missingness_factor,0.8733942191890808,0.8730429546366921,-0.0003512645523886526,0.13829657435417175,0.13816173191927697,0.00013484243489478298,0.0,True,False
3,hungary,no_class_support_factor,0.8733942191890808,0.8729425933360097,-0.0004516258530711248,0.13829657435417175,0.13813536564350212,0.00016120871066963027,0.0,True,False
3,hungary,no_confidence_factor,0.8733942191890808,0.8729927739863509,-0.0004014452027298887,0.13829657435417175,0.13815613393748757,0.00014044041668417884,0.0,True,False
