architecture,source,target,seed,method,n,prevalence,roc_auc,average_precision,brier,ece10,accuracy,balanced_accuracy,sensitivity,specificity,predicted_positive_rate,mean_probability
dual_head,cleveland,switzerland,0,dlar_lcl,123,0.9349593495934959,0.7847826086956522,0.9821041143930258,0.15980998952758438,0.28049586156034856,0.7560975609756098,0.6369565217391304,0.7739130434782608,0.5,0.7560975609756098,0.6554804079658617
dual_head,cleveland,switzerland,1,dual_head_source_only,123,0.9349593495934959,0.7347826086956522,0.9773429007036403,0.18268610876611488,0.32479261073882026,0.7560975609756098,0.5788043478260869,0.782608695652174,0.375,0.7723577235772358,0.6101667388546758
dual_head,cleveland,switzerland,1,dlar_lcl,123,0.9349593495934959,0.7326086956521739,0.9770777287769112,0.1860587012370839,0.32645248447552444,0.7398373983739838,0.5701086956521739,0.7652173913043478,0.375,0.7560975609756098,0.6085068651179715
dual_head,cleveland,switzerland,2,dual_head_source_only,123,0.9349593495934959,0.7445652173913044,0.9787073658603191,0.18675910999966142,0.3136444790213089,0.7073170731707317,0.6108695652173913,0.7217391304347827,0.5,0.7073170731707317,0.6222472267785693
dual_head,cleveland,switzerland,2,dlar_lcl,123,0.9349593495934959,0.741304347826087,0.9783282885613238,0.1913289751083032,0.31573788961017035,0.7073170731707317,0.6108695652173913,0.7217391304347827,0.5,0.7073170731707317,0.6200591062263745
dual_head,cleveland,switzerland,3,dual_head_source_only,123,0.9349593495934959,0.7467391304347826,0.9783776467554138,0.1706950395420229,0.2812067467749603,0.6991869918699187,0.6065217391304347,0.7130434782608696,0.5,0.6991869918699187,0.6537526028185356
dual_head,cleveland,switzerland,3,dlar_lcl,123,0.9349593495934959,0.7456521739130435,0.978290008603605,0.17298365164521617,0.28097702792989526,0.7073170731707317,0.6690217391304347,0.7130434782608696,0.625,0.6910569105691057,0.6539823216636006
dual_head,cleveland,switzerland,4,dual_head_source_only,123,0.9349593495934959,0.75,0.9791919201770631,0.17512278476582513,0.29003355864102276,0.6910569105691057,0.6603260869565217,0.6956521739130435,0.625,0.6747967479674797,0.6479161816641568
dual_head,cleveland,switzerland,4,dlar_lcl,123,0.9349593495934959,0.7489130434782608,0.979049368502081,0.176564148885997,0.2889564747248239,0.6829268292682927,0.6559782608695652,0.6869565217391305,0.625,0.6666666666666666,0.6488925371228195
dual_head,cleveland,switzerland,5,dual_head_source_only,123,0.9349593495934959,0.7282608695652174,0.9764891595240046,0.1686537995627958,0.2993329609554958,0.7073170731707317,0.6108695652173913,0.7217391304347827,0.5,0.7073170731707317,0.6356263886380001
dual_head,cleveland,switzerland,5,dlar_lcl,123,0.9349593495934959,0.7293478260869566,0.9766271127578583,0.16936390604683021,0.2982844712772989,0.7073170731707317,0.6108695652173913,0.7217391304347827,0.5,0.7073170731707317,0.636674878316197
dual_head,cleveland,switzerland,6,dual_head_source_only,123,0.9349593495934959,0.7434782608695653,0.9776329602351171,0.18563179055890908,0.34096272544163037,0.7073170731707317,0.5527173913043478,0.7304347826086957,0.375,0.7235772357723578,0.5960593882615004
dual_head,cleveland,switzerland,6,dlar_lcl,123,0.9349593495934959,0.7423913043478261,0.9772837447125458,0.18616945605116292,0.3395886837951536,0.7073170731707317,0.5527173913043478,0.7304347826086957,0.375,0.7235772357723578,0.5973069529707838
dual_head,cleveland,switzerland,7,dual_head_source_only,123,0.9349593495934959,0.7304347826086957,0.9765643038014534,0.1856862896665868,0.3185720060899006,0.7235772357723578,0.6195652173913043,0.7391304347826086,0.5,0.7235772357723578,0.6179670444348964
dual_head,cleveland,switzerland,7,dlar_lcl,123,0.9349593495934959,0.7282608695652174,0.9764294124116295,0.18874363004965156,0.32000017832449784,0.7154471544715447,0.6152173913043478,0.7304347826086957,0.5,0.7154471544715447,0.6164299272667102
dual_head,cleveland,switzerland,8,dual_head_source_only,123,0.9349593495934959,0.7521739130434784,0.9786656227497915,0.15886492365438443,0.26587708161129214,0.7642276422764228,0.6413043478260869,0.782608695652174,0.5,0.7642276422764228,0.6697928917601825
dual_head,cleveland,switzerland,8,dlar_lcl,123,0.9349593495934959,0.7510869565217391,0.9785493816499837,0.16079245689431898,0.2649310667946087,0.7642276422764228,0.6413043478260869,0.782608695652174,0.5,0.7642276422764228,0.6706705765147519
dual_head,cleveland,switzerland,9,dual_head_source_only,123,0.9349593495934959,0.75,0.9787596983997977,0.16654895428337826,0.28228733343322104,0.7317073170731707,0.6820652173913043,0.7391304347826086,0.625,0.7154471544715447,0.6526720161602749
dual_head,cleveland,switzerland,9,dlar_lcl,123,0.9349593495934959,0.7478260869565218,0.9784881959971934,0.16757503631830076,0.2804936703627672,0.7317073170731707,0.6820652173913043,0.7391304347826086,0.625,0.7154471544715447,0.6544656792307287
dual_head,cleveland,va_long_beach,0,dual_head_source_only,200,0.745,0.7218712988551124,0.8708744874512337,0.18398231596959597,0.11601466193795203,0.76,0.6777207527306224,0.8456375838926175,0.5098039215686274,0.755,0.6410935670137405
dual_head,cleveland,va_long_beach,0,dlar_lcl,200,0.745,0.722266087643111,0.8703260164091657,0.18528362645296192,0.1133367758244276,0.745,0.6676536386366627,0.825503355704698,0.5098039215686274,0.74,0.639598207846284
dual_head,cleveland,va_long_beach,1,dual_head_source_only,200,0.745,0.7205553362284511,0.8814405236765197,0.18230926260217317,0.11316960707306861,0.73,0.6253454401894987,0.8389261744966443,0.4117647058823529,0.775,0.6318303929269313
dual_head,cleveland,va_long_beach,1,dlar_lcl,200,0.745,0.7210817212791157,0.8815784231010186,0.18324603294643232,0.11535511620342731,0.735,0.6351493617581261,0.8389261744966443,0.43137254901960786,0.77,0.6298069828003645
dual_head,cleveland,va_long_beach,2,dual_head_source_only,200,0.745,0.733451769969733,0.8862829941860186,0.17628585544485048,0.09625353977084161,0.735,0.6480457954994079,0.825503355704698,0.47058823529411764,0.75,0.6580917590856552
dual_head,cleveland,va_long_beach,2,dlar_lcl,200,0.745,0.7342413475457298,0.8864768839309249,0.17754678589571468,0.09943700514733786,0.725,0.6477826029740755,0.8053691275167785,0.49019607843137253,0.73,0.6550409174710512
dual_head,cleveland,va_long_beach,3,dual_head_source_only,200,0.745,0.7159494670351362,0.8801461234005016,0.18697998461052823,0.09840459510684013,0.68,0.6304776944334781,0.7315436241610739,0.5294117647058824,0.665,0.6575547309219837
dual_head,cleveland,va_long_beach,3,dlar_lcl,200,0.745,0.716739044611133,0.8806847070099992,0.1879748279751147,0.1038511863350868,0.68,0.6304776944334781,0.7315436241610739,0.5294117647058824,0.665,0.6575392286479473
dual_head,cleveland,va_long_beach,4,dual_head_source_only,200,0.745,0.7395051980523754,0.8877718165183021,0.17534562093464934,0.0940107810497284,0.74,0.6707461508093171,0.8120805369127517,0.5294117647058824,0.725,0.6753870767354965
dual_head,cleveland,va_long_beach,4,dlar_lcl,200,0.745,0.7397683905777076,0.887669288186775,0.1762870454788247,0.09729708880186083,0.735,0.6738386629819713,0.7986577181208053,0.5490196078431373,0.71,0.6732538822293281
dual_head,cleveland,va_long_beach,5,dual_head_source_only,200,0.745,0.7397683905777076,0.8849690202496626,0.17295877334946386,0.09428352504968647,0.73,0.6769311751546256,0.785234899328859,0.5686274509803921,0.695,0.6565965810418128
dual_head,cleveland,va_long_beach,5,dlar_lcl,200,0.745,0.7402947756283722,0.8851917847942707,0.17331276173329033,0.09030683726072311,0.735,0.6867350967232531,0.785234899328859,0.5882352941176471,0.69,0.6564425855875016
dual_head,cleveland,va_long_beach,6,dual_head_source_only,200,0.745,0.7192393736017897,0.8798725887304322,0.18739343128876573,0.13573315829038618,0.725,0.6606790367153572,0.7919463087248322,0.5294117647058824,0.71,0.6092668417096138
dual_head,cleveland,va_long_beach,6,dlar_lcl,200,0.745,0.7192393736017898,0.8799373340604753,0.18808954125870828,0.13690027423202986,0.72,0.6637715488880116,0.7785234899328859,0.5490196078431373,0.695,0.6080997257679701
dual_head,cleveland,va_long_beach,7,dual_head_source_only,200,0.745,0.7206869324911174,0.8815825345759091,0.18270682060481044,0.11033961929380892,0.705,0.6408080010527701,0.7718120805369127,0.5098039215686274,0.7,0.6385707431286574
dual_head,cleveland,va_long_beach,7,dlar_lcl,200,0.745,0.7197657586524543,0.8812832675540907,0.18384250588828452,0.11202645607292652,0.695,0.6405448085274379,0.7516778523489933,0.5294117647058824,0.68,0.6367165970057249
dual_head,cleveland,va_long_beach,8,dual_head_source_only,200,0.745,0.7252928016844322,0.8785010371748865,0.17730450891721555,0.08192826829850675,0.755,0.6550203974207133,0.8590604026845637,0.45098039215686275,0.78,0.6730094615370035
dual_head,cleveland,va_long_beach,8,dlar_lcl,200,0.745,0.7255559942097644,0.8785629879947231,0.1781633884790524,0.08280639491975308,0.75,0.6516646927227266,0.8523489932885906,0.45098039215686275,0.775,0.6714254186302423
dual_head,cleveland,va_long_beach,9,dual_head_source_only,200,0.745,0.7401631793657059,0.8838886778423672,0.17425251334399994,0.09292731769382954,0.76,0.6712725358599816,0.8523489932885906,0.49019607843137253,0.765,0.662409068569541
dual_head,cleveland,va_long_beach,9,dlar_lcl,200,0.745,0.7400315831030398,0.8838698927937024,0.17502552760048723,0.10799871616065501,0.765,0.681076457428609,0.8523489932885906,0.5098039215686274,0.76,0.6608923438936471
dual_head,hungary,cleveland,0,dual_head_source_only,303,0.45874587458745875,0.8712493419898227,0.8643130877964724,0.15006881331970753,0.1039579755353062,0.8052805280528053,0.794898227759256,0.6690647482014388,0.9207317073170732,0.34983498349834985,0.4043475908562295
dual_head,hungary,cleveland,0,dlar_lcl,303,0.45874587458745875,0.8709422705737848,0.8639674384854229,0.1496510439092477,0.10069448036132471,0.8052805280528053,0.794898227759256,0.6690647482014388,0.9207317073170732,0.34983498349834985,0.4027016939404774
dual_head,hungary,cleveland,1,dual_head_source_only,303,0.45874587458745875,0.8624320056150201,0.847182602007422,0.15855283337819046,0.09514159205132978,0.768976897689769,0.7564265660642218,0.60431654676259,0.9085365853658537,0.32673267326732675,0.37160876737569426
dual_head,hungary,cleveland,1,dlar_lcl,303,0.45874587458745875,0.8622565362344271,0.8472268649856785,0.15860248311813432,0.10825549369745523,0.7656765676567657,0.7528294437620635,0.5971223021582733,0.9085365853658537,0.3234323432343234,0.36860555709146037
dual_head,hungary,cleveland,2,dual_head_source_only,303,0.45874587458745875,0.8703281277417091,0.8663481581598853,0.1550050569416693,0.07995292841896366,0.7755775577557755,0.7619757852254782,0.5971223021582733,0.926829268292683,0.31353135313531355,0.3789815871481455
dual_head,hungary,cleveland,2,dlar_lcl,303,0.45874587458745875,0.8703719950868573,0.8660551617509565,0.15467894779222952,0.08269341221146853,0.7755775577557755,0.7619757852254782,0.5971223021582733,0.926829268292683,0.31353135313531355,0.37729550366944603
dual_head,hungary,cleveland,3,dual_head_source_only,303,0.45874587458745875,0.8666432707492544,0.8572101484201116,0.1499633291122064,0.07116225002819163,0.801980198019802,0.792946130900158,0.6834532374100719,0.9024390243902439,0.36633663366336633,0.43427813943266474
dual_head,hungary,cleveland,3,dlar_lcl,303,0.45874587458745875,0.8663800666783648,0.8580594189810099,0.14931123916633238,0.0699924556384779,0.8085808580858086,0.8001403755044745,0.697841726618705,0.9024390243902439,0.37293729372937295,0.43422830471209567
dual_head,hungary,cleveland,4,dual_head_source_only,303,0.45874587458745875,0.8614669240217583,0.8629657757683942,0.15352730644876086,0.06811504641381821,0.7887788778877888,0.7780092998771715,0.6474820143884892,0.9085365853658537,0.3465346534653465,0.45057140512041527
dual_head,hungary,cleveland,4,dlar_lcl,303,0.45874587458745875,0.8615546587120547,0.8633757792874693,0.1528059736588589,0.07221414861899396,0.7887788778877888,0.7785576416915249,0.6546762589928058,0.9024390243902439,0.35313531353135313,0.4523776628003262
dual_head,hungary,cleveland,5,dual_head_source_only,303,0.45874587458745875,0.8505000877346902,0.8503858447055704,0.16155754844484344,0.09333639653405733,0.801980198019802,0.792946130900158,0.6834532374100719,0.9024390243902439,0.36633663366336633,0.43432665426935696
dual_head,hungary,cleveland,5,dlar_lcl,303,0.45874587458745875,0.8505878224249869,0.8501186075874961,0.160715769886865,0.08571224332642632,0.7986798679867987,0.789897350412353,0.6834532374100719,0.8963414634146342,0.3696369636963696,0.43233398586609967
dual_head,hungary,cleveland,6,dual_head_source_only,303,0.45874587458745875,0.8670380768555888,0.8615771390911934,0.16997842522744652,0.121080912551274,0.7557755775577558,0.7381996841551148,0.5251798561151079,0.9512195121951219,0.26732673267326734,0.3436272973225455
dual_head,hungary,cleveland,6,dlar_lcl,303,0.45874587458745875,0.8670380768555888,0.8603073962223178,0.168869141222758,0.11996979989332725,0.7557755775577558,0.7381996841551148,0.5251798561151079,0.9512195121951219,0.26732673267326734,0.34394382400186146
dual_head,hungary,cleveland,7,dual_head_source_only,303,0.45874587458745875,0.8598438322512721,0.8516471254801533,0.15693590773711222,0.06701639614286202,0.7920792079207921,0.7810580803649763,0.6474820143884892,0.9146341463414634,0.3432343234323432,0.40920510568437796
dual_head,hungary,cleveland,7,dlar_lcl,303,0.45874587458745875,0.8595806281803825,0.8514716878544635,0.15664360106939929,0.06311718359737112,0.7854785478547854,0.7738638357606598,0.6330935251798561,0.9146341463414634,0.33663366336633666,0.4052758969538676
dual_head,hungary,cleveland,8,dual_head_source_only,303,0.45874587458745875,0.8701526583611159,0.8602739881487266,0.15113936761154706,0.07376157285848466,0.7920792079207921,0.780509738550623,0.6402877697841727,0.9207317073170732,0.33663366336633666,0.398740920124471
dual_head,hungary,cleveland,8,dlar_lcl,303,0.45874587458745875,0.8700649236708193,0.8605149953006055,0.15086550748879704,0.06835437066877638,0.7920792079207921,0.780509738550623,0.6402877697841727,0.9207317073170732,0.33663366336633666,0.3962653772567365
dual_head,hungary,cleveland,9,dual_head_source_only,303,0.45874587458745875,0.8737497806632742,0.8623740809133114,0.14954457997603415,0.06584778794459382,0.7920792079207921,0.7837997894367432,0.6834532374100719,0.8841463414634146,0.37623762376237624,0.43802992367606747
