architecture,source,target,seed,method,n,prevalence,roc_auc,average_precision,brier,ece10,accuracy,balanced_accuracy,sensitivity,specificity,predicted_positive_rate,mean_probability
single_head,cleveland,hungary,2,reliability_gated_sfda,294,0.36054421768707484,0.8761541549578483,0.8290801398898017,0.1386898366215516,0.0822199988083876,0.7993197278911565,0.79370734644721,0.7735849056603774,0.8138297872340425,0.3979591836734694,0.4168103809094652
single_head,cleveland,hungary,2,conservative_candidate,294,0.36054421768707484,0.875853071055801,0.8288326283718381,0.13840407612556035,0.08816593494519694,0.8027210884353742,0.796366920915295,0.7735849056603774,0.8191489361702128,0.3945578231292517,0.4170278359495965
single_head,cleveland,hungary,3,source_only,294,0.36054421768707484,0.8740465676435166,0.8285416486673262,0.14281513574369548,0.08216105133998304,0.7925170068027211,0.7925030108390205,0.7924528301886793,0.7925531914893617,0.41836734693877553,0.42709983351995195
single_head,cleveland,hungary,3,pseudo_label_sfda,294,0.36054421768707484,0.8718386190285026,0.8262081289065247,0.14269177224956753,0.09526469365718973,0.8095238095238095,0.7934564431955038,0.7358490566037735,0.851063829787234,0.36054421768707484,0.3998416102171375
single_head,cleveland,hungary,3,entropy_sfda,294,0.36054421768707484,0.8706844640706544,0.8234590773385897,0.14197815197262234,0.0851266454944077,0.8197278911564626,0.8014351665997591,0.7358490566037735,0.8670212765957447,0.35034013605442177,0.388829742122337
single_head,cleveland,hungary,3,reliability_gated_sfda,294,0.36054421768707484,0.8737956643918104,0.8272441622917287,0.14309372271997364,0.08096113220984939,0.7959183673469388,0.7951625853071056,0.7924528301886793,0.7978723404255319,0.41496598639455784,0.425493252340096
single_head,cleveland,hungary,3,conservative_candidate,294,0.36054421768707484,0.8736451224407868,0.8270651646420614,0.1428306518645041,0.08133861943635914,0.7959183673469388,0.7951625853071056,0.7924528301886793,0.7978723404255319,0.41496598639455784,0.42602958551411624
single_head,cleveland,hungary,4,source_only,294,0.36054421768707484,0.8766057808109193,0.8356169693754021,0.14282217990934246,0.09681826870140882,0.8027210884353742,0.796366920915295,0.7735849056603774,0.8191489361702128,0.3945578231292517,0.42667394750086324
single_head,cleveland,hungary,4,pseudo_label_sfda,294,0.36054421768707484,0.8775592131674026,0.8360327854392142,0.14400166560284522,0.09928313446180505,0.8095238095238095,0.7996286631874749,0.7641509433962265,0.8351063829787234,0.38095238095238093,0.40506921879801466
single_head,cleveland,hungary,4,entropy_sfda,294,0.36054421768707484,0.8759534323564833,0.8335172523098908,0.14193034376523128,0.09950245675143037,0.8095238095238095,0.7934564431955038,0.7358490566037735,0.851063829787234,0.36054421768707484,0.3914602885282516
single_head,cleveland,hungary,4,reliability_gated_sfda,294,0.36054421768707484,0.8765556001605781,0.8349338768803948,0.1431931937166547,0.09860505150681756,0.8027210884353742,0.796366920915295,0.7735849056603774,0.8191489361702128,0.3945578231292517,0.42570327336703534
single_head,cleveland,hungary,4,conservative_candidate,294,0.36054421768707484,0.8766559614612606,0.8354543273270136,0.14254388760117281,0.09623755029953866,0.8027210884353742,0.796366920915295,0.7735849056603774,0.8191489361702128,0.3945578231292517,0.4253637244113955
single_head,cleveland,hungary,5,source_only,294,0.36054421768707484,0.8764552388598956,0.8358323171302178,0.14542914466274023,0.10385933193080382,0.7891156462585034,0.7919008430349257,0.8018867924528302,0.7819148936170213,0.42857142857142855,0.43428728132362976
single_head,cleveland,hungary,5,pseudo_label_sfda,294,0.36054421768707484,0.875652348454436,0.8341188077939352,0.14474965838269918,0.09781481625217642,0.7959183673469388,0.7931051786431152,0.7830188679245284,0.8031914893617021,0.40816326530612246,0.41041040637920023
single_head,cleveland,hungary,5,entropy_sfda,294,0.36054421768707484,0.8747992773986351,0.8323385246580212,0.1416543472035694,0.0949519059995386,0.8061224489795918,0.7969690887193899,0.7641509433962265,0.8297872340425532,0.3843537414965986,0.3965145123146037
single_head,cleveland,hungary,5,reliability_gated_sfda,294,0.36054421768707484,0.8764050582095543,0.8357178705510606,0.14561748443043906,0.11195532617247883,0.7891156462585034,0.7919008430349257,0.8018867924528302,0.7819148936170213,0.42857142857142855,0.43280716671697084
single_head,cleveland,hungary,5,conservative_candidate,294,0.36054421768707484,0.8765054195102369,0.8359193163905139,0.1452330021562803,0.10859511797411407,0.7891156462585034,0.7919008430349257,0.8018867924528302,0.7819148936170213,0.42857142857142855,0.4334035903044349
single_head,cleveland,hungary,6,source_only,294,0.36054421768707484,0.878311922922521,0.8433960951349725,0.13735707270263253,0.08458130700247628,0.7959183673469388,0.7951625853071056,0.7924528301886793,0.7978723404255319,0.41496598639455784,0.4198742614818268
single_head,cleveland,hungary,6,pseudo_label_sfda,294,0.36054421768707484,0.8781613809714973,0.8422106550928229,0.1354610144127828,0.08250908894610091,0.8197278911564626,0.8096647932557206,0.7735849056603774,0.8457446808510638,0.37755102040816324,0.39488550324822924
single_head,cleveland,hungary,6,entropy_sfda,294,0.36054421768707484,0.8778101164191088,0.8411301837077823,0.1345116055020137,0.07704569912217812,0.8231292517006803,0.8061521477318345,0.7452830188679245,0.8670212765957447,0.35374149659863946,0.38310768494864
single_head,cleveland,hungary,6,reliability_gated_sfda,294,0.36054421768707484,0.8784122842232036,0.8434248656224934,0.13733041231835533,0.08367060765079191,0.7993197278911565,0.7978221597751907,0.7924528301886793,0.8031914893617021,0.41156462585034015,0.41807612993114557
single_head,cleveland,hungary,6,conservative_candidate,294,0.36054421768707484,0.8785628261742272,0.8435226280370154,0.1369611244171574,0.0818101081262235,0.7993197278911565,0.7978221597751907,0.7924528301886793,0.8031914893617021,0.41156462585034015,0.41796497932198096
single_head,cleveland,hungary,7,source_only,294,0.36054421768707484,0.8763548775592132,0.8361611791252006,0.13714318980812984,0.07930068144745822,0.7891156462585034,0.7857286230429547,0.7735849056603774,0.7978723404255319,0.40816326530612246,0.40799793073761775
single_head,cleveland,hungary,7,pseudo_label_sfda,294,0.36054421768707484,0.8756523484544361,0.834604919084434,0.13597940678132306,0.08547815023826398,0.8197278911564626,0.8055499799277399,0.7547169811320755,0.8563829787234043,0.36394557823129253,0.38054736949769513
single_head,cleveland,hungary,7,entropy_sfda,294,0.36054421768707484,0.8748996386993175,0.8325103312742987,0.13496320353749278,0.07327656270967811,0.8163265306122449,0.7967181854676837,0.7264150943396226,0.8670212765957447,0.3469387755102041,0.36547988840239437
single_head,cleveland,hungary,7,reliability_gated_sfda,294,0.36054421768707484,0.8760537936571656,0.8356391765111439,0.137523551723943,0.0804622342230334,0.7925170068027211,0.7883881975110398,0.7735849056603774,0.8031914893617021,0.40476190476190477,0.4076233584620692
single_head,cleveland,hungary,7,conservative_candidate,294,0.36054421768707484,0.8763548775592133,0.8363066924351144,0.1370271797982445,0.07848160146089386,0.7891156462585034,0.7857286230429547,0.7735849056603774,0.7978723404255319,0.40816326530612246,0.40710316948294895
single_head,cleveland,hungary,8,source_only,294,0.36054421768707484,0.8716378964271377,0.8305587645054813,0.14578491905040533,0.09160159270082709,0.7925170068027211,0.7883881975110398,0.7735849056603774,0.8031914893617021,0.40476190476190477,0.42610862156452267
single_head,cleveland,hungary,8,pseudo_label_sfda,294,0.36054421768707484,0.8716378964271377,0.8303557663190694,0.14599186159833155,0.09806482979733194,0.8061224489795918,0.7949116820553994,0.7547169811320755,0.8351063829787234,0.37755102040816324,0.3985372582128981
single_head,cleveland,hungary,8,entropy_sfda,294,0.36054421768707484,0.8705841027699719,0.8275822868718069,0.14410975611979374,0.09788919568733398,0.8163265306122449,0.8028904054596548,0.7547169811320755,0.851063829787234,0.3673469387755102,0.384817810903373
single_head,cleveland,hungary,8,reliability_gated_sfda,294,0.36054421768707484,0.871688077077479,0.8304360003893478,0.14601507947752362,0.08578846874000622,0.7993197278911565,0.79370734644721,0.7735849056603774,0.8138297872340425,0.3979591836734694,0.42417569912900377
single_head,cleveland,hungary,8,conservative_candidate,294,0.36054421768707484,0.871487354476114,0.8303227000794694,0.14557475807937104,0.08909769040741483,0.7993197278911565,0.79370734644721,0.7735849056603774,0.8138297872340425,0.3979591836734694,0.4243323165467199
single_head,cleveland,hungary,9,source_only,294,0.36054421768707484,0.8824267362505019,0.8408003202367744,0.13468697787579662,0.08940155269438721,0.8095238095238095,0.8058008831794461,0.7924528301886793,0.8191489361702128,0.4013605442176871,0.41072345618792133
single_head,cleveland,hungary,9,pseudo_label_sfda,294,0.36054421768707484,0.8816238458450423,0.8394509474887664,0.13460638986543408,0.08627396763847242,0.8163265306122449,0.8028904054596548,0.7547169811320755,0.851063829787234,0.3673469387755102,0.38034526017798603
single_head,cleveland,hungary,9,entropy_sfda,294,0.36054421768707484,0.8812224006423123,0.8375156740827925,0.13258828244653362,0.08151450797719058,0.8231292517006803,0.8020373344038538,0.7264150943396226,0.8776595744680851,0.3401360544217687,0.36062287185562864
single_head,cleveland,hungary,9,reliability_gated_sfda,294,0.36054421768707484,0.8824267362505018,0.8406912721464364,0.13480362282285424,0.08606299019234927,0.8061224489795918,0.8010839020473706,0.7830188679245284,0.8191489361702128,0.3979591836734694,0.40858328173912706
single_head,cleveland,hungary,9,conservative_candidate,294,0.36054421768707484,0.8825270975511842,0.8409584538345772,0.13418337961115256,0.08763046533528235,0.8061224489795918,0.8010839020473706,0.7830188679245284,0.8191489361702128,0.3979591836734694,0.4076150059573302
single_head,cleveland,switzerland,0,source_only,123,0.9349593495934959,0.775,0.9811255809577883,0.14868011443249354,0.2178353540054182,0.7723577235772358,0.6456521739130434,0.7913043478260869,0.5,0.7723577235772358,0.7171239955880777
single_head,cleveland,switzerland,0,pseudo_label_sfda,123,0.9349593495934959,0.7749999999999999,0.9811529061024953,0.1414908778405227,0.19467920726695198,0.7804878048780488,0.65,0.8,0.5,0.7804878048780488,0.7402801423265439
single_head,cleveland,switzerland,0,entropy_sfda,123,0.9349593495934959,0.7728260869565218,0.9809407797746577,0.13797011305580187,0.18824419099080367,0.7886178861788617,0.6543478260869565,0.808695652173913,0.5,0.7886178861788617,0.7467151586026922
single_head,cleveland,switzerland,0,reliability_gated_sfda,123,0.9349593495934959,0.7760869565217392,0.9812928668869991,0.1518395264802541,0.22013691172185468,0.7723577235772358,0.6456521739130434,0.7913043478260869,0.5,0.7723577235772358,0.7148224378716412
single_head,cleveland,switzerland,0,conservative_candidate,123,0.9349593495934959,0.775,0.9810598495877092,0.14732153746040244,0.21555183985368992,0.7723577235772358,0.6456521739130434,0.7913043478260869,0.5,0.7723577235772358,0.719407509739806
single_head,cleveland,switzerland,1,source_only,123,0.9349593495934959,0.7326086956521739,0.9734935481553044,0.14876277976295277,0.23694466264933595,0.7804878048780488,0.65,0.8,0.5,0.7804878048780488,0.69801468694416
single_head,cleveland,switzerland,1,pseudo_label_sfda,123,0.9349593495934959,0.7315217391304347,0.9731457220683479,0.1398264006802796,0.21626103793581325,0.7886178861788617,0.6543478260869565,0.808695652173913,0.5,0.7886178861788617,0.7186983116576827
single_head,cleveland,switzerland,1,entropy_sfda,123,0.9349593495934959,0.7293478260869566,0.9729849422730357,0.13544138621980753,0.20353684074631548,0.7967479674796748,0.6005434782608696,0.8260869565217391,0.375,0.8130081300813008,0.7314225088471804
single_head,cleveland,switzerland,1,reliability_gated_sfda,123,0.9349593495934959,0.7293478260869566,0.9732394068010712,0.1510695864954462,0.2379983351452322,0.7723577235772358,0.6456521739130434,0.7913043478260869,0.5,0.7723577235772358,0.6969610144482637
single_head,cleveland,switzerland,1,conservative_candidate,123,0.9349593495934959,0.7293478260869566,0.9729395520487925,0.14761625803743442,0.23545070518020203,0.7804878048780488,0.65,0.8,0.5,0.7804878048780488,0.6995086444132939
single_head,cleveland,switzerland,2,source_only,123,0.9349593495934959,0.7478260869565218,0.9770384769176663,0.15545797916825113,0.23031741963714608,0.7642276422764228,0.6413043478260869,0.782608695652174,0.5,0.7642276422764228,0.7046419299563499
single_head,cleveland,switzerland,2,pseudo_label_sfda,123,0.9349593495934959,0.7445652173913043,0.9762538801923899,0.151510770471144,0.21385682491600752,0.7723577235772358,0.6456521739130434,0.7913043478260869,0.5,0.7723577235772358,0.7211025246774884
single_head,cleveland,switzerland,2,entropy_sfda,123,0.9349593495934959,0.7510869565217391,0.9776712697241452,0.14483272976509798,0.20174958778742125,0.7886178861788617,0.6543478260869565,0.808695652173913,0.5,0.7886178861788617,0.7332097618060747
single_head,cleveland,switzerland,2,reliability_gated_sfda,123,0.9349593495934959,0.75,0.977463478345049,0.15879134640979725,0.2327114490913303,0.7642276422764228,0.6413043478260869,0.782608695652174,0.5,0.7642276422764228,0.7022479005021657
single_head,cleveland,switzerland,2,conservative_candidate,123,0.9349593495934959,0.7478260869565218,0.9770384769176663,0.15344638497959337,0.2273588397547723,0.7723577235772358,0.6456521739130434,0.7913043478260869,0.5,0.7723577235772358,0.7076005098387236
single_head,cleveland,switzerland,3,source_only,123,0.9349593495934959,0.7608695652173912,0.9802214693525183,0.15165183879085103,0.22836740243786233,0.7723577235772358,0.6456521739130434,0.7913043478260869,0.5,0.7723577235772358,0.7065919471556336
single_head,cleveland,switzerland,3,pseudo_label_sfda,123,0.9349593495934959,0.7608695652173912,0.9802090542288016,0.1452732507842151,0.20949769286605396,0.7886178861788617,0.6543478260869565,0.808695652173913,0.5,0.7886178861788617,0.7254616567274419
single_head,cleveland,switzerland,3,entropy_sfda,123,0.9349593495934959,0.7630434782608696,0.9804032626936867,0.14537292015819725,0.20674832536255924,0.7967479674796748,0.6586956521739131,0.8173913043478261,0.5,0.7967479674796748,0.7282110242309366
single_head,cleveland,switzerland,3,reliability_gated_sfda,123,0.9349593495934959,0.7608695652173912,0.9802214693525183,0.1546204463546645,0.23018021769518773,0.7723577235772358,0.6456521739130434,0.7913043478260869,0.5,0.7723577235772358,0.7047791318983082
single_head,cleveland,switzerland,3,conservative_candidate,123,0.9349593495934959,0.7608695652173912,0.9802214693525183,0.1496882512063817,0.22586448225609174,0.7804878048780488,0.65,0.8,0.5,0.7804878048780488,0.7090948673374042
single_head,cleveland,switzerland,4,source_only,123,0.9349593495934959,0.7695652173913043,0.9807985186873374,0.1490232428568962,0.2166110273692908,0.7560975609756098,0.5788043478260869,0.782608695652174,0.375,0.7723577235772358,0.7183483222242051
single_head,cleveland,switzerland,4,pseudo_label_sfda,123,0.9349593495934959,0.7706521739130435,0.9808960044422159,0.13552954600964537,0.18599251077729995,0.7642276422764228,0.5831521739130434,0.7913043478260869,0.375,0.7804878048780488,0.748966838816196
single_head,cleveland,switzerland,4,entropy_sfda,123,0.9349593495934959,0.7717391304347827,0.9810817330832682,0.13658415651733113,0.1848321672740991,0.7723577235772358,0.5875,0.8,0.375,0.7886178861788617,0.7502592284141517
single_head,cleveland,switzerland,4,reliability_gated_sfda,123,0.9349593495934959,0.7684782608695653,0.9807090823395925,0.1516926598990433,0.21844839546980893,0.7560975609756098,0.5788043478260869,0.782608695652174,0.375,0.7723577235772358,0.7165109541236869
single_head,cleveland,switzerland,4,conservative_candidate,123,0.9349593495934959,0.7695652173913043,0.980780785618388,0.14680901040365382,0.21325154448064365,0.7560975609756098,0.5788043478260869,0.782608695652174,0.375,0.7723577235772358,0.7217078051128523
single_head,cleveland,switzerland,5,source_only,123,0.9349593495934959,0.7652173913043478,0.9797758493668107,0.14305351358950136,0.21567652257144213,0.7804878048780488,0.5918478260869565,0.808695652173913,0.375,0.7967479674796748,0.7192828270220538
single_head,cleveland,switzerland,5,pseudo_label_sfda,123,0.9349593495934959,0.7673913043478261,0.9799577040184501,0.1369930697688976,0.1989487646662487,0.7886178861788617,0.5961956521739131,0.8173913043478261,0.375,0.8048780487804879,0.7360105849272474
single_head,cleveland,switzerland,5,entropy_sfda,123,0.9349593495934959,0.7673913043478261,0.9802386871832461,0.13804868800341225,0.19648498155146357,0.7804878048780488,0.5918478260869565,0.808695652173913,0.375,0.7967479674796748,0.7384743680420324
single_head,cleveland,switzerland,5,reliability_gated_sfda,123,0.9349593495934959,0.7641304347826087,0.9796834779700915,0.14531021232342747,0.21731536890705672,0.7723577235772358,0.5875,0.8,0.375,0.7886178861788617,0.7176439806864392
single_head,cleveland,switzerland,5,conservative_candidate,123,0.9349593495934959,0.7652173913043478,0.9797758493668107,0.14164004072321265,0.21388103271554398,0.7804878048780488,0.5918478260869565,0.808695652173913,0.375,0.7967479674796748,0.721078316877952
single_head,cleveland,switzerland,6,source_only,123,0.9349593495934959,0.7510869565217391,0.977906993158758,0.1548255435765953,0.24769304177867688,0.7723577235772358,0.6456521739130434,0.7913043478260869,0.5,0.7723577235772358,0.687266307814819
single_head,cleveland,switzerland,6,pseudo_label_sfda,123,0.9349593495934959,0.7456521739130435,0.9772175931512325,0.15409754096693623,0.24112158869885325,0.7723577235772358,0.6456521739130434,0.7913043478260869,0.5,0.7723577235772358,0.6938377608946427
single_head,cleveland,switzerland,6,entropy_sfda,123,0.9349593495934959,0.7467391304347826,0.9775811858662802,0.15082072945295175,0.23032808985288553,0.7723577235772358,0.6456521739130434,0.7913043478260869,0.5,0.7723577235772358,0.7046312597406105
single_head,cleveland,switzerland,6,reliability_gated_sfda,123,0.9349593495934959,0.7478260869565216,0.9776042450624051,0.15793692958385963,0.25001025113572434,0.7642276422764228,0.6413043478260869,0.782608695652174,0.5,0.7642276422764228,0.6849490984577716
single_head,cleveland,switzerland,6,conservative_candidate,123,0.9349593495934959,0.75,0.9778155911769968,0.15393810683615416,0.24700721354806807,0.7723577235772358,0.6456521739130434,0.7913043478260869,0.5,0.7723577235772358,0.6879521360454278
single_head,cleveland,switzerland,7,source_only,123,0.9349593495934959,0.7271739130434782,0.9716049834151977,0.16138019783207194,0.2557509242125401,0.7723577235772358,0.6456521739130434,0.7913043478260869,0.5,0.7723577235772358,0.6792084253809558
single_head,cleveland,switzerland,7,pseudo_label_sfda,123,0.9349593495934959,0.7271739130434782,0.9719062536295113,0.1612508917029967,0.2472467056089422,0.7804878048780488,0.65,0.8,0.5,0.7804878048780488,0.6877126439845538
single_head,cleveland,switzerland,7,entropy_sfda,123,0.9349593495934959,0.7293478260869565,0.9729379132806566,0.1567377600969336,0.2352333907265125,0.7804878048780488,0.65,0.8,0.5,0.7804878048780488,0.6997259588669834
single_head,cleveland,switzerland,7,reliability_gated_sfda,123,0.9349593495934959,0.7293478260869566,0.9724143190071419,0.16424268440560125,0.2576239356483387,0.7723577235772358,0.6456521739130434,0.7913043478260869,0.5,0.7723577235772358,0.6773354139451574
single_head,cleveland,switzerland,7,conservative_candidate,123,0.9349593495934959,0.7271739130434782,0.9716049834151977,0.1594744302780626,0.2538436919344756,0.7723577235772358,0.6456521739130434,0.7913043478260869,0.5,0.7723577235772358,0.6811156576590204
single_head,cleveland,switzerland,8,source_only,123,0.9349593495934959,0.7717391304347826,0.9813541498621078,0.14899965366124576,0.22020570764969277,0.7723577235772358,0.6456521739130434,0.7913043478260869,0.5,0.7723577235772358,0.7147536419438032
single_head,cleveland,switzerland,8,pseudo_label_sfda,123,0.9349593495934959,0.7706521739130434,0.9812550081243416,0.14054473226570116,0.19710995457551583,0.7967479674796748,0.6005434782608696,0.8260869565217391,0.375,0.8130081300813008,0.7378493950179801
single_head,cleveland,switzerland,8,entropy_sfda,123,0.9349593495934959,0.7695652173913043,0.9812176832237369,0.14165471543908062,0.19581314570808073,0.7967479674796748,0.6005434782608696,0.8260869565217391,0.375,0.8130081300813008,0.7391462038854152
single_head,cleveland,switzerland,8,reliability_gated_sfda,123,0.9349593495934959,0.7717391304347827,0.9813693833691517,0.15166348003570274,0.22167980711059115,0.7723577235772358,0.6456521739130434,0.7913043478260869,0.5,0.7723577235772358,0.7132795424829048
single_head,cleveland,switzerland,8,conservative_candidate,123,0.9349593495934959,0.7728260869565218,0.9814475114210287,0.14688580560315576,0.21723825298249722,0.7642276422764228,0.5831521739130434,0.7913043478260869,0.375,0.7804878048780488,0.7177210966109987
single_head,cleveland,switzerland,9,source_only,123,0.9349593495934959,0.7402173913043478,0.9763199214433399,0.15909817982422755,0.24418441742295174,0.7560975609756098,0.6951086956521739,0.7652173913043478,0.625,0.7398373983739838,0.6907749321705442
single_head,cleveland,switzerland,9,pseudo_label_sfda,123,0.9349593495934959,0.7402173913043478,0.9763602084247894,0.15327117033532794,0.22771400207184195,0.7642276422764228,0.6413043478260869,0.782608695652174,0.5,0.7642276422764228,0.707245347521654
single_head,cleveland,switzerland,9,entropy_sfda,123,0.9349593495934959,0.7391304347826086,0.9763774998740806,0.14410329202717242,0.20994046334995,0.8048780487804879,0.6630434782608696,0.8260869565217391,0.5,0.8048780487804879,0.7250188862435459
single_head,cleveland,switzerland,9,reliability_gated_sfda,123,0.9349593495934959,0.7402173913043478,0.9763199214433399,0.16215661934644918,0.24619936060190686,0.7398373983739838,0.6864130434782609,0.7478260869565218,0.625,0.7235772357723578,0.6887599889915891
single_head,cleveland,switzerland,9,conservative_candidate,123,0.9349593495934959,0.7391304347826086,0.9761025301389921,0.15622709616922048,0.2401788949784709,0.7479674796747967,0.6326086956521739,0.7652173913043478,0.5,0.7479674796747967,0.694780454615025
single_head,cleveland,va_long_beach,0,source_only,200,0.745,0.7223976839057771,0.8775444785232398,0.17915940184159068,0.09531928084790708,0.75,0.6516646927227266,0.8523489932885906,0.45098039215686275,0.775,0.7230952414125205
single_head,cleveland,va_long_beach,0,pseudo_label_sfda,200,0.745,0.7210817212791157,0.8769736806459807,0.1799926972998992,0.10309818208217623,0.755,0.6550203974207133,0.8590604026845637,0.45098039215686275,0.78,0.7548290088772773
single_head,cleveland,va_long_beach,0,entropy_sfda,200,0.745,0.7184497960257928,0.8754196200646642,0.18117351748987898,0.1181331703066826,0.755,0.6550203974207133,0.8590604026845637,0.45098039215686275,0.78,0.7596274993568659
single_head,cleveland,va_long_beach,0,reliability_gated_sfda,200,0.745,0.7229240689564417,0.8777939668265398,0.1802836444908613,0.09801454640924935,0.75,0.6516646927227266,0.8523489932885906,0.45098039215686275,0.775,0.7204068019241094
single_head,cleveland,va_long_beach,0,conservative_candidate,200,0.745,0.722266087643111,0.8775076174005368,0.17875573767128267,0.09527709916234019,0.75,0.6516646927227266,0.8523489932885906,0.45098039215686275,0.775,0.7253678196668625
single_head,cleveland,va_long_beach,1,source_only,200,0.745,0.7298986708777471,0.8869484968082141,0.17564663549861081,0.07198700547218322,0.75,0.6516646927227266,0.8523489932885906,0.45098039215686275,0.775,0.7109533477574587
single_head,cleveland,va_long_beach,1,pseudo_label_sfda,200,0.745,0.727003553099092,0.8861136408974091,0.17663724045788654,0.0813704040646553,0.76,0.6583761021186998,0.8657718120805369,0.45098039215686275,0.785,0.7391963054984808
single_head,cleveland,va_long_beach,1,entropy_sfda,200,0.745,0.7291090933017503,0.8872080850225198,0.1773326014253746,0.10079831007868048,0.76,0.6583761021186998,0.8657718120805369,0.45098039215686275,0.785,0.7489695100858808
single_head,cleveland,va_long_beach,1,reliability_gated_sfda,200,0.745,0.7310830372417424,0.887323182618124,0.1766679375014211,0.07538232680410148,0.75,0.6516646927227266,0.8523489932885906,0.45098039215686275,0.775,0.7089420538768172
single_head,cleveland,va_long_beach,1,conservative_candidate,200,0.745,0.7288459007764181,0.8865384485272351,0.17558216318831568,0.06918350413441657,0.75,0.6516646927227266,0.8523489932885906,0.45098039215686275,0.775,0.7116802073270082
single_head,cleveland,va_long_beach,2,source_only,200,0.745,0.7131859455191472,0.8797158234462253,0.17956160774598062,0.09051511317491531,0.755,0.6550203974207133,0.8590604026845637,0.45098039215686275,0.78,0.7246250112354755
single_head,cleveland,va_long_beach,2,pseudo_label_sfda,200,0.745,0.7141071193578102,0.878775494841804,0.17972614644344864,0.1351800241321325,0.76,0.6583761021186998,0.8657718120805369,0.45098039215686275,0.785,0.757001425549388
single_head,cleveland,va_long_beach,2,entropy_sfda,200,0.745,0.7134491380444795,0.8785363008707117,0.17998018782628122,0.12198050674051047,0.76,0.6583761021186998,0.8657718120805369,0.45098039215686275,0.785,0.7593885390087962
single_head,cleveland,va_long_beach,2,reliability_gated_sfda,200,0.745,0.713843926832478,0.879923403332293,0.1806390831880272,0.09268192403018476,0.755,0.6550203974207133,0.8590604026845637,0.45098039215686275,0.78,0.7223833969980479
single_head,cleveland,va_long_beach,2,conservative_candidate,200,0.745,0.7133175417818133,0.8796915089838379,0.17898260846007447,0.1113251892104745,0.76,0.6583761021186998,0.8657718120805369,0.45098039215686275,0.785,0.7277857560291886
