architecture,source,target,seed,method,n,prevalence,roc_auc_recomputed,average_precision,brier_recomputed,ece10,accuracy,balanced_accuracy,sensitivity,specificity,predicted_positive_rate,mean_probability,roc_auc_frozen,brier_frozen,source_roc_auc,source_brier,adapted_auc_diff,adapted_brier_diff
single_head,cleveland,hungary,7,pseudo_label_sfda,294,0.36054421768707484,0.8756523484544361,0.834604919084434,0.13597940678132306,0.08547815023826398,0.8197278911564626,0.8055499799277399,0.7547169811320755,0.8563829787234043,0.36394557823129253,0.38054736949769513,0.8756523484544361,0.135979406781323,0.8763548775592132,0.1371431797742843,0.0,5.551115123125783e-17
single_head,cleveland,hungary,7,entropy_sfda,294,0.36054421768707484,0.8748996386993175,0.8325103312742987,0.13496320353749278,0.07327656270967811,0.8163265306122449,0.7967181854676837,0.7264150943396226,0.8670212765957447,0.3469387755102041,0.36547988840239437,0.8748996386993175,0.1349632035374927,0.8763548775592132,0.1371431797742843,0.0,8.326672684688674e-17
single_head,cleveland,hungary,7,reliability_gated_sfda,294,0.36054421768707484,0.8760537936571656,0.8356391765111439,0.137523551723943,0.0804622342230334,0.7925170068027211,0.7883881975110398,0.7735849056603774,0.8031914893617021,0.40476190476190477,0.4076233584620692,0.8760537936571656,0.137523551723943,0.8763548775592132,0.1371431797742843,0.0,0.0
single_head,cleveland,hungary,7,conservative_candidate,294,0.36054421768707484,0.8763548775592133,0.8363066924351144,0.1370271797982445,0.07848160146089386,0.7891156462585034,0.7857286230429547,0.7735849056603774,0.7978723404255319,0.40816326530612246,0.40710316948294895,0.8763548775592133,0.1370271797982445,0.8763548775592132,0.1371431797742843,0.0,0.0
single_head,cleveland,hungary,8,pseudo_label_sfda,294,0.36054421768707484,0.8716378964271377,0.8303557663190694,0.14599186159833155,0.09806482979733194,0.8061224489795918,0.7949116820553994,0.7547169811320755,0.8351063829787234,0.37755102040816324,0.3985372582128981,0.8716378964271377,0.1459918615983315,0.8716378964271377,0.1457849144935608,0.0,5.551115123125783e-17
single_head,cleveland,hungary,8,entropy_sfda,294,0.36054421768707484,0.8705841027699719,0.8275822868718069,0.14410975611979374,0.09788919568733398,0.8163265306122449,0.8028904054596548,0.7547169811320755,0.851063829787234,0.3673469387755102,0.384817810903373,0.8705841027699719,0.1441097561197937,0.8716378964271377,0.1457849144935608,0.0,2.7755575615628914e-17
single_head,cleveland,hungary,8,reliability_gated_sfda,294,0.36054421768707484,0.871688077077479,0.8304360003893478,0.14601507947752362,0.08578846874000622,0.7993197278911565,0.79370734644721,0.7735849056603774,0.8138297872340425,0.3979591836734694,0.42417569912900377,0.871688077077479,0.1460150794775236,0.8716378964271377,0.1457849144935608,0.0,2.7755575615628914e-17
single_head,cleveland,hungary,8,conservative_candidate,294,0.36054421768707484,0.871487354476114,0.8303227000794694,0.14557475807937104,0.08909769040741483,0.7993197278911565,0.79370734644721,0.7735849056603774,0.8138297872340425,0.3979591836734694,0.4243323165467199,0.871487354476114,0.145574758079371,0.8716378964271377,0.1457849144935608,0.0,2.7755575615628914e-17
single_head,cleveland,hungary,9,pseudo_label_sfda,294,0.36054421768707484,0.8816238458450423,0.8394509474887664,0.13460638986543408,0.08627396763847242,0.8163265306122449,0.8028904054596548,0.7547169811320755,0.851063829787234,0.3673469387755102,0.38034526017798603,0.8816238458450423,0.1346063898654341,0.8824267362505019,0.1346869766712188,0.0,2.7755575615628914e-17
single_head,cleveland,hungary,9,entropy_sfda,294,0.36054421768707484,0.8812224006423123,0.8375156740827925,0.13258828244653362,0.08151450797719058,0.8231292517006803,0.8020373344038538,0.7264150943396226,0.8776595744680851,0.3401360544217687,0.36062287185562864,0.8812224006423123,0.1325882824465336,0.8824267362505019,0.1346869766712188,0.0,2.7755575615628914e-17
single_head,cleveland,hungary,9,reliability_gated_sfda,294,0.36054421768707484,0.8824267362505018,0.8406912721464364,0.13480362282285424,0.08606299019234927,0.8061224489795918,0.8010839020473706,0.7830188679245284,0.8191489361702128,0.3979591836734694,0.40858328173912706,0.8824267362505018,0.1348036228228542,0.8824267362505019,0.1346869766712188,0.0,2.7755575615628914e-17
single_head,cleveland,hungary,9,conservative_candidate,294,0.36054421768707484,0.8825270975511842,0.8409584538345772,0.13418337961115256,0.08763046533528235,0.8061224489795918,0.8010839020473706,0.7830188679245284,0.8191489361702128,0.3979591836734694,0.4076150059573302,0.8825270975511842,0.1341833796111525,0.8824267362505019,0.1346869766712188,0.0,5.551115123125783e-17
single_head,cleveland,switzerland,0,pseudo_label_sfda,123,0.9349593495934959,0.7749999999999999,0.9811529061024953,0.1414908778405227,0.19467920726695198,0.7804878048780488,0.65,0.8,0.5,0.7804878048780488,0.7402801423265439,0.7749999999999999,0.1414908778405227,0.775,0.148680105805397,0.0,0.0
single_head,cleveland,switzerland,0,entropy_sfda,123,0.9349593495934959,0.7728260869565218,0.9809407797746577,0.13797011305580187,0.18824419099080367,0.7886178861788617,0.6543478260869565,0.808695652173913,0.5,0.7886178861788617,0.7467151586026922,0.7728260869565218,0.1379701130558018,0.775,0.148680105805397,0.0,5.551115123125783e-17
single_head,cleveland,switzerland,0,reliability_gated_sfda,123,0.9349593495934959,0.7760869565217392,0.9812928668869991,0.1518395264802541,0.22013691172185468,0.7723577235772358,0.6456521739130434,0.7913043478260869,0.5,0.7723577235772358,0.7148224378716412,0.7760869565217392,0.1518395264802541,0.775,0.148680105805397,0.0,0.0
single_head,cleveland,switzerland,0,conservative_candidate,123,0.9349593495934959,0.775,0.9810598495877092,0.14732153746040244,0.21555183985368992,0.7723577235772358,0.6456521739130434,0.7913043478260869,0.5,0.7723577235772358,0.719407509739806,0.775,0.1473215374604024,0.775,0.148680105805397,0.0,2.7755575615628914e-17
single_head,cleveland,switzerland,1,pseudo_label_sfda,123,0.9349593495934959,0.7315217391304347,0.9731457220683479,0.1398264006802796,0.21626103793581325,0.7886178861788617,0.6543478260869565,0.808695652173913,0.5,0.7886178861788617,0.7186983116576827,0.7315217391304347,0.1398264006802796,0.7326086956521739,0.1487627923488617,0.0,0.0
single_head,cleveland,switzerland,1,entropy_sfda,123,0.9349593495934959,0.7293478260869566,0.9729849422730357,0.13544138621980753,0.20353684074631548,0.7967479674796748,0.6005434782608696,0.8260869565217391,0.375,0.8130081300813008,0.7314225088471804,0.7293478260869566,0.1354413862198075,0.7326086956521739,0.1487627923488617,0.0,2.7755575615628914e-17
single_head,cleveland,switzerland,1,reliability_gated_sfda,123,0.9349593495934959,0.7293478260869566,0.9732394068010712,0.1510695864954462,0.2379983351452322,0.7723577235772358,0.6456521739130434,0.7913043478260869,0.5,0.7723577235772358,0.6969610144482637,0.7293478260869566,0.1510695864954462,0.7326086956521739,0.1487627923488617,0.0,0.0
single_head,cleveland,switzerland,1,conservative_candidate,123,0.9349593495934959,0.7293478260869566,0.9729395520487925,0.14761625803743442,0.23545070518020203,0.7804878048780488,0.65,0.8,0.5,0.7804878048780488,0.6995086444132939,0.7293478260869566,0.1476162580374344,0.7326086956521739,0.1487627923488617,0.0,2.7755575615628914e-17
single_head,cleveland,switzerland,2,pseudo_label_sfda,123,0.9349593495934959,0.7445652173913043,0.9762538801923899,0.151510770471144,0.21385682491600752,0.7723577235772358,0.6456521739130434,0.7913043478260869,0.5,0.7723577235772358,0.7211025246774884,0.7445652173913043,0.151510770471144,0.7478260869565218,0.1554579734802246,0.0,0.0
single_head,cleveland,switzerland,2,entropy_sfda,123,0.9349593495934959,0.7510869565217391,0.9776712697241452,0.14483272976509798,0.20174958778742125,0.7886178861788617,0.6543478260869565,0.808695652173913,0.5,0.7886178861788617,0.7332097618060747,0.7510869565217391,0.1448327297650979,0.7478260869565218,0.1554579734802246,0.0,8.326672684688674e-17
single_head,cleveland,switzerland,2,reliability_gated_sfda,123,0.9349593495934959,0.75,0.977463478345049,0.15879134640979725,0.2327114490913303,0.7642276422764228,0.6413043478260869,0.782608695652174,0.5,0.7642276422764228,0.7022479005021657,0.75,0.1587913464097972,0.7478260869565218,0.1554579734802246,0.0,5.551115123125783e-17
single_head,cleveland,switzerland,2,conservative_candidate,123,0.9349593495934959,0.7478260869565218,0.9770384769176663,0.15344638497959337,0.2273588397547723,0.7723577235772358,0.6456521739130434,0.7913043478260869,0.5,0.7723577235772358,0.7076005098387236,0.7478260869565218,0.1534463849795933,0.7478260869565218,0.1554579734802246,0.0,8.326672684688674e-17
single_head,cleveland,switzerland,3,pseudo_label_sfda,123,0.9349593495934959,0.7608695652173912,0.9802090542288016,0.1452732507842151,0.20949769286605396,0.7886178861788617,0.6543478260869565,0.808695652173913,0.5,0.7886178861788617,0.7254616567274419,0.7608695652173912,0.1452732507842151,0.7608695652173912,0.151651844382286,0.0,0.0
single_head,cleveland,switzerland,3,entropy_sfda,123,0.9349593495934959,0.7630434782608696,0.9804032626936867,0.14537292015819725,0.20674832536255924,0.7967479674796748,0.6586956521739131,0.8173913043478261,0.5,0.7967479674796748,0.7282110242309366,0.7630434782608696,0.1453729201581972,0.7608695652173912,0.151651844382286,0.0,5.551115123125783e-17
single_head,cleveland,switzerland,3,reliability_gated_sfda,123,0.9349593495934959,0.7608695652173912,0.9802214693525183,0.1546204463546645,0.23018021769518773,0.7723577235772358,0.6456521739130434,0.7913043478260869,0.5,0.7723577235772358,0.7047791318983082,0.7608695652173912,0.1546204463546645,0.7608695652173912,0.151651844382286,0.0,0.0
single_head,cleveland,switzerland,3,conservative_candidate,123,0.9349593495934959,0.7608695652173912,0.9802214693525183,0.1496882512063817,0.22586448225609174,0.7804878048780488,0.65,0.8,0.5,0.7804878048780488,0.7090948673374042,0.7608695652173912,0.1496882512063817,0.7608695652173912,0.151651844382286,0.0,0.0
single_head,cleveland,switzerland,4,pseudo_label_sfda,123,0.9349593495934959,0.7706521739130435,0.9808960044422159,0.13552954600964537,0.18599251077729995,0.7642276422764228,0.5831521739130434,0.7913043478260869,0.375,0.7804878048780488,0.748966838816196,0.7706521739130435,0.1355295460096453,0.7695652173913043,0.1490232348442077,0.0,5.551115123125783e-17
single_head,cleveland,switzerland,4,entropy_sfda,123,0.9349593495934959,0.7717391304347827,0.9810817330832682,0.13658415651733113,0.1848321672740991,0.7723577235772358,0.5875,0.8,0.375,0.7886178861788617,0.7502592284141517,0.7717391304347827,0.1365841565173311,0.7695652173913043,0.1490232348442077,0.0,2.7755575615628914e-17
single_head,cleveland,switzerland,4,reliability_gated_sfda,123,0.9349593495934959,0.7684782608695653,0.9807090823395925,0.1516926598990433,0.21844839546980893,0.7560975609756098,0.5788043478260869,0.782608695652174,0.375,0.7723577235772358,0.7165109541236869,0.7684782608695653,0.1516926598990433,0.7695652173913043,0.1490232348442077,0.0,0.0
single_head,cleveland,switzerland,4,conservative_candidate,123,0.9349593495934959,0.7695652173913043,0.980780785618388,0.14680901040365382,0.21325154448064365,0.7560975609756098,0.5788043478260869,0.782608695652174,0.375,0.7723577235772358,0.7217078051128523,0.7695652173913043,0.1468090104036538,0.7695652173913043,0.1490232348442077,0.0,2.7755575615628914e-17
single_head,cleveland,switzerland,5,pseudo_label_sfda,123,0.9349593495934959,0.7673913043478261,0.9799577040184501,0.1369930697688976,0.1989487646662487,0.7886178861788617,0.5961956521739131,0.8173913043478261,0.375,0.8048780487804879,0.7360105849272474,0.7673913043478261,0.1369930697688975,0.7652173913043478,0.1430535018444061,0.0,1.1102230246251565e-16
single_head,cleveland,switzerland,5,entropy_sfda,123,0.9349593495934959,0.7673913043478261,0.9802386871832461,0.13804868800341225,0.19648498155146357,0.7804878048780488,0.5918478260869565,0.808695652173913,0.375,0.7967479674796748,0.7384743680420324,0.7673913043478261,0.1380486880034122,0.7652173913043478,0.1430535018444061,0.0,5.551115123125783e-17
single_head,cleveland,switzerland,5,reliability_gated_sfda,123,0.9349593495934959,0.7641304347826087,0.9796834779700915,0.14531021232342747,0.21731536890705672,0.7723577235772358,0.5875,0.8,0.375,0.7886178861788617,0.7176439806864392,0.7641304347826087,0.1453102123234274,0.7652173913043478,0.1430535018444061,0.0,8.326672684688674e-17
single_head,cleveland,switzerland,5,conservative_candidate,123,0.9349593495934959,0.7652173913043478,0.9797758493668107,0.14164004072321265,0.21388103271554398,0.7804878048780488,0.5918478260869565,0.808695652173913,0.375,0.7967479674796748,0.721078316877952,0.7652173913043478,0.1416400407232126,0.7652173913043478,0.1430535018444061,0.0,5.551115123125783e-17
single_head,cleveland,switzerland,6,pseudo_label_sfda,123,0.9349593495934959,0.7456521739130435,0.9772175931512325,0.15409754096693623,0.24112158869885325,0.7723577235772358,0.6456521739130434,0.7913043478260869,0.5,0.7723577235772358,0.6938377608946427,0.7456521739130435,0.1540975409669362,0.7510869565217391,0.1548255234956741,0.0,2.7755575615628914e-17
single_head,cleveland,switzerland,6,entropy_sfda,123,0.9349593495934959,0.7467391304347826,0.9775811858662802,0.15082072945295175,0.23032808985288553,0.7723577235772358,0.6456521739130434,0.7913043478260869,0.5,0.7723577235772358,0.7046312597406105,0.7467391304347826,0.1508207294529517,0.7510869565217391,0.1548255234956741,0.0,5.551115123125783e-17
single_head,cleveland,switzerland,6,reliability_gated_sfda,123,0.9349593495934959,0.7478260869565216,0.9776042450624051,0.15793692958385963,0.25001025113572434,0.7642276422764228,0.6413043478260869,0.782608695652174,0.5,0.7642276422764228,0.6849490984577716,0.7478260869565216,0.1579369295838596,0.7510869565217391,0.1548255234956741,0.0,2.7755575615628914e-17
single_head,cleveland,switzerland,6,conservative_candidate,123,0.9349593495934959,0.75,0.9778155911769968,0.15393810683615416,0.24700721354806807,0.7723577235772358,0.6456521739130434,0.7913043478260869,0.5,0.7723577235772358,0.6879521360454278,0.75,0.1539381068361541,0.7510869565217391,0.1548255234956741,0.0,5.551115123125783e-17
single_head,cleveland,switzerland,7,pseudo_label_sfda,123,0.9349593495934959,0.7271739130434782,0.9719062536295113,0.1612508917029967,0.2472467056089422,0.7804878048780488,0.65,0.8,0.5,0.7804878048780488,0.6877126439845538,0.7271739130434782,0.1612508917029967,0.7271739130434782,0.161380186676979,0.0,0.0
single_head,cleveland,switzerland,7,entropy_sfda,123,0.9349593495934959,0.7293478260869565,0.9729379132806566,0.1567377600969336,0.2352333907265125,0.7804878048780488,0.65,0.8,0.5,0.7804878048780488,0.6997259588669834,0.7293478260869565,0.1567377600969335,0.7271739130434782,0.161380186676979,0.0,1.1102230246251565e-16
single_head,cleveland,switzerland,7,reliability_gated_sfda,123,0.9349593495934959,0.7293478260869566,0.9724143190071419,0.16424268440560125,0.2576239356483387,0.7723577235772358,0.6456521739130434,0.7913043478260869,0.5,0.7723577235772358,0.6773354139451574,0.7293478260869566,0.1642426844056012,0.7271739130434782,0.161380186676979,0.0,5.551115123125783e-17
single_head,cleveland,switzerland,7,conservative_candidate,123,0.9349593495934959,0.7271739130434782,0.9716049834151977,0.1594744302780626,0.2538436919344756,0.7723577235772358,0.6456521739130434,0.7913043478260869,0.5,0.7723577235772358,0.6811156576590204,0.7271739130434782,0.1594744302780626,0.7271739130434782,0.161380186676979,0.0,0.0
single_head,cleveland,switzerland,8,pseudo_label_sfda,123,0.9349593495934959,0.7706521739130434,0.9812550081243416,0.14054473226570116,0.19710995457551583,0.7967479674796748,0.6005434782608696,0.8260869565217391,0.375,0.8130081300813008,0.7378493950179801,0.7706521739130434,0.1405447322657011,0.7717391304347826,0.1489996612071991,0.0,5.551115123125783e-17
single_head,cleveland,switzerland,8,entropy_sfda,123,0.9349593495934959,0.7695652173913043,0.9812176832237369,0.14165471543908062,0.19581314570808073,0.7967479674796748,0.6005434782608696,0.8260869565217391,0.375,0.8130081300813008,0.7391462038854152,0.7695652173913043,0.1416547154390806,0.7717391304347826,0.1489996612071991,0.0,2.7755575615628914e-17
single_head,cleveland,switzerland,8,reliability_gated_sfda,123,0.9349593495934959,0.7717391304347827,0.9813693833691517,0.15166348003570274,0.22167980711059115,0.7723577235772358,0.6456521739130434,0.7913043478260869,0.5,0.7723577235772358,0.7132795424829048,0.7717391304347827,0.1516634800357027,0.7717391304347826,0.1489996612071991,0.0,2.7755575615628914e-17
single_head,cleveland,switzerland,8,conservative_candidate,123,0.9349593495934959,0.7728260869565218,0.9814475114210287,0.14688580560315576,0.21723825298249722,0.7642276422764228,0.5831521739130434,0.7913043478260869,0.375,0.7804878048780488,0.7177210966109987,0.7728260869565218,0.1468858056031557,0.7717391304347826,0.1489996612071991,0.0,5.551115123125783e-17
single_head,cleveland,switzerland,9,pseudo_label_sfda,123,0.9349593495934959,0.7402173913043478,0.9763602084247894,0.15327117033532794,0.22771400207184195,0.7642276422764228,0.6413043478260869,0.782608695652174,0.5,0.7642276422764228,0.707245347521654,0.7402173913043478,0.1532711703353279,0.7402173913043478,0.1590981781482696,0.0,5.551115123125783e-17
single_head,cleveland,switzerland,9,entropy_sfda,123,0.9349593495934959,0.7391304347826086,0.9763774998740806,0.14410329202717242,0.20994046334995,0.8048780487804879,0.6630434782608696,0.8260869565217391,0.5,0.8048780487804879,0.7250188862435459,0.7391304347826086,0.1441032920271724,0.7402173913043478,0.1590981781482696,0.0,2.7755575615628914e-17
single_head,cleveland,switzerland,9,reliability_gated_sfda,123,0.9349593495934959,0.7402173913043478,0.9763199214433399,0.16215661934644918,0.24619936060190686,0.7398373983739838,0.6864130434782609,0.7478260869565218,0.625,0.7235772357723578,0.6887599889915891,0.7402173913043478,0.1621566193464491,0.7402173913043478,0.1590981781482696,0.0,8.326672684688674e-17
single_head,cleveland,switzerland,9,conservative_candidate,123,0.9349593495934959,0.7391304347826086,0.9761025301389921,0.15622709616922048,0.2401788949784709,0.7479674796747967,0.6326086956521739,0.7652173913043478,0.5,0.7479674796747967,0.694780454615025,0.7391304347826086,0.1562270961692204,0.7402173913043478,0.1590981781482696,0.0,8.326672684688674e-17
single_head,cleveland,va_long_beach,0,pseudo_label_sfda,200,0.745,0.7210817212791157,0.8769736806459807,0.1799926972998992,0.10309818208217623,0.755,0.6550203974207133,0.8590604026845637,0.45098039215686275,0.78,0.7548290088772773,0.7210817212791157,0.1799926972998992,0.7223976839057771,0.1791593879461288,0.0,0.0
single_head,cleveland,va_long_beach,0,entropy_sfda,200,0.745,0.7184497960257928,0.8754196200646642,0.18117351748987898,0.1181331703066826,0.755,0.6550203974207133,0.8590604026845637,0.45098039215686275,0.78,0.7596274993568659,0.7184497960257928,0.1811735174898789,0.7223976839057771,0.1791593879461288,0.0,8.326672684688674e-17
single_head,cleveland,va_long_beach,0,reliability_gated_sfda,200,0.745,0.7229240689564417,0.8777939668265398,0.1802836444908613,0.09801454640924935,0.75,0.6516646927227266,0.8523489932885906,0.45098039215686275,0.775,0.7204068019241094,0.7229240689564417,0.1802836444908613,0.7223976839057771,0.1791593879461288,0.0,0.0
single_head,cleveland,va_long_beach,0,conservative_candidate,200,0.745,0.722266087643111,0.8775076174005368,0.17875573767128267,0.09527709916234019,0.75,0.6516646927227266,0.8523489932885906,0.45098039215686275,0.775,0.7253678196668625,0.722266087643111,0.1787557376712826,0.7223976839057771,0.1791593879461288,0.0,5.551115123125783e-17
single_head,cleveland,va_long_beach,1,pseudo_label_sfda,200,0.745,0.727003553099092,0.8861136408974091,0.17663724045788654,0.0813704040646553,0.76,0.6583761021186998,0.8657718120805369,0.45098039215686275,0.785,0.7391963054984808,0.727003553099092,0.1766372404578865,0.7298986708777471,0.1756466329097747,0.0,2.7755575615628914e-17
single_head,cleveland,va_long_beach,1,entropy_sfda,200,0.745,0.7291090933017503,0.8872080850225198,0.1773326014253746,0.10079831007868048,0.76,0.6583761021186998,0.8657718120805369,0.45098039215686275,0.785,0.7489695100858808,0.7291090933017503,0.1773326014253746,0.7298986708777471,0.1756466329097747,0.0,0.0
single_head,cleveland,va_long_beach,1,reliability_gated_sfda,200,0.745,0.7310830372417424,0.887323182618124,0.1766679375014211,0.07538232680410148,0.75,0.6516646927227266,0.8523489932885906,0.45098039215686275,0.775,0.7089420538768172,0.7310830372417424,0.1766679375014211,0.7298986708777471,0.1756466329097747,0.0,0.0
single_head,cleveland,va_long_beach,1,conservative_candidate,200,0.745,0.7288459007764181,0.8865384485272351,0.17558216318831568,0.06918350413441657,0.75,0.6516646927227266,0.8523489932885906,0.45098039215686275,0.775,0.7116802073270082,0.7288459007764181,0.1755821631883156,0.7298986708777471,0.1756466329097747,0.0,8.326672684688674e-17
single_head,cleveland,va_long_beach,2,pseudo_label_sfda,200,0.745,0.7141071193578102,0.878775494841804,0.17972614644344864,0.1351800241321325,0.76,0.6583761021186998,0.8657718120805369,0.45098039215686275,0.785,0.757001425549388,0.7141071193578102,0.1797261464434486,0.7131859455191472,0.1795616149902343,0.0,5.551115123125783e-17
single_head,cleveland,va_long_beach,2,entropy_sfda,200,0.745,0.7134491380444795,0.8785363008707117,0.17998018782628122,0.12198050674051047,0.76,0.6583761021186998,0.8657718120805369,0.45098039215686275,0.785,0.7593885390087962,0.7134491380444795,0.1799801878262812,0.7131859455191472,0.1795616149902343,0.0,2.7755575615628914e-17
single_head,cleveland,va_long_beach,2,reliability_gated_sfda,200,0.745,0.713843926832478,0.879923403332293,0.1806390831880272,0.09268192403018476,0.755,0.6550203974207133,0.8590604026845637,0.45098039215686275,0.78,0.7223833969980479,0.713843926832478,0.1806390831880271,0.7131859455191472,0.1795616149902343,0.0,1.1102230246251565e-16
single_head,cleveland,va_long_beach,2,conservative_candidate,200,0.745,0.7133175417818133,0.8796915089838379,0.17898260846007447,0.1113251892104745,0.76,0.6583761021186998,0.8657718120805369,0.45098039215686275,0.785,0.7277857560291886,0.7133175417818133,0.1789826084600744,0.7131859455191472,0.1795616149902343,0.0,5.551115123125783e-17
single_head,cleveland,va_long_beach,3,pseudo_label_sfda,200,0.745,0.7277931306750889,0.8819505353716692,0.17910485269367135,0.10390580669045449,0.755,0.6550203974207133,0.8590604026845637,0.45098039215686275,0.78,0.7452701114863157,0.7277931306750889,0.1791048526936713,0.7245032241084354,0.1787456572055816,0.0,5.551115123125783e-17
single_head,cleveland,va_long_beach,3,entropy_sfda,200,0.745,0.7302934596657454,0.8832136867708675,0.1805596995283634,0.1255604247190058,0.755,0.6550203974207133,0.8590604026845637,0.45098039215686275,0.78,0.7431673278473317,0.7302934596657454,0.1805596995283634,0.7245032241084354,0.1787456572055816,0.0,0.0
single_head,cleveland,va_long_beach,3,reliability_gated_sfda,200,0.745,0.725161205421766,0.8816130635168686,0.17961928244369615,0.09258937310427427,0.75,0.6516646927227266,0.8523489932885906,0.45098039215686275,0.775,0.7149376337602734,0.725161205421766,0.1796192824436961,0.7245032241084354,0.1787456572055816,0.0,5.551115123125783e-17
single_head,cleveland,va_long_beach,3,conservative_candidate,200,0.745,0.7264771680484275,0.882197224578194,0.17809821680343663,0.09523761324584484,0.755,0.6550203974207133,0.8590604026845637,0.45098039215686275,0.78,0.7191426654905081,0.7264771680484275,0.1780982168034366,0.7245032241084354,0.1787456572055816,0.0,2.7755575615628914e-17
single_head,cleveland,va_long_beach,4,pseudo_label_sfda,200,0.745,0.7273983418870905,0.8812175932033602,0.17982665963318836,0.1155680326372385,0.75,0.6516646927227266,0.8523489932885906,0.45098039215686275,0.775,0.7493653339892625,0.7273983418870905,0.1798266596331883,0.7266087643110937,0.180572047829628,0.0,5.551115123125783e-17
single_head,cleveland,va_long_beach,4,entropy_sfda,200,0.745,0.7254243979470983,0.8806390109020694,0.18147699002227896,0.11401672221720219,0.75,0.6516646927227266,0.8523489932885906,0.45098039215686275,0.775,0.7504379042237997,0.7254243979470983,0.1814769900222789,0.7266087643110937,0.180572047829628,0.0,5.551115123125783e-17
single_head,cleveland,va_long_beach,4,reliability_gated_sfda,200,0.745,0.7266087643110937,0.8813814873851135,0.1816475495357835,0.10818952124565841,0.75,0.6516646927227266,0.8523489932885906,0.45098039215686275,0.775,0.7111416358873248,0.7266087643110937,0.1816475495357835,0.7266087643110937,0.180572047829628,0.0,0.0
single_head,cleveland,va_long_beach,4,conservative_candidate,200,0.745,0.725950782997763,0.8811260540520738,0.17992703731539023,0.09777466386556626,0.75,0.6516646927227266,0.8523489932885906,0.45098039215686275,0.775,0.716548426002264,0.725950782997763,0.1799270373153902,0.7266087643110937,0.180572047829628,0.0,2.7755575615628914e-17
single_head,cleveland,va_long_beach,5,pseudo_label_sfda,200,0.745,0.7171338333991315,0.8772080288421467,0.18153583616448682,0.10047814175486568,0.755,0.6550203974207133,0.8590604026845637,0.45098039215686275,0.78,0.7386645920574665,0.7171338333991315,0.1815358361644868,0.7143703118831426,0.1808537691831588,0.0,2.7755575615628914e-17
single_head,cleveland,va_long_beach,5,entropy_sfda,200,0.745,0.7177918147124622,0.8779705351713025,0.18184267054873615,0.10096256595104935,0.755,0.6550203974207133,0.8590604026845637,0.45098039215686275,0.78,0.7390070946887135,0.7177918147124622,0.1818426705487361,0.7143703118831426,0.1808537691831588,0.0,5.551115123125783e-17
single_head,cleveland,va_long_beach,5,reliability_gated_sfda,200,0.745,0.7143703118831425,0.8758518619097485,0.18161800319618654,0.09521408323198556,0.755,0.6550203974207133,0.8590604026845637,0.45098039215686275,0.78,0.7127370336279273,0.7143703118831425,0.1816180031961865,0.7143703118831426,0.1808537691831588,0.0,2.7755575615628914e-17
single_head,cleveland,va_long_beach,5,conservative_candidate,200,0.745,0.7137123305698119,0.8756373481077131,0.18014601987122647,0.08921684358268978,0.755,0.6550203974207133,0.8590604026845637,0.45098039215686275,0.78,0.7169350874051452,0.7137123305698119,0.1801460198712264,0.7143703118831426,0.1808537691831588,0.0,8.326672684688674e-17
single_head,cleveland,va_long_beach,6,pseudo_label_sfda,200,0.745,0.7304250559284117,0.8852971062084867,0.18059643713774703,0.0935432073660195,0.755,0.6550203974207133,0.8590604026845637,0.45098039215686275,0.78,0.7058884414844215,0.7304250559284117,0.180596437137747,0.7298986708777472,0.1800988614559173,0.0,2.7755575615628914e-17
single_head,cleveland,va_long_beach,6,entropy_sfda,200,0.745,0.7322674036057376,0.8853014126571165,0.181493381901122,0.09173463210463523,0.755,0.6550203974207133,0.8590604026845637,0.45098039215686275,0.78,0.710884323567152,0.7322674036057376,0.1814933819011219,0.7298986708777472,0.1800988614559173,0.0,8.326672684688674e-17
single_head,cleveland,va_long_beach,6,reliability_gated_sfda,200,0.745,0.7300302671404131,0.8856635234553851,0.1811708924872507,0.0837552322819829,0.755,0.6550203974207133,0.8590604026845637,0.45098039215686275,0.78,0.6873877794668078,0.7300302671404131,0.1811708924872506,0.7298986708777472,0.1800988614559173,0.0,1.1102230246251565e-16
single_head,cleveland,va_long_beach,6,conservative_candidate,200,0.745,0.729898670877747,0.8855375389871358,0.17970121822735663,0.07627340547740463,0.755,0.6550203974207133,0.8590604026845637,0.45098039215686275,0.78,0.6909838805347681,0.729898670877747,0.1797012182273566,0.7298986708777472,0.1800988614559173,0.0,2.7755575615628914e-17
single_head,cleveland,va_long_beach,7,pseudo_label_sfda,200,0.745,0.7267403605737597,0.8850490819089869,0.1855503244922011,0.09109608225524428,0.75,0.6516646927227266,0.8523489932885906,0.45098039215686275,0.775,0.6978614220768213,0.7267403605737597,0.185550324492201,0.7247664166337676,0.1846555769443512,0.0,1.1102230246251565e-16
single_head,cleveland,va_long_beach,7,entropy_sfda,200,0.745,0.7264771680484273,0.8848846939649748,0.18527692477524077,0.09523615481331944,0.755,0.6550203974207133,0.8590604026845637,0.45098039215686275,0.78,0.7103632306866348,0.7264771680484273,0.1852769247752407,0.7247664166337676,0.1846555769443512,0.0,8.326672684688674e-17
single_head,cleveland,va_long_beach,7,reliability_gated_sfda,200,0.745,0.7245032241084354,0.8843065099854175,0.1856203175879062,0.0913133116811514,0.75,0.6516646927227266,0.8523489932885906,0.45098039215686275,0.775,0.6810326907783747,0.7245032241084354,0.1856203175879061,0.7247664166337676,0.1846555769443512,0.0,1.1102230246251565e-16
