architecture,source,target,direction,method,method_label,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,precision_mean,precision_std,recall_mean,recall_std,specificity_mean,specificity_std,f1_mean,f1_std,mcc_mean,mcc_std,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,brier_mean,brier_std,ece10_mean,ece10_std,predicted_positive_rate_mean,predicted_positive_rate_std,tn_mean,tn_std,fp_mean,fp_std,fn_mean,fn_std,tp_mean,tp_std,n_seeds
single_head,cleveland,va_long_beach,Cleveland -> VA Long Beach,conservative_candidate,Conservative,0.753,0.0034960294939005115,0.6536781155415186,0.002346328519396323,0.8200481526555083,0.0008063927186850385,0.8563758389261744,0.004692657038792617,0.45098039215686275,0.0,0.8378145883029656,0.0026639850119010646,0.3223966514775042,0.006771201037069119,0.7238847216739044,0.006631676985503997,0.8817333291007378,0.0040269284757046605,0.1794350565464293,0.0021200117414056354,0.09279971213825049,0.012714341623714688,0.778,0.003496029493900514,23.0,0.0,28.0,0.0,21.4,0.6992058987801009,127.6,0.6992058987801009,10
single_head,cleveland,va_long_beach,Cleveland -> VA Long Beach,entropy_sfda,Entropy,0.7555,0.0028382310609877466,0.6553559678905119,0.001904853061065558,0.8206256684210249,0.0006521355552929304,0.859731543624161,0.0038097061221311745,0.45098039215686275,0.0,0.8397210661658969,0.0021584585492828326,0.3272251066697566,0.005536401888463357,0.7252533228056324,0.0071013361237168456,0.8820191579053697,0.004182099873242849,0.1812936711712711,0.0020448985658380833,0.11009238216280937,0.011973017502246247,0.7805000000000001,0.0028382310609877406,23.0,0.0,28.0,0.0,20.9,0.5676462121975465,128.1,0.5676462121975444,10
single_head,cleveland,va_long_beach,Cleveland -> VA Long Beach,pseudo_label_sfda,Pseudo-label,0.755,0.0040824829046386514,0.6550203974207133,0.002739921412509116,0.8205083951046557,0.0009394736860767538,0.8590604026845637,0.005479842825018284,0.45098039215686275,0.0,0.8393367761254631,0.003107159561743656,0.32628677284168617,0.007940895153797414,0.7248716936439006,0.005979807798983368,0.8819132064060765,0.0038124009354936826,0.1804912203981041,0.0022784738941522367,0.10432245410420002,0.015715201196017114,0.78,0.004082482904638637,23.0,0.0,28.0,0.0,21.0,0.8164965809277259,128.0,0.8164965809277243,10
single_head,cleveland,va_long_beach,Cleveland -> VA Long Beach,reliability_gated_sfda,Reliability-gated,0.751,0.003162277660168393,0.652335833662324,0.0021223340001130003,0.8195849311978345,0.0007355509799499143,0.8536912751677852,0.004244668000226017,0.45098039215686275,0.0,0.836287384993892,0.0024200015086403882,0.3185508281408581,0.006033615464009706,0.7242663508356363,0.006805165525832417,0.8818430020937355,0.0041611585123478715,0.18096768101709726,0.0022027558012609936,0.09218461326509715,0.0098406008309077,0.776,0.0031622776601683785,23.0,0.0,28.0,0.0,21.8,0.6324555320336761,127.2,0.6324555320336759,10
single_head,cleveland,va_long_beach,Cleveland -> VA Long Beach,source_only,Source-only,0.752,0.0025819888974716,0.6530069746019213,0.0017328784546789613,0.8198180314309347,0.0005979792318379299,0.8550335570469798,0.003465756909357852,0.45098039215686275,0.0,0.837053494391717,0.00197157909772424,0.3204515907954132,0.004963261741511624,0.7238847216739045,0.006794483248207538,0.8818176146958419,0.004177955147792833,0.1799589535242659,0.0022166856527362317,0.08940791122801603,0.009394184862223936,0.777,0.002581988897471585,23.0,0.0,28.0,0.0,21.6,0.5163977794943226,127.4,0.5163977794943214,10
single_head,hungary,cleveland,Hungary -> Cleveland,conservative_candidate,Conservative,0.7838283828382838,0.007171839829705891,0.7760681698543604,0.008156169509658584,0.8172733291284777,0.016254627327701096,0.6820143884892087,0.028736982597496862,0.8701219512195122,0.019292890203389115,0.7429958892730693,0.012751376402327657,0.5664590639279898,0.014155421427274665,0.8607474995613267,0.005302858677094627,0.849875549018899,0.006954857859681944,0.15211323689587336,0.004275107400087372,0.06222390946517194,0.014957985556254416,0.3831683168316832,0.02267668056012445,142.7,3.1640339933558086,21.3,3.1640339933558095,44.2,3.9944405810520656,94.8,3.9944405810520665,10
single_head,hungary,cleveland,Hungary -> Cleveland,entropy_sfda,Entropy,0.7798679867986799,0.008669257779910053,0.7695034216529215,0.008963696824900358,0.8395212744305975,0.019417935374835073,0.6438848920863309,0.022813306463357844,0.8951219512195122,0.01836030860266053,0.7283904008035289,0.012865290833244728,0.5627296828457791,0.017992324034423846,0.8613923495350061,0.005413468563701005,0.8517010908858567,0.007016251596738479,0.16128544361540095,0.004439795405983271,0.10440996620648854,0.009494788297081688,0.35214521452145214,0.018477263824538404,146.8,3.011090610836327,17.2,3.0110906108363245,49.5,3.1710495984067415,89.5,3.1710495984067406,10
single_head,hungary,cleveland,Hungary -> Cleveland,pseudo_label_sfda,Pseudo-label,0.7874587458745874,0.006637229099669245,0.7790379891208985,0.007402147463310404,0.8288762470234362,0.014359771197267472,0.676978417266187,0.02384855614475169,0.8810975609756098,0.015809297953357792,0.7448807810578442,0.01137851745209941,0.5748058184439437,0.012929669299078291,0.8623793648008423,0.005178403375223922,0.8517399391646716,0.006502268133068997,0.15609808892190039,0.004505019083395852,0.09320746094108293,0.010683399254741197,0.37491749174917494,0.018487086061694174,144.5,2.592724864350668,19.5,2.5927248643506746,44.9,3.314949304120485,94.1,3.3149493041204847,10
single_head,hungary,cleveland,Hungary -> Cleveland,reliability_gated_sfda,Reliability-gated,0.7844884488448844,0.007786727555197559,0.7768972626776627,0.008617486907996415,0.8164418871476548,0.01635455119040545,0.6848920863309352,0.027718337221678442,0.8689024390243902,0.018903531745668976,0.7444043988896596,0.012908755343445549,0.5675648735809611,0.015538796235377628,0.8611335321986313,0.00538313476777455,0.8502790784438534,0.006983166692317125,0.1519111297031158,0.004223986152539101,0.06465756305164534,0.015172477092854504,0.38514851485148516,0.021728217100409276,142.5,3.100179206289711,21.5,3.1001792062897127,43.8,3.8528488738133038,95.2,3.8528488738133015,10
single_head,hungary,cleveland,Hungary -> Cleveland,source_only,Source-only,0.7841584158415842,0.0074936793689445265,0.7764278820845762,0.008629341311220711,0.8172885741387613,0.014374035647820485,0.6827338129496403,0.028666855639843832,0.8701219512195122,0.01725847944337709,0.743478043568575,0.013365292149709405,0.5670320548444329,0.014610417956353218,0.8606115107913668,0.005180774939577335,0.8498014677915456,0.006829267001106021,0.15206524060500454,0.004255873880479771,0.06302351904479733,0.014204049006422307,0.3834983498349835,0.021546434626790036,142.7,2.8303906287138374,21.3,2.830390628713837,44.1,3.984692933938295,94.9,3.9846929339382946,10
single_head,hungary,switzerland,Hungary -> Switzerland,conservative_candidate,Conservative,0.6048780487804878,0.03279020804824751,0.6258695652173913,0.032992109830520144,0.9610039754655257,0.006291787920956473,0.6017391304347826,0.03449153572323133,0.65,0.05270462766947301,0.7396083475049637,0.026689360236723095,0.12645683997884521,0.033838779928707374,0.748804347826087,0.008672220846400108,0.9729893971376672,0.0019684712773842894,0.2398065835404787,0.015164224859674466,0.36476216146313567,0.016725974058814957,0.5853658536585366,0.0320654730791307,5.2,0.42163702135578407,2.8,0.42163702135578396,45.8,3.966526608171604,69.2,3.9665266081716046,10
single_head,hungary,switzerland,Hungary -> Switzerland,entropy_sfda,Entropy,0.6065040650406505,0.03046822617356143,0.615108695652174,0.01629387747542637,0.9585810093112672,0.0020841701626974607,0.6052173913043478,0.032587754950852615,0.625,0.0,0.7415573620425742,0.024862927290422623,0.11585214193307165,0.018025148453424587,0.7480434782608696,0.007296925145028456,0.9728837173816105,0.0018456291028512506,0.23902645733015415,0.015143030648911312,0.3533769447492754,0.017897376014211312,0.5902439024390244,0.03046822617356138,5.0,0.0,3.0,0.0,45.4,3.747591819348053,69.6,3.747591819348052,10
single_head,hungary,switzerland,Hungary -> Switzerland,pseudo_label_sfda,Pseudo-label,0.608130081300813,0.026218724384710734,0.6217934782608696,0.025658787426351932,0.9599801584912038,0.004761688064879353,0.6060869565217392,0.02751333907265921,0.6375,0.039528470752104736,0.742755800348039,0.021211281675469457,0.12243950003699185,0.026476561627482468,0.7464130434782609,0.008389070063740142,0.9726662528175897,0.0018894988433999886,0.23931722756343735,0.012308315799975945,0.3584093286133394,0.015417231797728559,0.5902439024390244,0.02548002010524265,5.1,0.3162277660168379,2.9,0.31622776601683794,45.3,3.1640339933558095,69.7,3.1640339933558095,10
