architecture,source,target,direction,seed,method,method_label,n,prevalence,accuracy,balanced_accuracy,precision,recall,specificity,f1,mcc,roc_auc,pr_auc,brier,ece10,predicted_positive_rate,mean_probability,tn,fp,fn,tp
dual_head,hungary,cleveland,Hungary -> Cleveland,7,dlar_lcl,DLAR-LCL,303,0.45874587458745875,0.7854785478547854,0.7738638357606598,0.8627450980392157,0.6330935251798561,0.9146341463414634,0.7302904564315352,0.5775583830373854,0.8595806281803825,0.8514716878544635,0.15664360106939929,0.06311718359737112,0.33663366336633666,0.4052758969538676,150,14,51,88
dual_head,hungary,cleveland,Hungary -> Cleveland,8,dual_head_source_only,Dual-head source-only,303,0.45874587458745875,0.7920792079207921,0.780509738550623,0.8725490196078431,0.6402877697841727,0.9207317073170732,0.7385892116182573,0.5915740958405511,0.8701526583611159,0.8602739881487266,0.15113936761154706,0.07376157285848466,0.33663366336633666,0.398740920124471,151,13,50,89
dual_head,hungary,cleveland,Hungary -> Cleveland,8,dlar_lcl,DLAR-LCL,303,0.45874587458745875,0.7920792079207921,0.780509738550623,0.8725490196078431,0.6402877697841727,0.9207317073170732,0.7385892116182573,0.5915740958405511,0.8700649236708193,0.8605149953006055,0.15086550748879704,0.06835437066877638,0.33663366336633666,0.3962653772567365,151,13,50,89
dual_head,hungary,cleveland,Hungary -> Cleveland,9,dual_head_source_only,Dual-head source-only,303,0.45874587458745875,0.7920792079207921,0.7837997894367432,0.8333333333333334,0.6834532374100719,0.8841463414634146,0.7509881422924901,0.5838322229558687,0.8737497806632742,0.8623740809133114,0.14954457997603415,0.06584778794459382,0.37623762376237624,0.43802992367606747,145,19,44,95
dual_head,hungary,cleveland,Hungary -> Cleveland,9,dlar_lcl,DLAR-LCL,303,0.45874587458745875,0.7986798679867987,0.7909940340410598,0.8362068965517241,0.697841726618705,0.8841463414634146,0.7607843137254902,0.5966142292947516,0.8736620459729776,0.86257521678311,0.14844911558023344,0.06446318510341956,0.38283828382838286,0.4410126548592407,145,19,42,97
dual_head,hungary,switzerland,Hungary -> Switzerland,0,dual_head_source_only,Dual-head source-only,123,0.9349593495934959,0.5853658536585366,0.6619565217391304,0.9705882352941176,0.5739130434782609,0.75,0.7213114754098361,0.16065215267620223,0.7434782608695653,0.972975926103343,0.24816147402048647,0.4036765872705273,0.5528455284552846,0.5312827623229686,6,2,49,66
dual_head,hungary,switzerland,Hungary -> Switzerland,0,dlar_lcl,DLAR-LCL,123,0.9349593495934959,0.5772357723577236,0.6576086956521738,0.9701492537313433,0.5652173913043478,0.75,0.7142857142857143,0.15608913337632405,0.7456521739130435,0.9736582003508347,0.25236647055052164,0.4059386914823113,0.5447154471544715,0.5290206581111846,6,2,50,65
dual_head,hungary,switzerland,Hungary -> Switzerland,1,dual_head_source_only,Dual-head source-only,123,0.9349593495934959,0.5691056910569106,0.6532608695652173,0.9696969696969697,0.5565217391304348,0.75,0.7071823204419889,0.15158135991885408,0.7380434782608696,0.9757360132719219,0.2701896905311096,0.435927720755581,0.5365853658536586,0.4998269897045159,6,2,51,64
dual_head,hungary,switzerland,Hungary -> Switzerland,1,dlar_lcl,DLAR-LCL,123,0.9349593495934959,0.5609756097560976,0.6489130434782608,0.9692307692307692,0.5478260869565217,0.75,0.7,0.1471248300041043,0.7402173913043478,0.9761763700166265,0.2747939473697303,0.4385081316397443,0.5284552845528455,0.4971580128601896,6,2,52,63
dual_head,hungary,switzerland,Hungary -> Switzerland,2,dual_head_source_only,Dual-head source-only,123,0.9349593495934959,0.5447154471544715,0.6402173913043478,0.9682539682539683,0.5304347826086957,0.75,0.6853932584269663,0.13835023219887418,0.7391304347826086,0.9753986053051787,0.2808376358229521,0.43936820098055085,0.5121951219512195,0.49559114861294506,6,2,54,61
dual_head,hungary,switzerland,Hungary -> Switzerland,2,dlar_lcl,DLAR-LCL,123,0.9349593495934959,0.5447154471544715,0.6402173913043478,0.9682539682539683,0.5304347826086957,0.75,0.6853932584269663,0.13835023219887418,0.7391304347826086,0.9756660070029097,0.2857221518249873,0.441687644800035,0.5121951219512195,0.493271704793461,6,2,54,61
dual_head,hungary,switzerland,Hungary -> Switzerland,3,dual_head_source_only,Dual-head source-only,123,0.9349593495934959,0.5772357723577236,0.6576086956521738,0.9701492537313433,0.5652173913043478,0.75,0.7142857142857143,0.15608913337632405,0.7293478260869566,0.9715138717577241,0.24968398219835308,0.39367969285666454,0.5447154471544715,0.5412796567368313,6,2,50,65
dual_head,hungary,switzerland,Hungary -> Switzerland,3,dlar_lcl,DLAR-LCL,123,0.9349593495934959,0.5853658536585366,0.6619565217391304,0.9705882352941176,0.5739130434782609,0.75,0.7213114754098361,0.16065215267620223,0.7239130434782608,0.9709710464034366,0.24901264336367734,0.3913223320027676,0.5528455284552846,0.545250109480164,6,2,49,66
dual_head,hungary,switzerland,Hungary -> Switzerland,4,dual_head_source_only,Dual-head source-only,123,0.9349593495934959,0.5528455284552846,0.7027173913043478,0.9838709677419355,0.5304347826086957,0.875,0.6892655367231638,0.19996507753873502,0.7793478260869565,0.9789860492855701,0.25775633017394217,0.4068997576227033,0.5040650406504065,0.5280595919707927,7,1,54,61
dual_head,hungary,switzerland,Hungary -> Switzerland,4,dlar_lcl,DLAR-LCL,123,0.9349593495934959,0.5528455284552846,0.7027173913043478,0.9838709677419355,0.5304347826086957,0.875,0.6892655367231638,0.19996507753873502,0.7782608695652173,0.979058401739495,0.2568012470057645,0.4026422424287331,0.5040650406504065,0.5323171071647629,7,1,54,61
dual_head,hungary,switzerland,Hungary -> Switzerland,5,dual_head_source_only,Dual-head source-only,123,0.9349593495934959,0.5853658536585366,0.6619565217391304,0.9705882352941176,0.5739130434782609,0.75,0.7213114754098361,0.16065215267620223,0.7434782608695653,0.9765810873458984,0.2366947942688754,0.39748216983748647,0.5528455284552846,0.5374771797560095,6,2,49,66
dual_head,hungary,switzerland,Hungary -> Switzerland,5,dlar_lcl,DLAR-LCL,123,0.9349593495934959,0.5853658536585366,0.6619565217391304,0.9705882352941176,0.5739130434782609,0.75,0.7213114754098361,0.16065215267620223,0.7434782608695653,0.9765810873458984,0.23815562860503547,0.3970791685387371,0.5528455284552846,0.5378801810547589,6,2,49,66
dual_head,hungary,switzerland,Hungary -> Switzerland,6,dual_head_source_only,Dual-head source-only,123,0.9349593495934959,0.5203252032520326,0.6853260869565218,0.9827586206896551,0.4956521739130435,0.875,0.6589595375722543,0.18310060960364807,0.7554347826086956,0.9786464649530635,0.2939839550530339,0.47572445857331036,0.4715447154471545,0.46047984669363595,7,1,58,57
dual_head,hungary,switzerland,Hungary -> Switzerland,6,dlar_lcl,DLAR-LCL,123,0.9349593495934959,0.5203252032520326,0.6853260869565218,0.9827586206896551,0.4956521739130435,0.875,0.6589595375722543,0.18310060960364807,0.7565217391304347,0.9788355008698877,0.29468847724756947,0.47533827311382065,0.4715447154471545,0.46079611021086453,7,1,58,57
dual_head,hungary,switzerland,Hungary -> Switzerland,7,dual_head_source_only,Dual-head source-only,123,0.9349593495934959,0.5284552845528455,0.6315217391304349,0.9672131147540983,0.5130434782608696,0.75,0.6704545454545454,0.12973605566856267,0.708695652173913,0.9714457738346449,0.2716257878838254,0.431727950650502,0.4959349593495935,0.504642002223953,6,2,56,59
dual_head,hungary,switzerland,Hungary -> Switzerland,7,dlar_lcl,DLAR-LCL,123,0.9349593495934959,0.5284552845528455,0.6315217391304349,0.9672131147540983,0.5130434782608696,0.75,0.6704545454545454,0.12973605566856267,0.7119565217391305,0.9724158621111293,0.2751478789787195,0.43344511182569867,0.4959349593495935,0.5028332543930387,6,2,56,59
dual_head,hungary,switzerland,Hungary -> Switzerland,8,dual_head_source_only,Dual-head source-only,123,0.9349593495934959,0.6178861788617886,0.621195652173913,0.9594594594594594,0.6173913043478261,0.625,0.7513227513227513,0.12209476674090974,0.7380434782608696,0.9749845278614311,0.23285528963051735,0.3829094555562105,0.6016260162601627,0.5520498940372854,5,3,44,71
dual_head,hungary,switzerland,Hungary -> Switzerland,8,dlar_lcl,DLAR-LCL,123,0.9349593495934959,0.6178861788617886,0.621195652173913,0.9594594594594594,0.6173913043478261,0.625,0.7513227513227513,0.12209476674090974,0.7380434782608696,0.9751171653913289,0.23502926010766712,0.3821560601151087,0.6016260162601627,0.5528032894783873,5,3,44,71
dual_head,hungary,switzerland,Hungary -> Switzerland,9,dual_head_source_only,Dual-head source-only,123,0.9349593495934959,0.5934959349593496,0.6081521739130435,0.9577464788732394,0.591304347826087,0.625,0.7311827956989247,0.1079762689325662,0.7271739130434783,0.9724019186757826,0.24797847930702807,0.39827873430600985,0.5772357723577236,0.5366806152874861,5,3,47,68
dual_head,hungary,switzerland,Hungary -> Switzerland,9,dlar_lcl,DLAR-LCL,123,0.9349593495934959,0.5934959349593496,0.6081521739130435,0.9577464788732394,0.591304347826087,0.625,0.7311827956989247,0.1079762689325662,0.7260869565217392,0.9722572541659323,0.24795023185572618,0.3968125037788376,0.5772357723577236,0.5397302187312909,5,3,47,68
dual_head,hungary,va_long_beach,Hungary -> VA Long Beach,0,dual_head_source_only,Dual-head source-only,200,0.745,0.665,0.6784445321752862,0.8660714285714286,0.6510067114093959,0.7058823529411765,0.7432950191570882,0.31337266829260646,0.739242005527043,0.8881526296672928,0.22016167537646783,0.21362483952194455,0.56,0.5321283872053028,36,15,52,97
dual_head,hungary,va_long_beach,Hungary -> VA Long Beach,0,dlar_lcl,DLAR-LCL,200,0.745,0.655,0.6717331227793131,0.8636363636363636,0.6375838926174496,0.7058823529411765,0.7335907335907336,0.30091558951126235,0.7398999868403737,0.8882553530452382,0.22311374088411043,0.21692030612379312,0.55,0.5287804873660207,36,15,54,95
dual_head,hungary,va_long_beach,Hungary -> VA Long Beach,1,dual_head_source_only,Dual-head source-only,200,0.745,0.66,0.6815370443479405,0.8715596330275229,0.6375838926174496,0.7254901960784313,0.7364341085271318,0.31778949224031666,0.726082379260429,0.882735001120097,0.22995674559680546,0.23366156257689,0.545,0.5122185292094946,37,14,54,95
dual_head,hungary,va_long_beach,Hungary -> VA Long Beach,1,dlar_lcl,DLAR-LCL,200,0.745,0.66,0.6815370443479405,0.8715596330275229,0.6375838926174496,0.7254901960784313,0.7364341085271318,0.31778949224031666,0.7266087643110937,0.8831931674702702,0.2325924038857151,0.2359907229244709,0.545,0.5098225335776806,37,14,54,95
dual_head,hungary,va_long_beach,Hungary -> VA Long Beach,2,dual_head_source_only,Dual-head source-only,200,0.745,0.645,0.6779181471246216,0.875,0.610738255033557,0.7450980392156863,0.7193675889328063,0.3104389306973328,0.7396367943150415,0.88817655833182,0.22963011162692765,0.23350594967603686,0.52,0.5124166298657655,38,13,58,91
dual_head,hungary,va_long_beach,Hungary -> VA Long Beach,2,dlar_lcl,DLAR-LCL,200,0.745,0.64,0.681010659297276,0.8811881188118812,0.5973154362416108,0.7647058823529411,0.712,0.3155978848912901,0.7393736017897091,0.8881881950429281,0.23256476202554435,0.23588397774845363,0.505,0.5099793126061559,39,12,60,89
dual_head,hungary,va_long_beach,Hungary -> VA Long Beach,3,dual_head_source_only,Dual-head source-only,200,0.745,0.65,0.6683774180813264,0.8623853211009175,0.6308724832214765,0.7058823529411765,0.7286821705426356,0.2947529215813593,0.7284511119884194,0.8862944508477294,0.22069284316896287,0.19382022328674792,0.545,0.5517756169289351,36,15,55,94
dual_head,hungary,va_long_beach,Hungary -> VA Long Beach,3,dlar_lcl,DLAR-LCL,200,0.745,0.65,0.6683774180813264,0.8623853211009175,0.6308724832214765,0.7058823529411765,0.7286821705426356,0.2947529215813593,0.7289774970390841,0.8861981641879817,0.22149731628752023,0.19106891199946405,0.545,0.5539310880005359,36,15,55,94
dual_head,hungary,va_long_beach,Hungary -> VA Long Beach,4,dual_head_source_only,Dual-head source-only,200,0.745,0.64,0.6874588761679168,0.8888888888888888,0.5906040268456376,0.7843137254901961,0.7096774193548387,0.32684055763550907,0.7333201737070667,0.8834286916449984,0.22100161734771526,0.19931906878948213,0.495,0.5456809312105179,40,11,61,88
dual_head,hungary,va_long_beach,Hungary -> VA Long Beach,4,dlar_lcl,DLAR-LCL,200,0.745,0.635,0.6841031714699303,0.8877551020408163,0.5838926174496645,0.7843137254901961,0.7044534412955465,0.3210379430829517,0.7339781550203974,0.8838112095130052,0.22349559517475867,0.20172981686890126,0.49,0.5432701831310988,40,11,62,87
dual_head,hungary,va_long_beach,Hungary -> VA Long Beach,5,dual_head_source_only,Dual-head source-only,200,0.745,0.675,0.6980523753125412,0.8818181818181818,0.6510067114093959,0.7450980392156863,0.749034749034749,0.3470329212371263,0.7434530859323595,0.8860306522656628,0.20357823218141313,0.19148669451475142,0.55,0.5553657002747059,38,13,52,97
dual_head,hungary,va_long_beach,Hungary -> VA Long Beach,5,dlar_lcl,DLAR-LCL,200,0.745,0.675,0.6980523753125412,0.8818181818181818,0.6510067114093959,0.7450980392156863,0.749034749034749,0.3470329212371263,0.7437162784576918,0.8861608054344328,0.20483275737720355,0.19231940209865567,0.55,0.5544470128417015,38,13,52,97
dual_head,hungary,va_long_beach,Hungary -> VA Long Beach,6,dual_head_source_only,Dual-head source-only,200,0.745,0.605,0.6639689432820108,0.8804347826086957,0.5436241610738255,0.7843137254901961,0.6721991701244814,0.2867900134372203,0.7223976839057771,0.8800852681994952,0.24978681618513585,0.280855380371213,0.46,0.46512725062668325,40,11,68,81
dual_head,hungary,va_long_beach,Hungary -> VA Long Beach,6,dlar_lcl,DLAR-LCL,200,0.745,0.6,0.6541650217133833,0.8709677419354839,0.5436241610738255,0.7647058823529411,0.6694214876033058,0.2694391521527339,0.7227924726937756,0.8800046481521758,0.25021897876218147,0.280358317643404,0.465,0.4655750472843647,39,12,68,81
dual_head,hungary,va_long_beach,Hungary -> VA Long Beach,7,dual_head_source_only,Dual-head source-only,200,0.745,0.64,0.6745624424266351,0.8737864077669902,0.6040268456375839,0.7450980392156863,0.7142857142857143,0.3044770395159637,0.7322674036057376,0.8855689257907566,0.22298200050969366,0.22066073052585122,0.515,0.5243392694741488,38,13,59,90
dual_head,hungary,va_long_beach,Hungary -> VA Long Beach,7,dlar_lcl,DLAR-LCL,200,0.745,0.645,0.6843663639952625,0.8823529411764706,0.6040268456375839,0.7647058823529411,0.7171314741035857,0.3214968965398251,0.7321358073430715,0.8854705429928695,0.22573433649365568,0.22372780822217467,0.51,0.5212721917778254,39,12,59,90
dual_head,hungary,va_long_beach,Hungary -> VA Long Beach,8,dual_head_source_only,Dual-head source-only,200,0.745,0.655,0.6588366890380313,0.8508771929824561,0.6510067114093959,0.6666666666666666,0.7376425855513308,0.2796774119968835,0.7347677325963943,0.8795408770129974,0.21574938552118855,0.19999686043709516,0.57,0.5459668252244592,34,17,52,97
dual_head,hungary,va_long_beach,Hungary -> VA Long Beach,8,dlar_lcl,DLAR-LCL,200,0.745,0.655,0.6588366890380313,0.8508771929824561,0.6510067114093959,0.6666666666666666,0.7376425855513308,0.2796774119968835,0.7341097512830635,0.8789278145655004,0.2189861021185057,0.20465982265770438,0.57,0.5424385303258896,34,17,52,97
dual_head,hungary,va_long_beach,Hungary -> VA Long Beach,9,dual_head_source_only,Dual-head source-only,200,0.745,0.66,0.6944334780892223,0.8857142857142857,0.6241610738255033,0.7647058823529411,0.7322834645669292,0.3394085753236628,0.7480589551256743,0.888830597817996,0.21288387234555664,0.1981634297966957,0.525,0.5468365702033043,39,12,56,93
dual_head,hungary,va_long_beach,Hungary -> VA Long Beach,9,dlar_lcl,DLAR-LCL,200,0.745,0.66,0.6944334780892223,0.8857142857142857,0.6241610738255033,0.7647058823529411,0.7322834645669292,0.3394085753236628,0.7484537439136728,0.889063319848841,0.2149646606716542,0.19920816183090218,0.525,0.5457918381690979,39,12,56,93
dual_head,switzerland,cleveland,Switzerland -> Cleveland,0,dual_head_source_only,Dual-head source-only,303,0.45874587458745875,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.35743112826811724,0.3778984066929927,0.285256196579089,0.18727056932921454,1.0,0.6352418515548455,0,164,0,139
dual_head,switzerland,cleveland,Switzerland -> Cleveland,0,dlar_lcl,DLAR-LCL,303,0.45874587458745875,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.34532374100719426,0.3721593887327589,0.28588438578212033,0.18586079791040705,1.0,0.6350592622662535,0,164,0,139
dual_head,switzerland,cleveland,Switzerland -> Cleveland,1,dual_head_source_only,Dual-head source-only,303,0.45874587458745875,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.5933935778206703,0.5861724065777012,0.2645642487682987,0.14827119812320166,1.0,0.6032328045014108,0,164,0,139
dual_head,switzerland,cleveland,Switzerland -> Cleveland,1,dlar_lcl,DLAR-LCL,303,0.45874587458745875,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.5909370064923671,0.5822239868094801,0.26487430828547665,0.1492659559737731,1.0,0.6042655869679089,0,164,0,139
dual_head,switzerland,cleveland,Switzerland -> Cleveland,2,dual_head_source_only,Dual-head source-only,303,0.45874587458745875,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.6028250570275486,0.5582023627818596,0.2959632407972616,0.22730208485826803,1.0,0.6860479594457267,0,164,0,139
dual_head,switzerland,cleveland,Switzerland -> Cleveland,2,dlar_lcl,DLAR-LCL,303,0.45874587458745875,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.6061151079136691,0.562675052105191,0.2954889558656678,0.22666852151600053,1.0,0.6854143961034592,0,164,0,139
dual_head,switzerland,cleveland,Switzerland -> Cleveland,3,dual_head_source_only,Dual-head source-only,303,0.45874587458745875,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.6790226355500966,0.6639281209513564,0.3105798341684116,0.27535887205167964,1.0,0.7335970747982314,0,164,0,139
dual_head,switzerland,cleveland,Switzerland -> Cleveland,3,dlar_lcl,DLAR-LCL,303,0.45874587458745875,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.6826197578522547,0.6677619570024094,0.30938075244137025,0.27417680158866903,1.0,0.7324244820638852,0,164,0,139
dual_head,switzerland,cleveland,Switzerland -> Cleveland,4,dual_head_source_only,Dual-head source-only,303,0.45874587458745875,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.8389191086155466,0.8267128483062769,0.314875888915491,0.31607521976968245,1.0,0.7721940501294907,0,164,0,139
dual_head,switzerland,cleveland,Switzerland -> Cleveland,4,dlar_lcl,DLAR-LCL,303,0.45874587458745875,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.8399280575539567,0.8290922201669049,0.31327653002345396,0.31459764423150044,1.0,0.7707755984646258,0,164,0,139
dual_head,switzerland,cleveland,Switzerland -> Cleveland,5,dual_head_source_only,Dual-head source-only,303,0.45874587458745875,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.5002193367257414,0.4720688809686838,0.2937928669987328,0.2136184012535775,1.0,0.6723642758410363,0,164,0,139
dual_head,switzerland,cleveland,Switzerland -> Cleveland,5,dlar_lcl,DLAR-LCL,303,0.45874587458745875,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.4944288471661694,0.4646361941328099,0.2932524460383611,0.21180861322793232,1.0,0.6705544878153911,0,164,0,139
dual_head,switzerland,cleveland,Switzerland -> Cleveland,6,dual_head_source_only,Dual-head source-only,303,0.45874587458745875,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.3063256711703808,0.3664477025484529,0.37106546041136906,0.3366723491413758,1.0,0.7854652516912706,0,164,0,139
dual_head,switzerland,cleveland,Switzerland -> Cleveland,6,dlar_lcl,DLAR-LCL,303,0.45874587458745875,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.2973767327601334,0.3617318355616034,0.37252877962534325,0.33951972872510605,1.0,0.7862809213868068,0,164,0,139
dual_head,switzerland,cleveland,Switzerland -> Cleveland,7,dual_head_source_only,Dual-head source-only,303,0.45874587458745875,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.7695209685909808,0.7506732657424646,0.2910214555680595,0.2482272608838853,1.0,0.6854332738583631,0,164,0,139
dual_head,switzerland,cleveland,Switzerland -> Cleveland,7,dlar_lcl,DLAR-LCL,303,0.45874587458745875,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.7806413405860677,0.7645198658547504,0.28953209632280646,0.2604936190170817,1.0,0.6840224759806894,0,164,0,139
dual_head,switzerland,cleveland,Switzerland -> Cleveland,8,dual_head_source_only,Dual-head source-only,303,0.45874587458745875,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.40068433058431296,0.3981256545998646,0.2990855578450538,0.21963845326168704,1.0,0.6703126267238025,0,164,0,139
dual_head,switzerland,cleveland,Switzerland -> Cleveland,8,dlar_lcl,DLAR-LCL,303,0.45874587458745875,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.39862256536234425,0.3972478474512413,0.29900558119849185,0.2150971368201102,1.0,0.6696966274736738,0,164,0,139
dual_head,switzerland,cleveland,Switzerland -> Cleveland,9,dual_head_source_only,Dual-head source-only,303,0.45874587458745875,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.5818564660466747,0.57760651591298,0.2743091909407953,0.18806237611833576,1.0,0.6345967548121714,0,164,0,139
dual_head,switzerland,cleveland,Switzerland -> Cleveland,9,dlar_lcl,DLAR-LCL,303,0.45874587458745875,0.45874587458745875,0.5,0.45874587458745875,1.0,0.0,0.6289592760180995,0.0,0.5819003333918231,0.5796180755926998,0.2748392448887084,0.18698363807728577,1.0,0.6366912142278338,0,164,0,139
dual_head,switzerland,hungary,Switzerland -> Hungary,0,dual_head_source_only,Dual-head source-only,294,0.36054421768707484,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.46718185467683665,0.3486071931241167,0.30464943146681694,0.26908403107909123,1.0,0.629628248766166,0,188,0,106
dual_head,switzerland,hungary,Switzerland -> Hungary,0,dlar_lcl,DLAR-LCL,294,0.36054421768707484,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.45368325973504614,0.34281068315951996,0.3054864522477776,0.26944539863236094,1.0,0.6299896163194358,0,188,0,106
dual_head,switzerland,hungary,Switzerland -> Hungary,1,dual_head_source_only,Dual-head source-only,294,0.36054421768707484,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.6754817342432757,0.5855765733178304,0.2801466814571439,0.24074370459634425,1.0,0.599270066639193,0,188,0,106
dual_head,switzerland,hungary,Switzerland -> Hungary,1,dlar_lcl,DLAR-LCL,294,0.36054421768707484,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.6711661983139301,0.5799236989027958,0.28074095654425135,0.24220107810026933,1.0,0.6007585991807536,0,188,0,106
dual_head,switzerland,hungary,Switzerland -> Hungary,2,dual_head_source_only,Dual-head source-only,294,0.36054421768707484,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.6115264953833802,0.4626211436361359,0.32651401780676437,0.31560009028635866,1.0,0.6761443079734335,0,188,0,106
dual_head,switzerland,hungary,Switzerland -> Hungary,2,dlar_lcl,DLAR-LCL,294,0.36054421768707484,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.6103472501003613,0.4619444410751256,0.32635810045396707,0.3153423772377221,1.0,0.675886594924797,0,188,0,106
dual_head,switzerland,hungary,Switzerland -> Hungary,3,dual_head_source_only,Dual-head source-only,294,0.36054421768707484,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.7699217181854677,0.6159678513660845,0.3360643243376174,0.3521314924266063,1.0,0.7126757101136811,0,188,0,106
dual_head,switzerland,hungary,Switzerland -> Hungary,3,dlar_lcl,DLAR-LCL,294,0.36054421768707484,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.7727318346045765,0.6200175202721512,0.336331159456194,0.35334905171069975,1.0,0.7138932693977745,0,188,0,106
dual_head,switzerland,hungary,Switzerland -> Hungary,4,dual_head_source_only,Dual-head source-only,294,0.36054421768707484,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.8594941790445604,0.8081925275281813,0.3768400593774514,0.4218914036442633,1.0,0.7801111731804958,0,188,0,106
dual_head,switzerland,hungary,Switzerland -> Hungary,4,dlar_lcl,DLAR-LCL,294,0.36054421768707484,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.8617021276595745,0.8104389307475376,0.37462655914699994,0.42026867752983466,1.0,0.7785504740111682,0,188,0,106
dual_head,switzerland,hungary,Switzerland -> Hungary,5,dual_head_source_only,Dual-head source-only,294,0.36054421768707484,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.631172219991971,0.4542776662266594,0.32181971036713863,0.3079183373321482,1.0,0.6684625550192229,0,188,0,106
dual_head,switzerland,hungary,Switzerland -> Hungary,5,dlar_lcl,DLAR-LCL,294,0.36054421768707484,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.6180750702529105,0.43904439748440705,0.3222296723484608,0.3080764070254606,1.0,0.6686206247125354,0,188,0,106
dual_head,switzerland,hungary,Switzerland -> Hungary,6,dual_head_source_only,Dual-head source-only,294,0.36054421768707484,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.2939582496989161,0.2663983390913422,0.4143940559993794,0.412416131318021,1.0,0.7729603490050958,0,188,0,106
dual_head,switzerland,hungary,Switzerland -> Hungary,6,dlar_lcl,DLAR-LCL,294,0.36054421768707484,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.28402248093135285,0.2628126640923331,0.41499170532403973,0.41320702190301856,1.0,0.772482804497894,0,188,0,106
dual_head,switzerland,hungary,Switzerland -> Hungary,7,dual_head_source_only,Dual-head source-only,294,0.36054421768707484,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.8344038538739462,0.7536351528783615,0.3221551417605178,0.35551792139909705,1.0,0.6786011887245438,0,188,0,106
dual_head,switzerland,hungary,Switzerland -> Hungary,7,dlar_lcl,DLAR-LCL,294,0.36054421768707484,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.842884383781614,0.7692520418594648,0.3210896343267292,0.3545840723173959,1.0,0.677880987018144,0,188,0,106
dual_head,switzerland,hungary,Switzerland -> Hungary,8,dual_head_source_only,Dual-head source-only,294,0.36054421768707484,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.5021577679646728,0.3718294145596498,0.3369167901004901,0.3253176745508804,1.0,0.6858618922379552,0,188,0,106
dual_head,switzerland,hungary,Switzerland -> Hungary,8,dlar_lcl,DLAR-LCL,294,0.36054421768707484,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.4968386190285025,0.3667489338536517,0.3364804754897801,0.3242935071997091,1.0,0.684837724886784,0,188,0,106
dual_head,switzerland,hungary,Switzerland -> Hungary,9,dual_head_source_only,Dual-head source-only,294,0.36054421768707484,0.36054421768707484,0.5,0.36054421768707484,1.0,0.0,0.53,0.0,0.7476415094339622,0.6824141975523429,0.30353152375273756,0.31376713352138497,1.0,0.6492892167195171,0,188,0,106
