source,target,seed,model_state,max_probability_difference,mean_probability_difference,passed
va_long_beach,hungary,0,source_only,1.1920928955078125e-07,6.791685723643345e-09,True
va_long_beach,hungary,0,pseudo_label_sfda,1.1102230246251565e-16,1.057355261547768e-17,True
va_long_beach,hungary,0,entropy_sfda,1.1102230246251565e-16,1.2272873571536594e-17,True
va_long_beach,hungary,0,reliability_gated_sfda,5.551115123125783e-17,1.1139992934163986e-17,True
va_long_beach,hungary,0,conservative_candidate,1.1102230246251565e-16,1.3216940769347101e-17,True
