source,target,seed,model_state,max_probability_difference,mean_probability_difference,passed
switzerland,va_long_beach,3,source_only,1.1920928966180355e-07,3.5762787298221354e-09,True
switzerland,va_long_beach,3,pseudo_label_sfda,1.1102230246251565e-16,4.829470157119431e-17,True
switzerland,va_long_beach,3,entropy_sfda,1.1102230246251565e-16,3.83026943495679e-17,True
switzerland,va_long_beach,3,reliability_gated_sfda,1.1102230246251565e-16,4.4408920985006264e-17,True
switzerland,va_long_beach,3,conservative_candidate,1.1102230246251565e-16,4.4408920985006264e-17,True
