source,target,seed,fold,model_state,adapt_n,test_n,background_n,background_target_indices,max_additivity_error,mean_additivity_error,adapt_selected_n,adapt_coverage,adapt_pseudo_positive_n,adapt_pseudo_negative_n,adapt_mean_selected_confidence,adapt_adaptation_skipped,adapt_entropy_before,adapt_entropy_after,adapt_mean_probability_before,adapt_mean_probability_after,adapt_positive_rate_before,adapt_positive_rate_after,adapt_confidence_before,adapt_confidence_after,adapt_selected_per_class,adapt_available_positive,adapt_available_negative,adapt_teacher_positive_rate,adapt_class_support_score,adapt_missingness_rate,adapt_reliability_score,adapt_mean_abs_teacher_drift,adapt_missingness_factor,adapt_teacher_drift
hungary,va_long_beach,7,1,source_only,160,40,32,0;1;24;31;34;35;38;39;40;49;61;71;74;79;81;88;103;111;113;120;123;143;149;153;156;160;161;178;179;189;193;196,3.8550933822989464e-07,1.1384254321455955e-07,,,,,,,,,,,,,,,,,,,,,,,,
hungary,va_long_beach,7,1,pseudo_label_sfda,160,40,32,0;1;24;31;34;35;38;39;40;49;61;71;74;79;81;88;103;111;113;120;123;143;149;153;156;160;161;178;179;189;193;196,5.271285772323608e-07,1.4764227671548724e-07,42.0,0.2625,34.0,8.0,0.9382052421569824,False,,,,,,,,,,,,,,,,,,
hungary,va_long_beach,7,1,entropy_sfda,160,40,32,0;1;24;31;34;35;38;39;40;49;61;71;74;79;81;88;103;111;113;120;123;143;149;153;156;160;161;178;179;189;193;196,3.85800376534462e-07,1.2703239917755127e-07,,,,,,,0.45694130659103394,0.40242689847946167,0.570170521736145,0.5571666955947876,0.53125,0.53125,0.7910167574882507,0.827964186668396,,,,,,,,,,
hungary,va_long_beach,7,1,reliability_gated_sfda,160,40,32,0;1;24;31;34;35;38;39;40;49;61;71;74;79;81;88;103;111;113;120;123;143;149;153;156;160;161;178;179;189;193;196,3.650784492492676e-07,1.2486434570746495e-07,64.0,0.4,,,0.9062161445617676,False,0.45694130659103394,0.44924697279930115,0.570170521736145,0.5668198466300964,0.53125,0.53125,,,32.0,85.0,75.0,0.53125,0.9375,0.13984375,0.7307695130584762,0.00616182666271925,,
hungary,va_long_beach,7,1,conservative_candidate,160,40,32,0;1;24;31;34;35;38;39;40;49;61;71;74;79;81;88;103;111;113;120;123;143;149;153;156;160;161;178;179;189;193;196,5.010515451431274e-07,1.2102536857128142e-07,64.0,,,,0.9062161445617676,False,0.45694130659103394,0.4568629264831543,,,0.53125,0.53125,,,32.0,,,0.53125,0.9375,0.13984375,0.7307695130584762,,0.86015625,0.002639979822561145
hungary,va_long_beach,7,2,source_only,160,40,32,7;18;25;33;36;53;57;66;74;75;76;77;78;93;99;107;108;110;116;121;124;128;131;135;137;144;148;171;174;180;190;196,3.0815135687589645e-07,1.068270648829639e-07,,,,,,,,,,,,,,,,,,,,,,,,
hungary,va_long_beach,7,2,pseudo_label_sfda,160,40,32,7;18;25;33;36;53;57;66;74;75;76;77;78;93;99;107;108;110;116;121;124;128;131;135;137;144;148;171;174;180;190;196,5.364418029785156e-07,1.6239428077824413e-07,41.0,0.25625,32.0,9.0,0.9369698762893677,False,,,,,,,,,,,,,,,,,,
hungary,va_long_beach,7,2,entropy_sfda,160,40,32,7;18;25;33;36;53;57;66;74;75;76;77;78;93;99;107;108;110;116;121;124;128;131;135;137;144;148;171;174;180;190;196,4.330649971961975e-07,1.3358803698793054e-07,,,,,,,0.46074971556663513,0.40767568349838257,0.5788075923919678,0.5712593197822571,0.54375,0.54375,0.7892540693283081,0.8252981305122375,,,,,,,,,,
hungary,va_long_beach,7,2,reliability_gated_sfda,160,40,32,7;18;25;33;36;53;57;66;74;75;76;77;78;93;99;107;108;110;116;121;124;128;131;135;137;144;148;171;174;180;190;196,5.615293048322201e-07,1.3319950085133314e-07,64.0,0.4,,,0.8993512988090515,False,0.46074971556663513,0.45363205671310425,0.5788075923919678,0.5751357674598694,0.54375,0.54375,,,32.0,87.0,73.0,0.54375,0.9125000000000001,0.13828125000000002,0.7071764377813088,0.005952891893684864,,
hungary,va_long_beach,7,2,conservative_candidate,160,40,32,7;18;25;33;36;53;57;66;74;75;76;77;78;93;99;107;108;110;116;121;124;128;131;135;137;144;148;171;174;180;190;196,3.63390427082777e-07,1.17509625852108e-07,64.0,,,,0.8993512988090515,False,0.46074971556663513,0.4609758257865906,,,0.54375,0.54375,,,32.0,,,0.54375,0.9125000000000001,0.13828125000000002,0.7071764377813088,,0.86171875,0.0028081610798835754
