source,target,seed,model_state,max_probability_difference,mean_probability_difference,passed
va_long_beach,switzerland,3,source_only,5.960464477539063e-08,5.330496690840537e-09,True
va_long_beach,switzerland,3,pseudo_label_sfda,1.1102230246251565e-16,3.6104813808948184e-18,True
va_long_beach,switzerland,3,entropy_sfda,1.1102230246251565e-16,5.8670322439540796e-18,True
va_long_beach,switzerland,3,reliability_gated_sfda,1.1102230246251565e-16,3.6104813808948184e-18,True
va_long_beach,switzerland,3,conservative_candidate,5.551115123125783e-17,3.1591712082829656e-18,True
