source,target,seed,fold,model_state,adapt_n,test_n,background_n,background_target_indices,max_additivity_error,mean_additivity_error,adapt_selected_n,adapt_coverage,adapt_pseudo_positive_n,adapt_pseudo_negative_n,adapt_mean_selected_confidence,adapt_adaptation_skipped,adapt_entropy_before,adapt_entropy_after,adapt_mean_probability_before,adapt_mean_probability_after,adapt_positive_rate_before,adapt_positive_rate_after,adapt_confidence_before,adapt_confidence_after,adapt_selected_per_class,adapt_available_positive,adapt_available_negative,adapt_teacher_positive_rate,adapt_class_support_score,adapt_missingness_rate,adapt_reliability_score,adapt_mean_abs_teacher_drift,adapt_missingness_factor,adapt_teacher_drift
hungary,cleveland,8,1,source_only,242,61,32,2;3;14;38;39;51;52;53;58;61;84;88;89;91;108;112;145;174;176;177;178;181;185;199;201;207;210;240;258;278;288;301,5.564652383327484e-07,1.358433214367413e-07,,,,,,,,,,,,,,,,,,,,,,,,
hungary,cleveland,8,1,pseudo_label_sfda,242,61,32,2;3;14;38;39;51;52;53;58;61;84;88;89;91;108;112;145;174;176;177;178;181;185;199;201;207;210;240;258;278;288;301,6.332993507385254e-07,2.012801829908715e-07,92.0,0.38016528925619836,31.0,61.0,0.9394838213920593,False,,,,,,,,,,,,,,,,,,
hungary,cleveland,8,1,entropy_sfda,242,61,32,2;3;14;38;39;51;52;53;58;61;84;88;89;91;108;112;145;174;176;177;178;181;185;199;201;207;210;240;258;278;288;301,5.103647708892822e-07,1.5850041489132114e-07,,,,,,,0.42383620142936707,0.33510318398475647,0.4053262174129486,0.35838279128074646,0.3677685950413223,0.33884297520661155,0.8103064894676208,0.8605535626411438,,,,,,,,,,
hungary,cleveland,8,1,reliability_gated_sfda,242,61,32,2;3;14;38;39;51;52;53;58;61;84;88;89;91;108;112;145;174;176;177;178;181;185;199;201;207;210;240;258;278;288;301,4.76837158203125e-07,1.279781305338027e-07,96.0,0.39669421487603307,,,0.9278233647346497,False,0.42383620142936707,0.4162392020225525,0.4053262174129486,0.40579935908317566,0.3677685950413223,0.3677685950413223,,,48.0,89.0,153.0,0.3677685950413223,0.7355371900826446,0.0,0.6824485905899489,0.00514859426766634,,
hungary,cleveland,8,1,conservative_candidate,242,61,32,2;3;14;38;39;51;52;53;58;61;84;88;89;91;108;112;145;174;176;177;178;181;185;199;201;207;210;240;258;278;288;301,5.033798515796661e-07,1.2765083171915814e-07,96.0,,,,0.9278233647346497,False,0.42383620142936707,0.4223244786262512,,,0.3677685950413223,0.3677685950413223,,,48.0,,,0.3677685950413223,0.7355371900826446,0.0,0.6824485905899489,,1.0,0.0017715675057843328
hungary,cleveland,8,2,source_only,242,61,32,0;14;17;27;43;47;49;80;83;85;94;98;106;123;131;139;156;169;175;187;194;200;208;241;246;248;262;272;274;278;281;293,4.6659260988235474e-07,1.6138121699456308e-07,,,,,,,,,,,,,,,,,,,,,,,,
hungary,cleveland,8,2,pseudo_label_sfda,242,61,32,0;14;17;27;43;47;49;80;83;85;94;98;106;123;131;139;156;169;175;187;194;200;208;241;246;248;262;272;274;278;281;293,3.9674341678619385e-07,1.564545587438052e-07,88.0,0.36363636363636365,33.0,55.0,0.9378736615180969,False,,,,,,,,,,,,,,,,,,
hungary,cleveland,8,2,entropy_sfda,242,61,32,0;14;17;27;43;47;49;80;83;85;94;98;106;123;131;139;156;169;175;187;194;200;208;241;246;248;262;272;274;278;281;293,4.4796615839004517e-07,1.492864284359041e-07,,,,,,,0.4338320195674896,0.34439414739608765,0.41324761509895325,0.3627646565437317,0.3760330578512397,0.33884297520661155,0.802709698677063,0.8535453677177429,,,,,,,,,,
hungary,cleveland,8,2,reliability_gated_sfda,242,61,32,0;14;17;27;43;47;49;80;83;85;94;98;106;123;131;139;156;169;175;187;194;200;208;241;246;248;262;272;274;278;281;293,4.407484084367752e-07,1.0787120058399732e-07,96.0,0.39669421487603307,,,0.9281463623046875,False,0.4338320195674896,0.4264525771141052,0.41324761509895325,0.4133222699165344,0.3760330578512397,0.3760330578512397,,,48.0,91.0,151.0,0.3760330578512397,0.7520661157024794,0.0,0.6980274295018725,0.005088022444397211,,
hungary,cleveland,8,2,conservative_candidate,242,61,32,0;14;17;27;43;47;49;80;83;85;94;98;106;123;131;139;156;169;175;187;194;200;208;241;246;248;262;272;274;278;281;293,6.170012056827545e-07,1.614031641453993e-07,96.0,,,,0.9281463623046875,False,0.4338320195674896,0.4325782060623169,,,0.3760330578512397,0.3760330578512397,,,48.0,,,0.3760330578512397,0.7520661157024794,0.0,0.6980274295018725,,1.0,0.001600738032720983
