source,target,seed,model_state,max_probability_difference,mean_probability_difference,passed
hungary,va_long_beach,3,source_only,1.1920928966180355e-07,9.760260604417536e-09,True
hungary,va_long_beach,3,pseudo_label_sfda,1.1102230246251565e-16,2.652392194768538e-17,True
hungary,va_long_beach,3,entropy_sfda,1.1102230246251565e-16,3.1988300897012325e-17,True
hungary,va_long_beach,3,reliability_gated_sfda,1.1102230246251565e-16,2.661065812148422e-17,True
hungary,va_long_beach,3,conservative_candidate,1.1102230246251565e-16,2.9178048865929896e-17,True
