source,target,seed,model_state,max_probability_difference,mean_probability_difference,passed
switzerland,cleveland,2,source_only,1.1920928955078125e-07,4.327730008241214e-09,True
switzerland,cleveland,2,pseudo_label_sfda,1.1102230246251565e-16,3.95723058282234e-17,True
switzerland,cleveland,2,entropy_sfda,1.1102230246251565e-16,4.0305126306523836e-17,True
switzerland,cleveland,2,reliability_gated_sfda,1.1102230246251565e-16,2.5648716740515167e-17,True
switzerland,cleveland,2,conservative_candidate,1.1102230246251565e-16,2.5648716740515167e-17,True
