source,target,seed,fold,model_state,adapt_n,test_n,background_n,background_target_indices,max_additivity_error,mean_additivity_error,adapt_selected_n,adapt_coverage,adapt_pseudo_positive_n,adapt_pseudo_negative_n,adapt_mean_selected_confidence,adapt_adaptation_skipped,adapt_entropy_before,adapt_entropy_after,adapt_mean_probability_before,adapt_mean_probability_after,adapt_positive_rate_before,adapt_positive_rate_after,adapt_confidence_before,adapt_confidence_after,adapt_selected_per_class,adapt_available_positive,adapt_available_negative,adapt_teacher_positive_rate,adapt_class_support_score,adapt_missingness_rate,adapt_reliability_score,adapt_mean_abs_teacher_drift,adapt_missingness_factor,adapt_teacher_drift
hungary,cleveland,3,1,source_only,242,61,32,34;35;37;48;56;62;71;83;97;102;107;121;122;126;132;141;143;158;160;162;167;172;178;216;220;229;244;245;258;276;297;302,5.150213837623596e-07,1.2828682198143397e-07,,,,,,,,,,,,,,,,,,,,,,,,
hungary,cleveland,3,1,pseudo_label_sfda,242,61,32,34;35;37;48;56;62;71;83;97;102;107;121;122;126;132;141;143;158;160;162;167;172;178;216;220;229;244;245;258;276;297;302,7.003545761108398e-07,1.5956699871076423e-07,100.0,0.4132231404958678,35.0,65.0,0.9474719762802124,False,,,,,,,,,,,,,,,,,,
hungary,cleveland,3,1,entropy_sfda,242,61,32,34;35;37;48;56;62;71;83;97;102;107;121;122;126;132;141;143;158;160;162;167;172;178;216;220;229;244;245;258;276;297;302,5.550682544708252e-07,1.6516280650603966e-07,,,,,,,0.4017470180988312,0.31855061650276184,0.4104728698730469,0.3625961244106293,0.371900826446281,0.34297520661157027,0.8220182061195374,0.86758953332901,,,,,,,,,,
hungary,cleveland,3,1,reliability_gated_sfda,242,61,32,34;35;37;48;56;62;71;83;97;102;107;121;122;126;132;141;143;158;160;162;167;172;178;216;220;229;244;245;258;276;297;302,4.172325134277344e-07,1.2666094364964815e-07,96.0,0.39669421487603307,,,0.9413447976112366,False,0.4017470180988312,0.39396265149116516,0.4104728698730469,0.40902218222618103,0.371900826446281,0.371900826446281,,,48.0,90.0,152.0,0.371900826446281,0.743801652892562,0.0,0.7001738164050519,0.004923281725496054,,
hungary,cleveland,3,1,conservative_candidate,242,61,32,34;35;37;48;56;62;71;83;97;102;107;121;122;126;132;141;143;158;160;162;167;172;178;216;220;229;244;245;258;276;297;302,8.512288331985474e-07,1.3047223338154983e-07,96.0,,,,0.9413447976112366,False,0.4017470180988312,0.39925819635391235,,,0.371900826446281,0.371900826446281,,,48.0,,,0.371900826446281,0.743801652892562,0.0,0.7001738164050519,,1.0,0.0025107876863330603
hungary,cleveland,3,2,source_only,242,61,32,3;38;48;58;85;89;91;99;116;121;160;165;173;175;182;184;186;208;212;213;218;221;231;233;234;254;255;257;268;279;297;300,4.98257577419281e-07,1.5434572381562875e-07,,,,,,,,,,,,,,,,,,,,,,,,
hungary,cleveland,3,2,pseudo_label_sfda,242,61,32,3;38;48;58;85;89;91;99;116;121;160;165;173;175;182;184;186;208;212;213;218;221;231;233;234;254;255;257;268;279;297;300,6.147311069071293e-07,1.7281854525208473e-07,99.0,0.4090909090909091,37.0,62.0,0.9454513788223267,False,,,,,,,,,,,,,,,,,,
hungary,cleveland,3,2,entropy_sfda,242,61,32,3;38;48;58;85;89;91;99;116;121;160;165;173;175;182;184;186;208;212;213;218;221;231;233;234;254;255;257;268;279;297;300,6.195623427629471e-07,1.948124530618308e-07,,,,,,,0.4109666049480438,0.3267308473587036,0.4186982214450836,0.36698710918426514,0.3925619834710744,0.34710743801652894,0.8150205612182617,0.8615649938583374,,,,,,,,,,
hungary,cleveland,3,2,reliability_gated_sfda,242,61,32,3;38;48;58;85;89;91;99;116;121;160;165;173;175;182;184;186;208;212;213;218;221;231;233;234;254;255;257;268;279;297;300,5.423207767307758e-07,1.8785520624674736e-07,96.0,0.39669421487603307,,,0.941265344619751,False,0.4109666049480438,0.4037233591079712,0.4186982214450836,0.4176858961582184,0.3925619834710744,0.3925619834710744,,,48.0,95.0,147.0,0.3925619834710744,0.7851239669421488,0.0,0.7390099813130276,0.004982651676982641,,
hungary,cleveland,3,2,conservative_candidate,242,61,32,3;38;48;58;85;89;91;99;116;121;160;165;173;175;182;184;186;208;212;213;218;221;231;233;234;254;255;257;268;279;297;300,4.6193599700927734e-07,1.226206401698902e-07,96.0,,,,0.941265344619751,False,0.4109666049480438,0.4092540442943573,,,0.3925619834710744,0.3925619834710744,,,48.0,,,0.3925619834710744,0.7851239669421488,0.0,0.7390099813130276,,1.0,0.001829810324124992
