source,target,seed,model_state,max_probability_difference,mean_probability_difference,passed
cleveland,switzerland,8,source_only,1.1920928955078125e-07,7.511154442956071e-09,True
cleveland,switzerland,8,pseudo_label_sfda,1.1102230246251565e-16,3.143657421099433e-17,True
cleveland,switzerland,8,entropy_sfda,1.1102230246251565e-16,3.150709142546494e-17,True
cleveland,switzerland,8,reliability_gated_sfda,1.1102230246251565e-16,3.2945642600665215e-17,True
cleveland,switzerland,8,conservative_candidate,1.1102230246251565e-16,2.906719580478211e-17,True
