source,target,seed,fold,model_state,adapt_n,test_n,background_n,background_target_indices,max_additivity_error,mean_additivity_error,adapt_selected_n,adapt_coverage,adapt_pseudo_positive_n,adapt_pseudo_negative_n,adapt_mean_selected_confidence,adapt_adaptation_skipped,adapt_entropy_before,adapt_entropy_after,adapt_mean_probability_before,adapt_mean_probability_after,adapt_positive_rate_before,adapt_positive_rate_after,adapt_confidence_before,adapt_confidence_after,adapt_selected_per_class,adapt_available_positive,adapt_available_negative,adapt_teacher_positive_rate,adapt_class_support_score,adapt_missingness_rate,adapt_reliability_score,adapt_mean_abs_teacher_drift,adapt_missingness_factor,adapt_teacher_drift
switzerland,cleveland,0,1,source_only,242,61,32,2;19;26;30;39;40;52;61;70;99;121;138;157;158;163;165;169;172;173;176;183;187;194;199;208;221;222;242;273;282;293;294,3.650784492492676e-07,1.2026466123881886e-07,,,,,,,,,,,,,,,,,,,,,,,,
switzerland,cleveland,0,1,pseudo_label_sfda,242,61,32,2;19;26;30;39;40;52;61;70;99;121;138;157;158;163;165;169;172;173;176;183;187;194;199;208;221;222;242;273;282;293;294,5.629844963550568e-07,2.3033248535433753e-07,127.0,0.5247933884297521,127.0,0.0,0.9401901960372925,False,,,,,,,,,,,,,,,,,,
switzerland,cleveland,0,1,entropy_sfda,242,61,32,2;19;26;30;39;40;52;61;70;99;121;138;157;158;163;165;169;172;173;176;183;187;194;199;208;221;222;242;273;282;293;294,6.128102540969849e-07,1.5098113017004045e-07,,,,,,,0.3285771310329437,0.20578649640083313,0.8891314268112183,0.9427524209022522,1.0,1.0,0.8891314268112183,0.9427524209022522,,,,,,,,,,
switzerland,cleveland,0,1,reliability_gated_sfda,242,61,32,2;19;26;30;39;40;52;61;70;99;121;138;157;158;163;165;169;172;173;176;183;187;194;199;208;221;222;242;273;282;293;294,3.650784492492676e-07,1.2026466123881886e-07,0.0,0.0,,,0.0,True,0.3285771310329437,0.3285771310329437,0.8891314268112183,0.8891314268112183,1.0,1.0,,,0.0,242.0,0.0,1.0,0.0,0.0,0.0,0.0,,
switzerland,cleveland,0,1,conservative_candidate,242,61,32,2;19;26;30;39;40;52;61;70;99;121;138;157;158;163;165;169;172;173;176;183;187;194;199;208;221;222;242;273;282;293;294,3.650784492492676e-07,1.2026466123881886e-07,0.0,,,,0.0,True,0.3285771310329437,0.3285771310329437,,,1.0,1.0,,,0.0,,,1.0,0.0,0.0,0.0,,1.0,0.0
switzerland,cleveland,0,2,source_only,242,61,32,1;8;9;25;26;33;39;40;71;76;81;117;118;123;134;135;145;146;147;174;180;190;210;211;221;225;236;239;261;266;275;283,3.995373845100403e-07,1.283259451633594e-07,,,,,,,,,,,,,,,,,,,,,,,,
switzerland,cleveland,0,2,pseudo_label_sfda,242,61,32,1;8;9;25;26;33;39;40;71;76;81;117;118;123;134;135;145;146;147;174;180;190;210;211;221;225;236;239;261;266;275;283,3.8370490074157715e-07,1.1075868225488507e-07,131.0,0.5413223140495868,131.0,0.0,0.9397804141044617,False,,,,,,,,,,,,,,,,,,
switzerland,cleveland,0,2,entropy_sfda,242,61,32,1;8;9;25;26;33;39;40;71;76;81;117;118;123;134;135;145;146;147;174;180;190;210;211;221;225;236;239;261;266;275;283,5.923211574554443e-07,2.1646570292164067e-07,,,,,,,0.32430946826934814,0.20223428308963776,0.891261875629425,0.9441155195236206,1.0,1.0,0.891261875629425,0.9441155195236206,,,,,,,,,,
switzerland,cleveland,0,2,reliability_gated_sfda,242,61,32,1;8;9;25;26;33;39;40;71;76;81;117;118;123;134;135;145;146;147;174;180;190;210;211;221;225;236;239;261;266;275;283,3.995373845100403e-07,1.283259451633594e-07,0.0,0.0,,,0.0,True,0.32430946826934814,0.32430946826934814,0.891261875629425,0.891261875629425,1.0,1.0,,,0.0,242.0,0.0,1.0,0.0,0.0,0.0,0.0,,
switzerland,cleveland,0,2,conservative_candidate,242,61,32,1;8;9;25;26;33;39;40;71;76;81;117;118;123;134;135;145;146;147;174;180;190;210;211;221;225;236;239;261;266;275;283,3.995373845100403e-07,1.283259451633594e-07,0.0,,,,0.0,True,0.32430946826934814,0.32430946826934814,,,1.0,1.0,,,0.0,,,1.0,0.0,0.0,0.0,,1.0,0.0
switzerland,cleveland,0,3,source_only,242,61,32,32;45;46;48;53;58;68;72;81;84;93;97;116;119;145;148;151;153;158;174;179;184;193;197;204;236;240;255;277;283;290;302,4.4330954551696777e-07,1.0756966581598657e-07,,,,,,,,,,,,,,,,,,,,,,,,
switzerland,cleveland,0,3,pseudo_label_sfda,242,61,32,32;45;46;48;53;58;68;72;81;84;93;97;116;119;145;148;151;153;158;174;179;184;193;197;204;236;240;255;277;283;290;302,6.798654794692993e-07,1.6861518875497285e-07,128.0,0.5289256198347108,128.0,0.0,0.9401602745056152,False,,,,,,,,,,,,,,,,,,
switzerland,cleveland,0,3,entropy_sfda,242,61,32,32;45;46;48;53;58;68;72;81;84;93;97;116;119;145;148;151;153;158;174;179;184;193;197;204;236;240;255;277;283;290;302,4.414469003677368e-07,1.3675651375631817e-07,,,,,,,0.32922402024269104,0.20780116319656372,0.8885241150856018,0.9418763518333435,1.0,1.0,0.8885241150856018,0.9418763518333435,,,,,,,,,,
switzerland,cleveland,0,3,reliability_gated_sfda,242,61,32,32;45;46;48;53;58;68;72;81;84;93;97;116;119;145;148;151;153;158;174;179;184;193;197;204;236;240;255;277;283;290;302,4.4330954551696777e-07,1.0756966581598657e-07,0.0,0.0,,,0.0,True,0.32922402024269104,0.32922402024269104,0.8885241150856018,0.8885241150856018,1.0,1.0,,,0.0,242.0,0.0,1.0,0.0,0.0,0.0,0.0,,
switzerland,cleveland,0,3,conservative_candidate,242,61,32,32;45;46;48;53;58;68;72;81;84;93;97;116;119;145;148;151;153;158;174;179;184;193;197;204;236;240;255;277;283;290;302,4.4330954551696777e-07,1.0756966581598657e-07,0.0,,,,0.0,True,0.32922402024269104,0.32922402024269104,,,1.0,1.0,,,0.0,,,1.0,0.0,0.0,0.0,,1.0,0.0
