source,target,seed,fold,model_state,adapt_n,test_n,background_n,background_target_indices,max_additivity_error,mean_additivity_error,adapt_selected_n,adapt_coverage,adapt_pseudo_positive_n,adapt_pseudo_negative_n,adapt_mean_selected_confidence,adapt_adaptation_skipped,adapt_entropy_before,adapt_entropy_after,adapt_mean_probability_before,adapt_mean_probability_after,adapt_positive_rate_before,adapt_positive_rate_after,adapt_confidence_before,adapt_confidence_after,adapt_selected_per_class,adapt_available_positive,adapt_available_negative,adapt_teacher_positive_rate,adapt_class_support_score,adapt_missingness_rate,adapt_reliability_score,adapt_mean_abs_teacher_drift,adapt_missingness_factor,adapt_teacher_drift
hungary,switzerland,2,1,source_only,98,25,32,1;3;5;7;8;12;15;16;20;23;28;30;42;43;49;50;52;54;59;63;64;67;69;71;81;84;85;109;110;113;114;117,4.591420292854309e-07,1.3252370990812777e-07,,,,,,,,,,,,,,,,,,,,,,,,
hungary,switzerland,2,1,pseudo_label_sfda,98,25,32,1;3;5;7;8;12;15;16;20;23;28;30;42;43;49;50;52;54;59;63;64;67;69;71;81;84;85;109;110;113;114;117,6.007030606269836e-07,1.5512239770032466e-07,23.0,0.23469387755102042,18.0,5.0,0.9332815408706665,False,,,,,,,,,,,,,,,,,,
hungary,switzerland,2,1,entropy_sfda,98,25,32,1;3;5;7;8;12;15;16;20;23;28;30;42;43;49;50;52;54;59;63;64;67;69;71;81;84;85;109;110;113;114;117,3.282912075519562e-07,1.325760968029499e-07,,,,,,,0.4825575053691864,0.4517383575439453,0.5976074934005737,0.6141194105148315,0.6122448979591837,0.6122448979591837,0.7699925303459167,0.7886710166931152,,,,,,,,,,
hungary,switzerland,2,1,reliability_gated_sfda,98,25,32,1;3;5;7;8;12;15;16;20;23;28;30;42;43;49;50;52;54;59;63;64;67;69;71;81;84;85;109;110;113;114;117,3.78582626581192e-07,1.378369051963091e-07,40.0,0.40816326530612246,,,0.8808029294013977,False,0.4825575053691864,0.4773486256599426,0.5976074934005737,0.5937982201576233,0.6122448979591837,0.6020408163265306,,,20.0,60.0,38.0,0.6122448979591837,0.7755102040816326,0.012755102040816325,0.6743590108172092,0.005373003426939249,,
hungary,switzerland,2,1,conservative_candidate,98,25,32,1;3;5;7;8;12;15;16;20;23;28;30;42;43;49;50;52;54;59;63;64;67;69;71;81;84;85;109;110;113;114;117,4.6961940824985504e-07,9.98831819742918e-08,40.0,,,,0.8808029294013977,False,0.4825575053691864,0.4827621281147003,,,0.6122448979591837,0.6122448979591837,,,20.0,,,0.6122448979591837,0.7755102040816326,0.012755102040816325,0.6743590108172092,,0.9872448979591837,0.0036739709321409464
hungary,switzerland,2,2,source_only,98,25,32,2;8;13;14;17;20;23;26;27;32;38;39;40;43;45;46;58;60;72;77;86;87;88;92;93;96;100;105;107;110;111;119,3.08966264128685e-07,9.733514161780476e-08,,,,,,,,,,,,,,,,,,,,,,,,
hungary,switzerland,2,2,pseudo_label_sfda,98,25,32,2;8;13;14;17;20;23;26;27;32;38;39;40;43;45;46;58;60;72;77;86;87;88;92;93;96;100;105;107;110;111;119,4.4889748096466064e-07,1.3329467037692667e-07,19.0,0.19387755102040816,13.0,6.0,0.9396317005157471,False,,,,,,,,,,,,,,,,,,
hungary,switzerland,2,2,entropy_sfda,98,25,32,2;8;13;14;17;20;23;26;27;32;38;39;40;43;45;46;58;60;72;77;86;87;88;92;93;96;100;105;107;110;111;119,3.1176023185253143e-07,1.1109048500657081e-07,,,,,,,0.49501684308052063,0.46303683519363403,0.59705650806427,0.6256665587425232,0.6224489795918368,0.6326530612244898,0.759014904499054,0.7782859802246094,,,,,,,,,,
hungary,switzerland,2,2,reliability_gated_sfda,98,25,32,2;8;13;14;17;20;23;26;27;32;38;39;40;43;45;46;58;60;72;77;86;87;88;92;93;96;100;105;107;110;111;119,3.6285200621932745e-07,1.0451032721903176e-07,40.0,0.40816326530612246,,,0.8729346394538879,False,0.49501684308052063,0.4905957579612732,0.59705650806427,0.5931835770606995,0.6224489795918368,0.6020408163265306,,,20.0,61.0,37.0,0.6224489795918368,0.7551020408163265,0.007653061224489795,0.6541101762630054,0.005304974503815174,,
hungary,switzerland,2,2,conservative_candidate,98,25,32,2;8;13;14;17;20;23;26;27;32;38;39;40;43;45;46;58;60;72;77;86;87;88;92;93;96;100;105;107;110;111;119,5.119945853948593e-07,1.0401679901406168e-07,40.0,,,,0.8729346394538879,False,0.49501684308052063,0.49501991271972656,,,0.6224489795918368,0.6224489795918368,,,20.0,,,0.6224489795918368,0.7551020408163265,0.007653061224489795,0.6541101762630054,,0.9923469387755102,0.0019520241767168045
