source,target,seed,model_state,max_probability_difference,mean_probability_difference,passed
va_long_beach,hungary,7,source_only,5.960464477539063e-08,3.6492639737704067e-09,True
va_long_beach,hungary,7,pseudo_label_sfda,1.1102230246251565e-16,8.307791340732464e-18,True
va_long_beach,hungary,7,entropy_sfda,1.1102230246251565e-16,2.64338815386942e-18,True
va_long_beach,hungary,7,reliability_gated_sfda,1.1102230246251565e-16,7.174910703359855e-18,True
va_long_beach,hungary,7,conservative_candidate,1.1102230246251565e-16,9.063045098980869e-18,True
