source,target,seed,model_state,max_probability_difference,mean_probability_difference,passed
cleveland,va_long_beach,0,source_only,1.1920928955078125e-07,7.078051594069934e-09,True
cleveland,va_long_beach,0,pseudo_label_sfda,1.1102230246251565e-16,3.2543412409324904e-17,True
cleveland,va_long_beach,0,entropy_sfda,1.1102230246251565e-16,2.831068712794149e-17,True
cleveland,va_long_beach,0,reliability_gated_sfda,1.1102230246251565e-16,2.5049406993105094e-17,True
cleveland,va_long_beach,0,conservative_candidate,1.1102230246251565e-16,2.5326962749261383e-17,True
