source,target,seed,fold,model_state,adapt_n,test_n,background_n,background_target_indices,max_additivity_error,mean_additivity_error,adapt_selected_n,adapt_coverage,adapt_pseudo_positive_n,adapt_pseudo_negative_n,adapt_mean_selected_confidence,adapt_adaptation_skipped,adapt_entropy_before,adapt_entropy_after,adapt_mean_probability_before,adapt_mean_probability_after,adapt_positive_rate_before,adapt_positive_rate_after,adapt_confidence_before,adapt_confidence_after,adapt_selected_per_class,adapt_available_positive,adapt_available_negative,adapt_teacher_positive_rate,adapt_class_support_score,adapt_missingness_rate,adapt_reliability_score,adapt_mean_abs_teacher_drift,adapt_missingness_factor,adapt_teacher_drift
switzerland,va_long_beach,1,1,source_only,160,40,32,10;12;21;25;31;38;42;51;52;59;62;73;88;89;98;100;119;121;122;130;138;140;145;147;149;156;167;175;180;188;193;196,5.248002707958221e-07,1.2081873137503863e-07,,,,,,,,,,,,,,,,,,,,,,,,
switzerland,va_long_beach,1,1,pseudo_label_sfda,160,40,32,10;12;21;25;31;38;42;51;52;59;62;73;88;89;98;100;119;121;122;130;138;140;145;147;149;156;167;175;180;188;193;196,6.631016731262207e-07,1.546344719827175e-07,115.0,0.71875,115.0,0.0,0.9604569673538208,False,,,,,,,,,,,,,,,,,,
switzerland,va_long_beach,1,1,entropy_sfda,160,40,32,10;12;21;25;31;38;42;51;52;59;62;73;88;89;98;100;119;121;122;130;138;140;145;147;149;156;167;175;180;188;193;196,5.974434316158295e-07,1.8501596059650184e-07,,,,,,,0.23731379210948944,0.17001000046730042,0.9271446466445923,0.9530073404312134,1.0,1.0,0.9271446466445923,0.9530073404312134,,,,,,,,,,
switzerland,va_long_beach,1,1,reliability_gated_sfda,160,40,32,10;12;21;25;31;38;42;51;52;59;62;73;88;89;98;100;119;121;122;130;138;140;145;147;149;156;167;175;180;188;193;196,5.248002707958221e-07,1.2081873137503863e-07,0.0,0.0,,,0.0,True,0.23731379210948944,0.23731379210948944,0.9271446466445923,0.9271446466445923,1.0,1.0,,,0.0,160.0,0.0,1.0,0.0,0.13984375,0.0,0.0,,
switzerland,va_long_beach,1,1,conservative_candidate,160,40,32,10;12;21;25;31;38;42;51;52;59;62;73;88;89;98;100;119;121;122;130;138;140;145;147;149;156;167;175;180;188;193;196,5.248002707958221e-07,1.2081873137503863e-07,0.0,,,,0.0,True,0.23731379210948944,0.23731379210948944,,,1.0,1.0,,,0.0,,,1.0,0.0,0.13984375,0.0,,0.86015625,0.0
switzerland,va_long_beach,1,2,source_only,160,40,32,2;11;13;18;23;32;44;45;47;60;69;88;102;103;109;115;128;129;133;138;147;151;152;156;164;165;170;174;178;183;187;199,5.634501576423645e-07,1.6408157534897328e-07,,,,,,,,,,,,,,,,,,,,,,,,
switzerland,va_long_beach,1,2,pseudo_label_sfda,160,40,32,2;11;13;18;23;32;44;45;47;60;69;88;102;103;109;115;128;129;133;138;147;151;152;156;164;165;170;174;178;183;187;199,7.310882210731506e-07,2.3217289708554744e-07,119.0,0.74375,119.0,0.0,0.9587740302085876,False,,,,,,,,,,,,,,,,,,
switzerland,va_long_beach,1,2,entropy_sfda,160,40,32,2;11;13;18;23;32;44;45;47;60;69;88;102;103;109;115;128;129;133;138;147;151;152;156;164;165;170;174;178;183;187;199,5.392357707023621e-07,1.761247403919697e-07,,,,,,,0.2383439540863037,0.1712946742773056,0.9262248277664185,0.9522573351860046,1.0,1.0,0.9262248277664185,0.9522573351860046,,,,,,,,,,
switzerland,va_long_beach,1,2,reliability_gated_sfda,160,40,32,2;11;13;18;23;32;44;45;47;60;69;88;102;103;109;115;128;129;133;138;147;151;152;156;164;165;170;174;178;183;187;199,5.634501576423645e-07,1.6408157534897328e-07,0.0,0.0,,,0.0,True,0.2383439540863037,0.2383439540863037,0.9262248277664185,0.9262248277664185,1.0,1.0,,,0.0,160.0,0.0,1.0,0.0,0.13828125000000002,0.0,0.0,,
switzerland,va_long_beach,1,2,conservative_candidate,160,40,32,2;11;13;18;23;32;44;45;47;60;69;88;102;103;109;115;128;129;133;138;147;151;152;156;164;165;170;174;178;183;187;199,5.634501576423645e-07,1.6408157534897328e-07,0.0,,,,0.0,True,0.2383439540863037,0.2383439540863037,,,1.0,1.0,,,0.0,,,1.0,0.0,0.13828125000000002,0.0,,0.86171875,0.0
